scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,0,0.14448333333333332,Forward,0.10315902610548275,19855.0,19853.351627253745,ok,0.0005255286635390886,14343.681434259875,ok,-100.57483488356593,68.94826061642986,-0.14315186954826598,-64.05861418996028,61.106143951416016,-0.09117698669433565,1.5934355051406113,0.0021327783022215274,0.011382457714584297
1,0,0.28031666666666666,Forward,0.10343077994856123,19865.0,19854.10997390772,ok,0.0005270624797526219,14343.182934072049,ok,-99.8164882295896,68.94933999917414,-0.1420724868039835,-64.557114377787,61.10543441772461,-0.09188652038574235,1.5934355051406113,0.00434275722248495,0.011382457714584297
2,0,0.4159,Forward,0.10365821453052954,19850.0,19854.29098374358,ok,0.0005234121014766579,14342.778237683007,ok,-99.63547839373132,68.9495976371453,-0.14181484883281767,-64.96181076682842,61.1048583984375,-0.09246253967285109,1.5934355051406113,0.005518244777375614,0.011382457714584297
3,0,0.5517166666666666,Forward,0.10365544067864256,19865.0,19853.894428632528,ok,0.0005198700524610066,14342.729995729345,ok,-100.03203350478361,68.94903320563924,-0.14237928033888753,-65.01005272049042,61.10478973388672,-0.09253120422363431,1.5934355051406113,0.005063225804468274,0.011382457714584297
4,0,0.6867666666666666,Forward,0.1036413191979351,19835.0,19854.13564344081,ok,0.0005210576372469291,14342.681753775685,ok,-99.79081869649963,68.94937653556673,-0.1420359504113907,-65.0582946741506,61.10472106933594,-0.09259986877441494,1.5934355051406113,0.005515968265123489,0.011382457714584297
5,0,0.82235,Forward,0.10379735066945908,19850.0,19853.539549104946,ok,0.0005215784986393061,14342.338699882988,ok,-100.38691303236556,68.94852809252723,-0.14288439345089582,-65.40134856684745,61.10423278808594,-0.09308815002441367,1.5934355051406113,0.0054455699058607865,0.011382457714584297
6,0,0.9581833333333334,Forward,0.10378973342748485,19850.0,19852.37876193016,ok,0.0005272130601702684,14342.17521326225,ok,-101.54770020715296,68.94687590135624,-0.14453658462188645,-65.56483518758614,61.104000091552734,-0.09332084655761669,1.5934355051406113,0.004164165652798979,0.011382457714584297
7,0,1.0948333333333333,Forward,0.10381622952367844,19855.0,19852.67645514477,ok,0.0005323741805571633,14342.164492828102,ok,-101.25000699254088,68.94729961908118,-0.14411286689694175,-65.57555562173366,61.10398483276367,-0.0933361053466802,1.5934355051406113,0.004612197274002916,0.011382457714584297
8,0,1.2304333333333333,Forward,0.10390547904830943,19855.0,19852.42593791671,ok,0.0005251996557513396,14342.17521326225,ok,-101.50052422060253,68.94694304867674,-0.14446943730138329,-65.56483518758614,61.104000091552734,-0.09332084655761669,1.5934355051406113,0.004231312973302148,0.011382457714584297
9,0,1.3668,Forward,0.10398106964200773,19855.0,19853.0853467228,ok,0.0005251863237074826,14342.17521326225,ok,-100.84111541451057,68.94788160953541,-0.14353087644271587,-65.56483518758614,61.104000091552734,-0.09332084655761669,1.5934355051406113,0.005169873831969568,0.011382457714584297
10,0,1.5034,Forward,0.1039695597395905,19855.0,19853.251804082644,ok,0.0005321875926550447,14342.17521326225,ok,-100.67465805466782,68.94811853443107,-0.14329395154704844,-65.56483518758614,61.104000091552734,-0.09332084655761669,1.5934355051406113,0.005406798727636997,0.011382457714584297
11,0,1.63895,Forward,0.10402328018178081,19855.0,19853.73792949361,ok,0.0005240153744880824,14342.164492828102,ok,-100.18853264370046,68.94881045464646,-0.14260203133166394,-65.57555562173366,61.10398483276367,-0.0933361053466802,1.5934355051406113,0.006123032839280729,0.011382457714584297
12,0,1.7745166666666667,Forward,0.10397968956260958,19855.0,19851.93613547129,ok,0.0005276494730449745,14342.159132611028,ok,-101.99032666602216,68.94624589480269,-0.14516659117543443,-65.58091583880741,61.10397720336914,-0.09334373474121196,1.5934355051406113,0.0035706299436398803,0.011382457714584297
13,0,1.9103666666666668,Forward,0.10398237955101464,19855.0,19851.996244093967,ok,0.0005228310001560213,14342.143051959809,ok,-101.93021804334421,68.94633144962087,-0.14508103635725075,-65.59699649002687,61.10395431518555,-0.09336662292480465,1.5934355051406113,0.0036926556062083227,0.011382457714584297
14,0,2.0468166666666665,Forward,0.10403690779177815,19850.0,19852.07428533584,ok,0.0005258281128622993,14342.124291200053,ok,-101.85217680147252,68.94644252859693,-0.14496995738119542,-65.6157572497832,61.10392761230469,-0.0933933258056632,1.5934355051406113,0.0038462839007132044,0.011382457714584297
15,0,2.1837,Forward,0.10394163091915588,19855.0,19851.896116995715,ok,0.0005267943171159041,14342.124291200053,ok,-102.03034514159663,68.94618893503137,-0.1452235509467489,-65.6157572497832,61.10392761230469,-0.0933933258056632,1.5934355051406113,0.003592690335159715,0.011382457714584297
16,0,2.3187166666666665,Forward,0.10410307326706192,19850.0,19852.765624727388,ok,0.0005300278762952378,14342.116250874442,ok,-101.16083740992326,68.9474265374348,-0.14398594854332647,-65.62379757539384,61.10391616821289,-0.09340476989746083,1.5934355051406113,0.004848528160776577,0.011382457714584297
17,0,2.4539833333333334,Forward,0.10405940680857938,19840.0,19852.534262390778,ok,0.0005298365546772999,14342.116250874442,ok,-101.39219974653315,68.94709723089338,-0.1443152550847402,-65.62379757539384,61.10391616821289,-0.09340476989746083,1.5934355051406113,0.0045192216193628565,0.011382457714584297
18,0,2.5890166666666667,Forward,0.1041699886765291,19855.0,19852.516136780436,ok,0.0005126143394782467,14341.942043819556,ok,-101.41032535687555,68.9470714320441,-0.1443410539340271,-65.79800463028005,61.103668212890625,-0.09365272521972737,1.5934355051406113,0.004888523584264032,0.011382457714584297
19,0,2.7235833333333335,Forward,0.10417916935793214,19865.0,19851.94191044152,ok,0.000523201856279691,14341.861640563455,ok,-101.98455169579029,68.94625411453067,-0.14515837144744548,-65.87840788638096,61.103553771972656,-0.09376716613769594,1.5934355051406113,0.0042535602927776806,0.011382457714584297
20,0,2.8588833333333334,Forward,0.10411821541520269,19855.0,19852.237055851787,ok,0.0005405366225764536,14341.797317958573,ok,-101.68940628552446,68.94667420587179,-0.14473828010633558,-65.94273049126241,61.10346221923828,-0.09385871887207184,1.5934355051406113,0.004819535011434839,0.011382457714584297
21,0,2.9933833333333335,Forward,0.1041714420768011,19845.0,19852.14126529488,ok,0.0005237391182638065,14341.797317958573,ok,-101.78519684243292,68.94653786364142,-0.1448746223366996,-65.94273049126241,61.10346221923828,-0.09385871887207184,1.5934355051406113,0.004683192781070822,0.011382457714584297
22,0,3.127883333333333,Forward,0.10419050396833054,19840.0,19851.942675650902,ok,0.0005345303232677755,14341.797317958573,ok,-101.98378648640937,68.9462552036814,-0.145157282296729,-65.94273049126241,61.10346221923828,-0.09385871887207184,1.5934355051406113,0.004400532821041414,0.011382457714584297
