scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,4,0.14448333333333332,Forward,0.31108333916689396,17650.0,17653.009056549003,ok,0.0005807951823457097,14486.455264285722,ok,-92.6988819581602,65.87868544852985,-0.13455067044459032,-67.36583924542538,61.28249262777729,-0.0977802390284015,1.1543942747104796,-0.02167372233038145,0.006507250918156904
1,4,0.28031666666666666,Forward,0.3112497955424244,17650.0,17652.675428286857,ok,0.00057518452223643,14486.871718898092,ok,-93.032510220306,65.87820119342986,-0.13503492554457353,-66.94938463305516,61.283097103755,-0.09717576305069288,1.1543942747104796,-0.022855781038231493,0.006507250918156904
2,4,0.4159,Forward,0.3112915784471245,17650.0,17652.586136426296,ok,0.0005719263780920876,14485.35197623375,ok,-93.12180208086647,65.87807158798641,-0.13516453098802514,-68.46912729739779,61.28089122607804,-0.09938164072765172,1.1543942747104796,-0.02043893392069017,0.006507250918156904
3,4,0.5517166666666666,Forward,0.3111138076622794,17650.0,17652.33826951436,ok,0.0005816686961915114,14484.971017561884,ok,-93.36966899280378,65.87771181386101,-0.13552430511342667,-68.85008596926309,61.2803382717853,-0.09993459502039381,1.1543942747104796,-0.02016038077637365,0.006507250918156904
4,4,0.6867666666666666,Forward,0.31124001216774944,17645.0,17652.326016529038,ok,0.0005809037093690303,14485.167583532593,ok,-93.38192197812532,65.87769402888502,-0.13554209008941703,-68.65351999855375,61.2806235835667,-0.09964928323899097,1.1543942747104796,-0.020507528039322903,0.006507250918156904
5,4,0.82235,Forward,0.31141831621834115,17655.0,17652.16638110585,ok,0.0005786237616161017,14485.135449301479,ok,-93.54155740131318,65.87746232109347,-0.13577379788095575,-68.68565422966822,61.280576941339206,-0.09969592546648434,1.1543942747104796,-0.020685392310483525,0.006507250918156904
6,4,0.9581833333333334,Forward,0.31136991688631077,17650.0,17652.361295136394,ok,0.0005803506354372887,14485.881138351288,ok,-93.34664337076902,65.87774523511504,-0.1354908838593971,-67.93996517985943,61.2816592948636,-0.09861357194208857,1.1543942747104796,-0.021651941000700045,0.006507250918156904
7,4,1.0948333333333333,Forward,0.3113133237813136,17650.0,17652.199058617,ok,0.000589693514189643,14485.719998734792,ok,-93.50887989016337,65.87750975188165,-0.13572636709278668,-68.10110479635478,61.28142540376399,-0.09884746304170744,1.1543942747104796,-0.021617421687783883,0.006507250918156904
8,4,1.2304333333333333,Forward,0.3112516798792608,17655.0,17652.090205200733,ok,0.0005898811553254242,14485.38454410463,ok,-93.61773330642973,65.8773517532108,-0.1358843657636383,-68.4365594265164,61.28093849772544,-0.09933436908025448,1.1543942747104796,-0.021213338815414845,0.006507250918156904
9,4,1.3668,Forward,0.311229276633718,17660.0,17652.544089719628,ok,0.0005760182347154701,14484.994921161448,ok,-93.16384878753524,65.8780105579885,-0.13522556098593627,-68.82618236969938,61.280372967407075,-0.09989989939861935,1.1543942747104796,-0.019901689076017207,0.006507250918156904
10,4,1.5034,Forward,0.3112830565709499,17650.0,17652.499633742234,ok,0.0005881815719726884,14485.528816235948,ok,-93.20830476492847,65.87794603097979,-0.13529008799464634,-68.29228729519855,61.281147905989975,-0.09912496081571848,1.1543942747104796,-0.02086080074808029,0.006507250918156904
11,4,1.63895,Forward,0.31112984305563235,17660.0,17652.336417483562,ok,0.0005855878777345738,14485.884406642543,ok,-93.37152102360051,65.8777091256734,-0.13552699330103066,-67.93669688860427,61.281664038726426,-0.09860882807926843,1.1543942747104796,-0.021693526730413193,0.006507250918156904
12,4,1.7745166666666667,Forward,0.31129995310917935,17650.0,17652.185176492716,ok,0.0005863316676219205,14485.349429476564,ok,-93.52276201444693,65.87748960224133,-0.13574651673310692,-68.47167405458276,61.28088752950825,-0.09938533729744263,1.1543942747104796,-0.02101665236676925,0.006507250918156904
13,4,1.9103666666666668,Forward,0.31150546732798723,17650.0,17652.38926020726,ok,0.0005855960443351532,14485.466521240942,ok,-93.3186782999037,65.87778582588544,-0.13545029308899645,-68.35458229020514,61.28105748598526,-0.09921538082043076,1.1543942747104796,-0.020916625506671255,0.006507250918156904
14,4,2.0468166666666665,Forward,0.311408573206864,17650.0,17652.2587939369,ok,0.0005851618155069774,14485.362045544569,ok,-93.44914457026243,65.87759645656645,-0.13563966240798236,-68.45905798657805,61.28090584149187,-0.09936702531381833,1.1543942747104796,-0.020930937290699184,0.006507250918156904
15,4,2.1837,Forward,0.3112510701348512,17645.0,17652.133104722798,ok,0.0005858134951412048,14484.847368660408,ok,-93.57483378436518,65.8774140210541,-0.13582209792034175,-68.97373487073855,61.28015879774806,-0.10011406905764023,1.1543942747104796,-0.02025098978223229,0.006507250918156904
16,4,2.3187166666666665,Forward,0.3112341672152811,17655.0,17652.280738228983,ok,0.0005843370231407419,14485.613548046847,ok,-93.42720027817995,65.87762830829055,-0.13560781068388647,-68.20755548429952,61.28127089260776,-0.09900197419793387,1.1543942747104796,-0.021320498484756978,0.006507250918156904
17,4,2.4539833333333334,Forward,0.3112680731148175,17645.0,17652.519026146503,ok,0.0005739182739928628,14486.049217246897,ok,-93.18891236065974,65.87797417868708,-0.1352619402873518,-67.77188628425029,61.281903258195356,-0.0983696086103409,1.1543942747104796,-0.021704627302063573,0.006507250918156904
18,4,2.5890166666666667,Forward,0.31121977574297177,17650.0,17652.466401769587,ok,0.0005884906927559273,14485.983168460174,ok,-93.2415367375761,65.87789779540127,-0.13533832357317202,-67.83793507097289,61.2818073896331,-0.09846547717259163,1.1543942747104796,-0.02167034046849682,0.006507250918156904
19,4,2.7235833333333335,Forward,0.31124692436778517,17650.0,17652.472240948446,ok,0.0005723799000452952,14485.729522045305,ok,-93.23569755871722,65.87790627085872,-0.13532984811571544,-68.09158148584174,61.281439226668724,-0.09883364013697209,1.1543942747104796,-0.021236859792799004,0.006507250918156904
20,4,2.8588833333333334,Forward,0.311156225086579,17655.0,17652.461462028972,ok,0.0005880713550282508,14485.147521532113,ok,-93.24647647819074,65.87789062546138,-0.13534549351306216,-68.67358199903356,61.28059446395319,-0.09967840285249653,1.1543942747104796,-0.020277315947855423,0.006507250918156904
21,4,2.9933833333333335,Forward,0.31111982339111577,17650.0,17652.47728516944,ok,0.0005814208596149627,14485.506727135813,ok,-93.2306533377232,65.8779135924499,-0.13532252652453464,-68.31437639533397,61.281115844079736,-0.09915702272595898,1.1543942747104796,-0.020856227192350668,0.006507250918156904
22,4,3.127883333333333,Forward,0.3112025774891093,17650.0,17652.596480103435,ok,0.0005823346818182942,14486.392952581515,ok,-93.11145840372774,65.87808660163776,-0.1351495173366792,-67.42815094963225,61.282402183519494,-0.09787068328620133,1.1543942747104796,-0.02216816088908577,0.006507250918156904
