scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
20,2,2.8588833333333334,Forward,0.08941506226396229,469.45180784156037,19820.0,19828.540050884112,ok,0.00048552962860332635,14466.682579815833,ok,-112.87994596725184,68.98085605971586,-0.15976482819557702,-68.83479542718851,61.391941746070486,-0.09742544763879464,1.2560026566024527,-0.03739820714056781,0.012205692657117018
21,2,2.9933833333333335,Forward,0.08942967831075121,468.3334620635251,19820.0,19828.556130138135,ok,0.00047962181875625735,14466.249032050453,ok,-112.86386671322907,68.98087881751606,-0.159742070395381,-69.26834319256886,61.39132812348538,-0.09803907022389637,1.2560026566024527,-0.03660473774333274,0.012205692657117018
22,2,3.127883333333333,Forward,0.08942863179523472,468.87131202351884,19820.0,19828.79111535335,ok,0.00048228717319180603,14466.710314118216,ok,-112.62888149801438,68.98121140424983,-0.15940948366161192,-68.80706112480584,61.391980999863684,-0.09738619384559583,1.2560026566024527,-0.03709216547514213,0.012205692657117018
23,2,3.2629333333333332,Forward,0.08935397816136778,469.00988825815875,19805.0,19828.687661411455,ok,0.0004896944200390068,14466.835993130677,ok,-112.73233543990864,68.98106498053292,-0.15955590737851985,-68.68138211234509,61.39215887987294,-0.09720831383633886,1.2560026566024527,-0.03746200695623328,0.012205692657117018
24,2,3.3979833333333334,Forward,0.08928394637180978,469.76010017191584,19820.0,19828.745383978825,ok,0.0004907407610990985,14466.07944413039,ok,-112.674612872539,68.98114667826921,-0.15947420964222317,-69.43793111263221,61.39108809692725,-0.09827909678203121,1.2560026566024527,-0.03603540299550241,0.012205692657117018
25,2,3.5335833333333335,Forward,0.08937865289627656,469.5767457076108,19825.0,19828.66788375067,ok,0.00048516234460678953,14466.221705493948,ok,-112.75211310069426,68.98103698818628,-0.15958389972517142,-69.29566974907357,61.39128944679602,-0.09807774691325638,1.2560026566024527,-0.0363979890485384,0.012205692657117018
26,2,3.668083333333333,Forward,0.08935941713878745,469.70470194135487,19810.0,19828.87419390931,ok,0.00048053954420723563,14466.171384968495,ok,-112.54580294205516,68.98132898962875,-0.15929189828268722,-69.34599027452714,61.39121822555265,-0.09814896815663059,1.2560026566024527,-0.036016533535169676,0.012205692657117018
27,2,3.803383333333333,Forward,0.08934448225878414,469.433333848825,19820.0,19828.83955624883,ok,0.00047907109909917664,14466.549078015492,ok,-112.58044060253451,68.98127996515564,-0.1593409227557959,-68.96829722752955,61.39175279406477,-0.09761439964450763,1.2560026566024527,-0.03673697747964079,0.012205692657117018
28,2,3.9384166666666665,Forward,0.08929601975635232,468.90004198013776,19835.0,19828.73803792259,ok,0.0004830654626994172,14466.646965292686,ok,-112.68195892877338,68.98113628101572,-0.15948460689571353,-68.87040995033567,61.39189133899309,-0.09747585471618218,1.2560026566024527,-0.037054674417594,0.012205692657117018
29,2,4.072666666666667,Forward,0.08933494208625845,468.74762940987785,19820.0,19828.944934953524,ok,0.0004888481487757687,14466.606823365577,ok,-112.47506189783962,68.98142911308894,-0.15919177482250457,-68.91055187744496,61.39183452404662,-0.09753266966265564,1.2560026566024527,-0.03669048262067964,0.012205692657117018
30,2,4.2077,Forward,0.08941063756898188,468.4557502287571,19835.0,19829.054609718885,ok,0.0004763571706796811,14466.601288450622,ok,-112.36538713247865,68.98158434145918,-0.15903654645226448,-68.91608679240016,61.391826690195096,-0.09754050351418098,1.2560026566024527,-0.036525414912112295,0.012205692657117018
31,2,4.3422,Forward,0.08932167033464727,468.6099085160131,19835.0,19828.989712651757,ok,0.0004856458082297272,14465.98976440841,ok,-112.43028419960683,68.98149248928215,-0.15912839862929457,-69.52761083461155,61.390961168576496,-0.09840602513278372,1.2560026566024527,-0.03553016963683048,0.012205692657117018
32,2,4.478316666666666,Forward,0.08929734204808287,468.7717687736622,19820.0,19829.049390603748,ok,0.0004861944571485613,14466.469555940726,ok,-112.3706062476158,68.98157695457547,-0.1590439333359671,-69.04781930229547,61.391640242357695,-0.09772695135157895,1.2560026566024527,-0.03629862281672529,0.012205692657117018
33,2,4.6134,Forward,0.0892443505425424,468.3210537848463,19825.0,19829.145232292285,ok,0.00048392978990766003,14466.45980278673,ok,-112.2747645590789,68.98171260427632,-0.15890828363511136,-69.05757245629138,61.3916264382142,-0.09774075549508,1.2560026566024527,-0.0361456350749601,0.012205692657117018
34,2,4.748683333333333,Forward,0.08917637429485872,469.25776048285843,19820.0,19829.122229229368,ok,0.000474529944518424,14466.452298537773,ok,-112.29776762199617,68.98168004685115,-0.15894084106028958,-69.06507670524843,61.39161581706236,-0.09775137664691602,1.2560026566024527,-0.0361648523052161,0.012205692657117018
35,2,4.884,Forward,0.08922212278386846,468.7963459541461,19810.0,19829.245496487005,ok,0.0004846189839589609,14466.579714557683,ok,-112.17450036435912,68.98185451337902,-0.15876637453242431,-68.93766068533841,61.391796155548136,-0.09757103816113934,1.2560026566024527,-0.03621689139457401,0.012205692657117018
36,2,5.019033333333334,Forward,0.08912268769082335,468.5552366192933,19820.0,19829.335081182395,ok,0.00047892730130188826,14466.470739354228,ok,-112.08491566896919,68.98198130723372,-0.1586395806777207,-69.04663588879339,61.39164191730406,-0.09772527640521693,1.2560026566024527,-0.03589637389555923,0.012205692657117018
37,2,5.1538,Forward,0.08919903220947872,468.7778480003144,19820.0,19829.324211161755,ok,0.0004786532917057952,14466.34788348659,ok,-112.09578568960933,68.98196592233107,-0.15865496558037256,-69.16949175643276,61.39146803303775,-0.0978991606715322,1.2560026566024527,-0.03569335969777776,0.012205692657117018
38,2,5.288833333333334,Forward,0.08918251658370452,468.0745414859339,19820.0,19829.31346762811,ok,0.0004932190534185642,14466.436747616377,ok,-112.10652922325244,68.981950716452,-0.1586701714594328,-69.08062762664485,61.391593807038674,-0.09777338667060884,1.2560026566024527,-0.03586653805612926,0.012205692657117018
39,2,5.42335,Forward,0.08907687943154619,469.15221109447884,19835.0,19829.407984252855,ok,0.00047943183587001844,14466.107201735349,ok,-112.01201259850859,68.98208449072152,-0.1585363971899252,-69.41017350767288,61.391127383701786,-0.09823981000748992,1.2560026566024527,-0.03514693483639765,0.012205692657117018
40,2,5.5584,Forward,0.08904837903905391,468.8004551678314,19820.0,19829.62089704414,ok,0.0004768640193846643,14465.948924081205,ok,-111.79909980722368,68.98238583721162,-0.15823505069982197,-69.56845116181648,61.39090336514823,-0.09846382856104936,1.2560026566024527,-0.034564220447895505,0.012205692657117018
41,2,5.6931666666666665,Forward,0.08901771999975819,468.5839201945346,19820.0,19829.573484422748,ok,0.0004909787562499127,14466.728755018394,ok,-111.84651242861582,68.98231873167532,-0.15830215623611638,-68.78862022462818,61.39200710022388,-0.09736009348539977,1.2560026566024527,-0.03601762017139111,0.012205692657117018
42,2,5.828,Forward,0.08903788930841999,468.4224419210368,19820.0,19829.62281887012,ok,0.00047783101548413455,14466.44251991232,ok,-111.7971779812433,68.98238855727136,-0.15823233064007222,-69.07485533070212,61.39160197686779,-0.09776521684148921,1.2560026566024527,-0.03543895856384692,0.012205692657117018
43,2,5.964666666666667,Forward,0.08899885755557047,468.98578021590583,19825.0,19829.770831151396,ok,0.0004824247576984149,14466.264905935943,ok,-111.64916569996785,68.98259804671156,-0.1580228411998871,-69.25246930707908,61.39135059061687,-0.09801660309241132,1.2560026566024527,-0.03491372732467031,0.012205692657117018
44,2,6.099966666666667,Forward,0.0889935654707682,468.65899943693876,19820.0,19829.87379632679,ok,0.00048758350968565684,14466.60067385313,ok,-111.5462005245754,68.98274377865194,-0.15787710925949908,-68.91670138989139,61.39182582032347,-0.09754137338581098,1.2560026566024527,-0.0353648851582687,0.012205692657117018
45,2,6.235283333333333,Forward,0.08894705688127111,467.48317571575535,19805.0,19829.921773436552,ok,0.0004732390750296785,14465.803834575006,ok,-111.49822341481195,68.98281168313784,-0.15780920477360483,-69.71354066801541,61.39069801246284,-0.09866918124643759,1.2560026566024527,-0.03388045100329032,0.012205692657117018
46,2,6.370866666666666,Forward,0.08884465312521178,468.34206915137474,19810.0,19829.99639477072,ok,0.0004821985895417512,14466.446208968982,ok,-111.42360208064565,68.98291729857316,-0.15770358933827974,-69.07116627403957,61.391607198180566,-0.09775999552871442,1.2560026566024527,-0.034916775244770534,0.012205692657117018
47,2,6.504833333333333,Forward,0.08897855567090243,467.81571147990326,19805.0,19830.274505252935,ok,0.00048183321266186417,14465.956363014557,ok,-111.14549159842863,68.98331092272872,-0.15730996518272175,-69.56101222846519,61.39091389385551,-0.09845329985376974,1.2560026566024527,-0.03365235901510909,0.012205692657117018
48,2,6.6406833333333335,Forward,0.08885474958015166,468.50191397541494,19820.0,19830.31808353217,ok,0.0004822851199310228,14465.993284114207,ok,-111.10191331919486,68.98337260132216,-0.15724828658928175,-69.52409112881469,61.390966150198224,-0.09840104351105175,1.2560026566024527,-0.033656314526947215,0.012205692657117018
49,2,6.77545,Forward,0.08887082468395438,468.3142258149128,19820.0,19830.402016179032,ok,0.0004821723296662998,14466.108237453098,ok,-111.01798067233176,68.98349139554013,-0.15712949237130813,-69.40913778992399,61.39112884960671,-0.0982383441025695,1.2560026566024527,-0.03374187119825495,0.012205692657117018
50,2,6.911016666666667,Forward,0.08883819356195236,468.05404613797145,19820.0,19830.463497118344,ok,0.00047808198093992813,14466.22544783174,ok,-110.95649973301988,68.9835784126947,-0.15704247521673478,-69.291927411281,61.391294743520334,-0.0980724501889414,1.2560026566024527,-0.033863217239912674,0.012205692657117018
51,2,7.045833333333333,Forward,0.08885733965429801,468.74711640512396,19835.0,19830.688555093777,ok,0.0004764783353916481,14466.00883245082,ok,-110.73144175758716,68.98389694889235,-0.15672393901908738,-69.5085427922022,61.39098815656354,-0.0983790371457374,1.2560026566024527,-0.03315960701004983,0.012205692657117018
52,2,7.181966666666667,Forward,0.08874998061182951,467.60084311005266,19835.0,19830.51740672494,ok,0.0004825271074881648,14466.262557222743,ok,-110.90259012642491,68.98365471375033,-0.15696617416111383,-69.25481802027934,61.39134726636155,-0.09801992734773148,1.2560026566024527,-0.03385288501238369,0.012205692657117018
53,2,7.3167333333333335,Forward,0.08866998873317225,467.7998619990758,19835.0,19830.939631055026,ok,0.00047957790122383364,14466.14254412211,ok,-110.48036579633845,68.98425230969156,-0.15636857821988415,-69.37483112091104,61.39117740561046,-0.09818978809880947,1.2560026566024527,-0.03304194351654756,0.012205692657117018
