scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
36,4,5.019033333333334,Forward,0.31085869271445343,387.7872866561811,17650.0,17664.559798743325,ok,0.0005734043660722321,14443.08634067449,ok,-89.97592397968401,65.89545113192914,-0.1305983485410556,-68.83723537768856,61.21954345703125,-0.09991594263025233,1.1543942747104796,-0.015255956416391561,0.006507250918156904
37,4,5.1538,Forward,0.31087141726366513,387.6788845100891,17650.0,17664.54734706602,ok,0.0005884005524963373,14443.08634067449,ok,-89.98837565698705,65.8954330585555,-0.13061642191469172,-68.83723537768856,61.21954345703125,-0.09991594263025233,1.1543942747104796,-0.01527402979002769,0.006507250918156904
38,4,5.288833333333334,Forward,0.3107560811361515,387.79793611145215,17650.0,17664.62442977046,ok,0.0005796139236404627,14442.965446175513,ok,-89.91129295254723,65.89554494264021,-0.130504537829976,-68.95812987666613,61.21936798095703,-0.10009141870447119,1.1543942747104796,-0.014959577129885049,0.006507250918156904
39,4,5.42335,Forward,0.3107887412274918,387.7949909003946,17650.0,17664.67012144108,ok,0.0005787351421961357,14442.944421045257,ok,-89.86560128193014,65.89561126323423,-0.13043821723596888,-68.97915500692216,61.219337463378906,-0.10012193628259483,1.1543942747104796,-0.014858027218413963,0.006507250918156904
40,4,5.5584,Forward,0.3106815349962121,387.7090271689558,17655.0,17664.72658699882,ok,0.0005772259599094385,14442.860320524229,ok,-89.80913572419013,65.89569322192122,-0.13035625854897656,-69.06325552794988,61.219215393066406,-0.10024400659509468,1.1543942747104796,-0.014635151261559703,0.006507250918156904
41,4,5.6931666666666665,Forward,0.31074281273596216,387.4752387627195,17650.0,17664.81093542154,ok,0.0005721398510104398,14442.944421045257,ok,-89.72478730146759,65.89581565205833,-0.13023382841186462,-68.97915500692216,61.219337463378906,-0.10012193628259483,1.1543942747104796,-0.014653638394309706,0.006507250918156904
42,4,5.828,Forward,0.310619610758453,387.77109074495456,17645.0,17664.775630867025,ok,0.0005731096900121938,14442.765707438071,ok,-89.76009185598377,65.8957644081665,-0.1302850723036954,-69.15786861410743,61.219078063964844,-0.100381335696659,1.1543942747104796,-0.014405433087681566,0.006507250918156904
43,4,5.964666666666667,Forward,0.31056735851905304,387.9000989214255,17655.0,17664.898085087356,ok,0.0005791474064060359,14442.702632047301,ok,-89.63763763565294,65.8959421481467,-0.13010733232349025,-69.22094400487731,61.21898651123047,-0.10047288843103255,1.1543942747104796,-0.014122005155081496,0.006507250918156904
44,4,6.099966666666667,Forward,0.31061202372433283,387.58930927671463,17650.0,17664.86333789648,ok,0.0005794688192781427,14442.702632047301,ok,-89.67238482652829,65.89589171325764,-0.13015776721255887,-69.22094400487731,61.21898651123047,-0.10047288843103255,1.1543942747104796,-0.014172440044150109,0.006507250918156904
45,4,6.235283333333333,Forward,0.3103997277381447,387.6529594134736,17650.0,17664.984461829,ok,0.0005695424638184501,14442.702632047301,ok,-89.55126089400801,65.8960675223503,-0.12998195811990074,-69.22094400487731,61.21898651123047,-0.10047288843103255,1.1543942747104796,-0.013996630951491978,0.006507250918156904
46,4,6.370866666666666,Forward,0.31036075677852554,387.3938403354332,17650.0,17664.93870890602,ok,0.0005910895879170944,14442.702632047301,ok,-89.59701381699051,65.89600111284963,-0.13004836762055547,-69.22094400487731,61.21898651123047,-0.10047288843103255,1.1543942747104796,-0.014063040452146708,0.006507250918156904
47,4,6.504833333333333,Forward,0.310555976331132,387.5601211358444,17650.0,17665.00792905976,ok,0.0005782358834732168,14442.702632047301,ok,-89.5277936632483,65.89610158459101,-0.12994789587917574,-69.22094400487731,61.21898651123047,-0.10047288843103255,1.1543942747104796,-0.013962568710766982,0.006507250918156904
48,4,6.6406833333333335,Forward,0.3103692791564391,387.4620956812287,17650.0,17665.101726148765,ok,0.0005753650433659574,14442.573853124477,ok,-89.43399657424379,65.89623772928817,-0.12981175118201527,-69.3497229277018,61.21879959106445,-0.10065980859704911,1.1543942747104796,-0.013610644444129058,0.006507250918156904
49,4,6.77545,Forward,0.31032838920102257,387.2696447040689,17655.0,17665.131118692567,ok,0.0005800764290622791,14442.573853124477,ok,-89.40460403044199,65.89628039200849,-0.12976908846169907,-69.3497229277018,61.21879959106445,-0.10065980859704911,1.1543942747104796,-0.013567981723812864,0.006507250918156904
50,4,6.911016666666667,Forward,0.31040595319875464,387.34842838507393,17650.0,17665.1541395123,ok,0.0005748008826801775,14442.573853124477,ok,-89.38158321071023,65.89631380629207,-0.12973567417812132,-69.3497229277018,61.21879959106445,-0.10065980859704911,1.1543942747104796,-0.01353456744023511,0.006507250918156904
51,4,7.045833333333333,Forward,0.3100098632312548,387.4292833923828,17655.0,17665.248022790147,ok,0.0005761243569539983,14442.573853124477,ok,-89.28769993286187,65.8964500760907,-0.12959940437948733,-69.3497229277018,61.21879959106445,-0.10065980859704911,1.1543942747104796,-0.013398297641601123,0.006507250918156904
52,4,7.181966666666667,Forward,0.31019198436602546,387.2441351722846,17660.0,17665.308957727375,ok,0.0005839764253826515,14442.621159667555,ok,-89.22676499563386,65.89653852199733,-0.12951095847286648,-69.30241638462394,61.218868255615234,-0.10059114404626827,1.1543942747104796,-0.01338911769927724,0.006507250918156904
53,4,7.3167333333333335,Forward,0.31013095285347236,387.1687368866005,17650.0,17665.424649380024,ok,0.0005750036199617425,14442.765707438071,ok,-89.11107334298504,65.8967064462387,-0.12934303423149573,-69.15786861410743,61.219078063964844,-0.100381335696659,1.1543942747104796,-0.013463395015481897,0.006507250918156904
54,4,7.451233333333334,Forward,0.3098205166310758,387.05142115803756,17650.0,17665.76326004142,ok,0.0005681106128248685,14442.621159667555,ok,-88.77246268158706,65.89719793319676,-0.1288515472734184,-69.30241638462394,61.218868255615234,-0.10059114404626827,1.1543942747104796,-0.012729706499829171,0.006507250918156904
55,4,7.58735,Forward,0.3090266716776383,386.4036413801623,17650.0,17666.78087966523,ok,0.000579908959366226,14442.87608937192,ok,-87.75484305777718,65.89867498879603,-0.12737449167416112,-69.04748668025786,61.21923828125,-0.10022111841150196,1.1543942747104796,-0.011679806374842228,0.006507250918156904
56,4,7.7224,Forward,0.30712212388832255,385.23381539461116,17660.0,17669.104415950118,ok,0.0005885409475417441,14445.173084852493,ok,-85.43130677289082,65.90204755768067,-0.12400192278951266,-66.75049119968571,61.222572326660156,-0.09688707300134616,1.1543942747104796,-0.012156040423302372,0.006507250918156904
57,4,7.857983333333333,Forward,0.3032243648369154,382.8930885658774,17660.0,17673.839796095333,ok,0.0005811898955282213,14447.441170778962,ok,-80.69592662767536,65.90892087222224,-0.11712860824795951,-64.4824052732165,61.22586441040039,-0.09359498926111172,1.1543942747104796,-0.009083088503343315,0.006507250918156904
58,4,7.993816666666667,Forward,0.2968956762793834,379.06402964580775,17675.0,17681.608922828553,ok,0.0005868363047782988,14453.951076734773,ok,-72.92679989445605,65.92019761244435,-0.10585186802583403,-57.97249931740589,61.235313415527344,-0.08414598413415783,1.1543942747104796,-0.008714225701483377,0.006507250918156904
59,4,8.129116666666667,Forward,0.2883234214026654,373.6112519876442,17685.0,17692.03294738101,ok,0.0005920702429231,14461.877550841646,ok,-62.50277534199995,65.93532788653867,-0.09072159393151553,-50.04602521053312,61.24681854248047,-0.07264085718103244,1.1543942747104796,-0.006865404291670055,0.006507250918156904
60,4,8.264166666666666,Forward,0.27932815188459414,367.16009532849057,17690.0,17703.054861303146,ok,0.0005846362082944569,14471.110211165731,ok,-51.48086141986278,65.9513259857226,-0.07472349474758494,-40.813364886447744,61.26021957397461,-0.05923982568689261,1.1543942747104796,-0.006337379139789309,0.006507250918156904
61,4,8.399233333333333,Forward,0.27137071987349987,361.8693559460917,17700.0,17712.716254033377,ok,0.0005834499551810178,14479.178604901837,ok,-41.81946868963132,65.96534931417945,-0.0607001662907448,-32.74497115034137,61.27193069458008,-0.047528705081424726,1.1543942747104796,-0.005833301260345217,0.006507250918156904
62,4,8.534,Forward,0.26558227355805614,358.0137561974334,17715.0,17719.699608733372,ok,0.0005825965706230293,14485.370505762512,ok,-34.83611398963694,65.97548552118636,-0.05056395928383914,-26.55307028966672,61.28091812133789,-0.03854127832361073,1.1543942747104796,-0.006072128247039801,0.006507250918156904
63,4,8.669833333333333,Forward,0.26192637417256837,355.33576012895355,17715.0,17724.17495643877,ok,0.0005777207900307966,14488.794973853113,ok,-30.360766284240526,65.98198140356934,-0.04406807690086139,-23.128602199065426,61.285888671875,-0.03357072778650202,1.1543942747104796,-0.005314220946259447,0.006507250918156904
64,4,8.805133333333334,Forward,0.25969716116917163,353.7986775621939,17715.0,17726.90598730654,ok,0.0005883692647863893,14489.835717800832,ok,-27.629735416467156,65.9859454431187,-0.04010403735149948,-22.087858251346915,61.28739929199219,-0.03206010766931571,1.1543942747104796,-0.0030940326114398814,0.006507250918156904
65,4,8.94045,Forward,0.2582637691086632,352.85769616302423,17720.0,17728.512512390244,ok,0.00058200670823188,14492.306170606025,ok,-26.023210332765302,65.98827728383276,-0.037772196637436715,-19.617405446153498,61.290985107421875,-0.028474292239626678,1.1543942747104796,-0.004901636699578639,0.006507250918156904
66,4,9.076033333333333,Forward,0.2573827526691306,352.2255610917746,17725.0,17729.728042274863,ok,0.000595400476433697,14492.668854102958,ok,-24.80768044814613,65.99004160242502,-0.03600787804517188,-19.254721949220766,61.29151153564453,-0.027947864016970088,1.1543942747104796,-0.0037450238335945824,0.006507250918156904
67,4,9.210816666666666,Forward,0.25656220922383216,351.8005587325679,17720.0,17730.646040821503,ok,0.0005735646324160503,14493.536140726057,ok,-23.889681901506265,65.99137405991866,-0.03467542055152807,-18.387435326121704,61.29277038574219,-0.026689013919314393,1.1543942747104796,-0.0038657756854032395,0.006507250918156904
68,4,9.345583333333334,Forward,0.2560284906652991,351.1800658597422,17715.0,17731.35465120035,ok,0.0005825437021691796,14494.090678536584,ok,-23.181071522660204,65.99240259445483,-0.03364688601536434,-17.832897515594595,61.293575286865234,-0.02588411279626768,1.1543942747104796,-0.00376641439739267,0.006507250918156904
69,4,9.480616666666666,Forward,0.25549893334980095,350.9758729817804,17715.0,17731.95018396114,ok,0.0005892082557873693,14494.248367013512,ok,-22.58553876186852,65.9932669989713,-0.03278248149889557,-17.675209038667163,61.29380416870117,-0.025655230960329803,1.1543942747104796,-0.003166229761915808,0.006507250918156904
70,4,9.615916666666667,Forward,0.2550404760115794,350.30625198413327,17730.0,17732.44115995788,ok,0.0005824006177463082,14494.403427349156,ok,-22.094562765127193,65.99397964132618,-0.03206983914401191,-17.52014870302264,61.294029235839844,-0.0254301638216587,1.1543942747104796,-0.0027134036233395324,0.006507250918156904
