scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRTemplateRelativeRMSE,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
18,4,2.5890166666666667,Forward,0.31121977574297177,387.88190155044504,17650.0,17664.13359284179,ok,0.0005884906927559273,0.0010688267005569728,14481.562009879612,ok,-90.40212988121857,65.89483250214,-0.13121697833019155,-68.85318002150962,61.27539016173789,-0.09993908597859488,1.1543942747104796,-0.015847869656703248,0.006507250918156904
19,4,2.7235833333333335,Forward,0.31124692436778517,387.9466886608716,17650.0,17664.224130590184,ok,0.0005723799000452952,0.0017926013168795714,14481.78538863679,ok,-90.31159213282444,65.89496391596603,-0.13108556450415995,-68.62980126433104,61.275714391770734,-0.09961485594575561,1.1543942747104796,-0.016090745124270486,0.006507250918156904
20,4,2.8588833333333334,Forward,0.311156225086579,387.8806456161183,17655.0,17664.241407900474,ok,0.0005880713550282508,0.0019258490238139756,14481.578585947316,ok,-90.29431482253494,65.8949889936545,-0.13106048681569354,-68.83660395380502,61.27541422158603,-0.09991502613045136,1.1543942747104796,-0.01571915269315252,0.006507250918156904
21,4,2.9933833333333335,Forward,0.31111982339111577,387.8611304519727,17650.0,17664.181760937383,ok,0.0005814208596149627,0.001927228043683581,14481.804364669762,ok,-90.35396178562587,65.89490241721793,-0.13114706325226252,-68.61082523135883,61.27574193512298,-0.09958731259350741,1.1543942747104796,-0.016184039760514732,0.006507250918156904
22,4,3.127883333333333,Forward,0.3112025774891093,387.6292246958692,17650.0,17664.235953651943,ok,0.0005823346818182942,0.001072191941159373,14482.140046684452,ok,-90.29976907106538,65.89498107691611,-0.13106840355407312,-68.27514321666968,61.276229171205856,-0.09910007651062777,1.1543942747104796,-0.016667842606833932,0.006507250918156904
23,4,3.2629333333333332,Forward,0.31120182249369455,387.9264866563826,17650.0,17664.29734069177,ok,0.0005869282622151452,0.0011731139750948043,14482.011550203957,ok,-90.23838203123887,65.89507017904108,-0.13097930142909825,-68.40363969716418,61.276042660999536,-0.09928658671695484,1.1543942747104796,-0.016363434167500024,0.006507250918156904
24,4,3.3979833333333334,Forward,0.31116263511407244,387.8041283864295,17650.0,17664.186054185582,ok,0.0005757260544555575,0.0013516469280921966,14481.525207549475,ok,-90.34966853742662,65.89490864878633,-0.13114083168386179,-68.88998235164581,61.27533674385313,-0.09999250386335409,1.1543942747104796,-0.015710057710040304,0.006507250918156904
25,4,3.5335833333333335,Forward,0.31122302425943843,387.98918604360733,17650.0,17664.17997383259,ok,0.0005685268454489483,0.001025643275448393,14481.267714930069,ok,-90.35574889041891,65.89489982326918,-0.13114965720100258,-69.14747497105236,61.274962998195754,-0.10036624952073238,1.1543942747104796,-0.0152874333801057,0.006507250918156904
26,4,3.668083333333333,Forward,0.31100173504494755,388.06098966970603,17660.0,17664.23110263895,ok,0.0005874551661452227,0.0014698666389945264,14481.827106839128,ok,-90.30462008405812,65.89497403576269,-0.1310754447075015,-68.58808306199353,61.27577494495083,-0.09955430276565591,1.1543942747104796,-0.01615052757203464,0.006507250918156904
27,4,3.803383333333333,Forward,0.311298770032972,387.8503253316776,17655.0,17664.239748405696,ok,0.0005862410513048351,0.0024034846102381434,14481.454303903838,ok,-90.29597431731236,65.89498658492928,-0.1310628955409142,-68.96088599728319,61.27523382855517,-0.10009541916131616,1.1543942747104796,-0.015513316736345178,0.006507250918156904
28,4,3.9384166666666665,Forward,0.31087908792744684,387.9532980135409,17655.0,17664.350601396065,ok,0.0005878906580481508,0.002130210892045231,14481.351782003874,ok,-90.18512132694377,65.89514748594405,-0.1309019945261467,-69.06340789724709,61.275085019960244,-0.10024422775624206,1.1543942747104796,-0.015180631931567518,0.006507250918156904
29,4,4.072666666666667,Forward,0.31118999869751296,387.7687745340954,17650.0,17664.398285974767,ok,0.0005832503054599802,0.0014938198871102604,14481.541396061202,ok,-90.13743674824218,65.89521669920637,-0.1308327812638221,-68.87379383991902,61.27536024117112,-0.09996900654536785,1.1543942747104796,-0.01542913245935501,0.006507250918156904
30,4,4.2077,Forward,0.31087431814807287,387.81858979340905,17650.0,17664.458666963612,ok,0.0005828593725071297,0.0022345038427979084,14481.689845173847,ok,-90.0770557593969,65.89530434106742,-0.130745139402781,-68.7253447272742,61.275575712244894,-0.09975353547159288,1.1543942747104796,-0.015590229172245451,0.006507250918156904
31,4,4.3422,Forward,0.31104368380117925,388.01013859175873,17650.0,17664.35794407114,ok,0.0005891322198406433,0.0021767151097756184,14481.679487044334,ok,-90.17777865186872,65.89515814369777,-0.13089133677242482,-68.73570285678761,61.2755606776162,-0.09976857010028678,1.1543942747104796,-0.015719070652602612,0.006507250918156904
32,4,4.478316666666666,Forward,0.31106225333208687,387.7811002861563,17660.0,17664.372709984418,ok,0.0005880522003911216,0.0011979104767329248,14481.986913507902,ok,-90.16301273859062,65.89517957614106,-0.13086990432912746,-68.42827639321877,61.2760069013021,-0.09932234641439305,1.1543942747104796,-0.01621275627754118,0.006507250918156904
33,4,4.6134,Forward,0.3109134513691105,387.760792946141,17650.0,17664.52183780179,ok,0.000574508890991859,0.001104886540034868,14481.741378795123,ok,-90.01388492121987,65.89539603234189,-0.1306534481283048,-68.67381110599854,61.27565051231957,-0.09967873539691444,1.1543942747104796,-0.01558488667572594,0.006507250918156904
34,4,4.748683333333333,Forward,0.310725642974055,387.9454965865407,17650.0,17664.53131228479,ok,0.0005834495460942226,0.0015478265758478297,14481.841164454087,ok,-90.00441043821775,65.89540978437441,-0.13063969609577622,-68.57402544703473,61.275795349312546,-0.09953389840394622,1.1543942747104796,-0.015738333638646157,0.006507250918156904
35,4,4.884,Forward,0.31077364645837,387.82214096181633,17650.0,17664.534406794388,ok,0.0005686059371897311,0.0013740906305060566,14481.831295184558,ok,-90.0013159286209,65.89541427599644,-0.1306352044737398,-68.58389471656301,61.275781024254854,-0.09954822346163598,1.1543942747104796,-0.015717305252027775,0.006507250918156904
36,4,5.019033333333334,Forward,0.31085869271445343,387.7872866561811,17650.0,17664.559798743325,ok,0.0005734043660722321,0.001120994646268994,14481.651379397093,ok,-89.97592397968401,65.89545113192914,-0.1305983485410556,-68.76381050402779,61.275519879898894,-0.09980936781759359,1.1543942747104796,-0.015378985769953155,0.006507250918156904
37,4,5.1538,Forward,0.31087141726366513,387.6788845100891,17650.0,17664.54734706602,ok,0.0005884005524963373,0.0014640279563716107,14481.846093883578,ok,-89.98837565698705,65.8954330585555,-0.13061642191469172,-68.56909601754342,61.275802504286034,-0.09952674343045619,1.1543942747104796,-0.015723319117994267,0.006507250918156904
38,4,5.288833333333334,Forward,0.3107560811361515,387.79793611145215,17650.0,17664.62442977046,ok,0.0005796139236404627,0.001994799537145397,14481.606008421417,ok,-89.91129295254723,65.89554494264021,-0.130504537829976,-68.80918147970442,61.275454024787514,-0.09987522292897207,1.1543942747104796,-0.015209152295337841,0.006507250918156904
39,4,5.42335,Forward,0.3107887412274918,387.7949909003946,17650.0,17664.67012144108,ok,0.0005787351421961357,0.0011879892533935349,14481.400140838638,ok,-89.86560128193014,65.89561126323423,-0.13043821723596888,-69.01504906248374,61.27515521189247,-0.10017403582402151,1.1543942747104796,-0.014797883806075968,0.006507250918156904
40,4,5.5584,Forward,0.3106815349962121,387.7090271689558,17655.0,17664.72658699882,ok,0.0005772259599094385,0.0010859198141804115,14481.201990234305,ok,-89.80913572419013,65.89569322192122,-0.13035625854897656,-69.21319966681585,61.27486760004539,-0.10046164767109773,1.1543942747104796,-0.014383907649479943,0.006507250918156904
41,4,5.6931666666666665,Forward,0.31074281273596216,387.4752387627195,17650.0,17664.81093542154,ok,0.0005721398510104398,0.0022828773030642282,14481.815733001566,ok,-89.72478730146759,65.89581565205833,-0.13023382841186462,-68.59945689955566,61.27575843604116,-0.09957081167533406,1.1543942747104796,-0.015289853485583607,0.006507250918156904
42,4,5.828,Forward,0.310619610758453,387.77109074495456,17645.0,17664.775630867025,ok,0.0005731096900121938,0.0022471517131782775,14481.524330099028,ok,-89.76009185598377,65.8957644081665,-0.1302850723036954,-68.89085980209347,61.27533547025044,-0.09999377746605048,1.1543942747104796,-0.01485282809021296,0.006507250918156904
43,4,5.964666666666667,Forward,0.31056735851905304,387.9000989214255,17655.0,17664.898085087356,ok,0.0005791474064060359,0.0011692310291989258,14481.41959883508,ok,-89.63763763565294,65.8959421481467,-0.13010733232349025,-68.99559106604102,61.27518345480556,-0.10014579291092944,1.1543942747104796,-0.014499602350771967,0.006507250918156904
44,4,6.099966666666667,Forward,0.31061202372433283,387.58930927671463,17650.0,17664.86333789648,ok,0.0005794688192781427,0.001365923214266832,14482.0421047989,ok,-89.67238482652829,65.89589171325764,-0.13015776721255887,-68.37308510222101,61.276087010415054,-0.09924223730142875,1.1543942747104796,-0.015593096662330719,0.006507250918156904
45,4,6.235283333333333,Forward,0.3103997277381447,387.6529594134736,17650.0,17664.984461829,ok,0.0005695424638184501,0.001999828878128074,14481.626694458384,ok,-89.55126089400801,65.8960675223503,-0.12998195811990074,-68.78849544273726,61.27548405017816,-0.09984519753833111,1.1543942747104796,-0.014721233724314428,0.006507250918156904
46,4,6.370866666666666,Forward,0.31036075677852554,387.3938403354332,17650.0,17664.93870890602,ok,0.0005910895879170944,0.0017528889333867088,14481.948950216141,ok,-89.59701381699051,65.89600111284963,-0.13004836762055547,-68.46623968497988,61.27595179830354,-0.09937744941294968,1.1543942747104796,-0.015327608982916047,0.006507250918156904
47,4,6.504833333333333,Forward,0.310555976331132,387.5601211358444,17650.0,17665.00792905976,ok,0.0005782358834732168,0.001612252257555588,14481.541989794316,ok,-89.5277936632483,65.89610158459101,-0.12994789587917574,-68.8732001068056,61.27536110296349,-0.09996814475300543,1.1543942747104796,-0.014545241922877802,0.006507250918156904
48,4,6.6406833333333335,Forward,0.3103692791564391,387.4620956812287,17650.0,17665.101726148765,ok,0.0005753650433659574,0.002940752751138807,14481.736630132109,ok,-89.43399657424379,65.89623772928817,-0.12981175118201527,-68.67855976901228,61.2756436197252,-0.09968562799128794,1.1543942747104796,-0.014735232957953745,0.006507250918156904
49,4,6.77545,Forward,0.31032838920102257,387.2696447040689,17655.0,17665.131118692567,ok,0.0005800764290622791,0.002038716749186809,14481.882864778792,ok,-89.40460403044199,65.89628039200849,-0.12976908846169907,-68.53232512232898,61.2758558765436,-0.09947337117289021,1.1543942747104796,-0.014937598293564155,0.006507250918156904
50,4,6.911016666666667,Forward,0.31040595319875464,387.34842838507393,17650.0,17665.1541395123,ok,0.0005748008826801775,0.001730645179221204,14481.316335217449,ok,-89.38158321071023,65.89631380629207,-0.12973567417812132,-69.09885468367247,61.2750335696215,-0.10029567809499365,1.1543942747104796,-0.01395491760705539,0.006507250918156904
51,4,7.045833333333333,Forward,0.3100098632312548,387.4292833923828,17655.0,17665.248022790147,ok,0.0005761243569539983,0.001566497864387968,14481.894506336976,ok,-89.28769993286187,65.8964500760907,-0.12959940437948733,-68.52068356414566,61.275872774044686,-0.09945647367180391,1.1543942747104796,-0.014787420589863348,0.006507250918156904
52,4,7.181966666666667,Forward,0.31019198436602546,387.2441351722846,17660.0,17665.308957727375,ok,0.0005839764253826515,0.0017019334864957002,14481.616574686299,ok,-89.22676499563386,65.89653852199733,-0.12951095847286648,-68.79861521482235,61.27546936152075,-0.09985988619573488,1.1543942747104796,-0.01423327757527007,0.006507250918156904
53,4,7.3167333333333335,Forward,0.31013095285347236,387.1687368866005,17650.0,17665.424649380024,ok,0.0005750036199617425,0.0020564119546680262,14481.862023289286,ok,-89.11107334298504,65.8967064462387,-0.12934303423149573,-68.55316661183497,61.275825625516546,-0.09950362219994531,1.1543942747104796,-0.014476622450924292,0.006507250918156904
54,4,7.451233333333334,Forward,0.3098205166310758,387.05142115803756,17650.0,17665.76326004142,ok,0.0005681106128248685,0.002297518201522352,14481.52092646905,ok,-88.77246268158706,65.89719793319676,-0.1288515472734184,-68.89426343207197,61.275330529946025,-0.09999871777046276,1.1543942747104796,-0.013413600000807102,0.006507250918156904
55,4,7.58735,Forward,0.3090266716776383,386.4036413801623,17650.0,17666.78087966523,ok,0.000579908959366226,0.0015964873682443746,14482.014316175424,ok,-87.75484305777718,65.89867498879603,-0.12737449167416112,-68.40087372569724,61.2760466757547,-0.09928257196178794,1.1543942747104796,-0.012763259022941939,0.006507250918156904
56,4,7.7224,Forward,0.30712212388832255,385.23381539461116,17660.0,17669.104415950118,ok,0.0005885409475417441,0.00098581946848172,14483.761939871612,ok,-85.43130677289082,65.90204755768067,-0.12400192278951266,-66.65325002950885,61.278583318430854,-0.09674592928563212,1.1543942747104796,-0.012318975920634023,0.006507250918156904
57,4,7.857983333333333,Forward,0.3032243648369154,382.8930885658774,17660.0,17673.839796095333,ok,0.0005811898955282213,0.0009663929106015144,14486.27910470345,ok,-80.69592662767536,65.90892087222224,-0.11712860824795951,-64.13608519767149,61.28223693548199,-0.09309231223449953,1.1543942747104796,-0.009663375984892919,0.006507250918156904
58,4,7.993816666666667,Forward,0.2968956762793834,379.06402964580775,17675.0,17681.608922828553,ok,0.0005868363047782988,0.0011229846935082019,14492.47440709745,ok,-72.92679989445605,65.92019761244435,-0.10585186802583403,-57.94078280367103,61.29122929950096,-0.08409994821552488,1.1543942747104796,-0.008767369302384295,0.006507250918156904
59,4,8.129116666666667,Forward,0.2883234214026654,373.6112519876442,17685.0,17692.03294738101,ok,0.0005920702429231,0.0017521825375967598,14500.36320952344,ok,-62.50277534199995,65.93532788653867,-0.09072159393151553,-50.05198037768059,61.3026797467232,-0.07264950099329184,1.1543942747104796,-0.006855425924286132,0.006507250918156904
60,4,8.264166666666666,Forward,0.27932815188459414,367.16009532849057,17690.0,17703.054861303146,ok,0.0005846362082944569,0.0011809193426092488,14509.582754343217,ok,-51.48086141986278,65.9513259857226,-0.07472349474758494,-40.83243555790432,61.31606174131138,-0.05926750640510741,1.1543942747104796,-0.006305424677162261,0.006507250918156904
61,4,8.399233333333333,Forward,0.27137071987349987,361.8693559460917,17700.0,17712.716254033377,ok,0.0005834499551810178,0.001142516109452959,14517.586273175717,ok,-41.81946868963132,65.96534931417945,-0.0607001662907448,-32.82891672540427,61.327678697223696,-0.04765055049279298,1.1543942747104796,-0.005692643615061964,0.006507250918156904
62,4,8.534,Forward,0.26558227355805614,358.0137561974334,17715.0,17719.699608733372,ok,0.0005825965706230293,0.0017744981131396216,14523.696117948639,ok,-34.83611398963694,65.97548552118636,-0.05056395928383914,-26.71907195248241,61.33654702112516,-0.03878222659132391,1.1543942747104796,-0.005793978946290294,0.006507250918156904
63,4,8.669833333333333,Forward,0.26192637417256837,355.33576012895355,17715.0,17724.17495643877,ok,0.0005777207900307966,0.001360635696059401,14527.119858440185,ok,-30.360766284240526,65.98198140356934,-0.04406807690086139,-23.295331460936723,61.34151651556603,-0.03381273215045583,1.1543942747104796,-0.005034852494056212,0.006507250918156904
64,4,8.805133333333334,Forward,0.25969716116917163,353.7986775621939,17715.0,17726.90598730654,ok,0.0005883692647863893,0.0019405787177220709,14529.114338716012,ok,-27.629735416467156,65.9859454431187,-0.04010403735149948,-21.300851185109423,61.34441146588941,-0.030917781827083015,1.1543942747104796,-0.004412727023567133,0.006507250918156904
65,4,8.94045,Forward,0.2582637691086632,352.85769616302423,17720.0,17728.512512390244,ok,0.00058200670823188,0.0008602024208010206,14530.768371231476,ok,-26.023210332765302,65.98827728383276,-0.037772196637436715,-19.646818669645654,61.34681226274037,-0.028516984976121523,1.1543942747104796,-0.004852352448997267,0.006507250918156904
66,4,9.076033333333333,Forward,0.2573827526691306,352.2255610917746,17725.0,17729.728042274863,ok,0.000595400476433697,0.0021201790959539096,14531.030340814978,ok,-24.80768044814613,65.99004160242502,-0.03600787804517188,-19.38484908614373,61.347192506626286,-0.028136741090200836,1.1543942747104796,-0.0035269852216329375,0.006507250918156904
67,4,9.210816666666666,Forward,0.25656220922383216,351.8005587325679,17720.0,17730.646040821503,ok,0.0005735646324160503,0.001874551300406659,14532.648438707442,ok,-23.889681901506265,65.99137405991866,-0.03467542055152807,-17.766751193679738,61.34954114505295,-0.025788102663533777,1.1543942747104796,-0.00490578248109861,0.006507250918156904
68,4,9.345583333333334,Forward,0.2560284906652991,351.1800658597422,17715.0,17731.35465120035,ok,0.0005825437021691796,0.001017923659031156,14532.530088178111,ok,-23.181071522660204,65.99240259445483,-0.03364688601536434,-17.88510172300994,61.34936936150247,-0.025959886214019724,1.1543942747104796,-0.0036789419977644663,0.006507250918156904
69,4,9.480616666666666,Forward,0.25549893334980095,350.9758729817804,17715.0,17731.95018396114,ok,0.0005892082557873693,0.001488330892002913,14533.65679242423,ok,-22.58553876186852,65.9932669989713,-0.03278248149889557,-16.758397476891332,61.35100475136377,-0.024324496352721832,1.1543942747104796,-0.004702422174097547,0.006507250918156904
70,4,9.615916666666667,Forward,0.2550404760115794,350.30625198413327,17730.0,17732.44115995788,ok,0.0005824006177463082,0.0009300576691732107,14533.242236517795,ok,-22.094562765127193,65.99397964132618,-0.03206983914401191,-17.172953383325876,61.35040303132174,-0.024926216394746813,1.1543942747104796,-0.0032951576477216957,0.006507250918156904
71,4,9.7507,Forward,0.2545181152554775,350.12427496430973,17725.0,17733.05219895057,ok,0.0005814415629101686,0.0015123766401575493,14534.194332507528,ok,-21.483523772440094,65.99486655284439,-0.031182927625802395,-16.220857393593178,61.35178498060786,-0.023544267108627472,1.1543942747104796,-0.004003560473348582,0.006507250918156904
72,4,9.886816666666666,Forward,0.2542738330523968,349.93136290799885,17715.0,17733.492048766017,ok,0.0005912060205533945,0.0020120146260899766,14534.902468791584,ok,-21.04367395699228,65.99550498651601,-0.030544493954184383,-15.51272110953687,61.35281282700442,-0.022516420712066595,1.1543942747104796,-0.0045516667972022445,0.006507250918156904
73,4,10.02215,Forward,0.2538165013144752,349.78398742738864,17725.0,17733.88348448815,ok,0.0005872408179431757,0.0023342312520583442,14535.319528604512,ok,-20.652238234859396,65.99607314804867,-0.02997633242152735,-15.09566129660925,61.35341818141927,-0.02191106629721794,1.1543942747104796,-0.004682322935217208,0.006507250918156904
74,4,10.157716666666667,Forward,0.2535239261382898,349.1790810669736,17720.0,17734.39940795157,ok,0.0005813624235590437,0.001159641882657696,14535.36956559453,ok,-20.136314771440084,65.99682200117866,-0.029227479291534957,-15.04562430659098,61.35349080916204,-0.021838438554447254,1.1543942747104796,-0.004017310855664445,0.006507250918156904
75,4,10.292233333333334,Forward,0.25322469904282896,349.08679317017595,17730.0,17734.813892992366,ok,0.0005774108859304847,0.0016181100705586731,14534.988567903607,ok,-19.72182973064264,65.99742361836056,-0.02862586210963927,-15.426621997514303,61.352937798233874,-0.02239144948261262,1.1543942747104796,-0.0027773010244423295,0.006507250918156904
76,4,10.42815,Forward,0.25277584386869156,349.08305942242805,17715.0,17735.224133441505,ok,0.0005867051922406352,0.0018539301343772478,14536.054577864103,ok,-19.311589281503984,65.99801907459809,-0.028030405872097916,-14.360612037018655,61.35448509148979,-0.020844156226691377,1.1543942747104796,-0.003968031262834598,0.006507250918156904
77,4,10.563433333333334,Forward,0.25266802041075864,349.0200380479,17720.0,17735.35247901578,ok,0.0005902250933214651,0.0022809151866315523,14535.98901953211,ok,-19.18324370722985,65.9982053657669,-0.027844114703289912,-14.426170369011743,61.35438993481329,-0.020939312903196713,1.1543942747104796,-0.0036718917714683545,0.006507250918156904
78,4,10.698483333333334,Forward,0.25245452859542417,348.44172376137067,17730.0,17735.71075317294,ok,0.0005780236772576338,0.0013681447246130885,14536.35357562363,ok,-18.82496955006718,65.99872539391644,-0.027324086553749065,-14.061614277490662,61.3549190810715,-0.02041016664498229,1.1543942747104796,-0.003762707032894712,0.006507250918156904
79,4,10.8341,Forward,0.2518839301987741,348.3938881809954,17730.0,17736.177904695465,ok,0.0005859858793634705,0.001498948951462422,14536.28208886994,ok,-18.357818027543544,65.9994034554985,-0.026646024971699604,-14.133101031180558,61.35481531940326,-0.02051392831323223,1.1543942747104796,-0.002964863575083111,0.006507250918156904
80,4,10.9694,Forward,0.2516599858691745,347.92551117322364,17730.0,17736.44308258268,ok,0.0005810688693435205,0.001872623189993925,14536.691205008192,ok,-18.09264014033033,65.99978835617645,-0.026261124293741892,-13.723984892929366,61.35540914372485,-0.019920103991637444,1.1543942747104796,-0.0032654702941582563,0.006507250918156904
81,4,11.105233333333333,Forward,0.2514569995527179,347.8518951544247,17720.0,17736.772899921638,ok,0.0005784594616653291,0.0014231044414633426,14537.108689357708,ok,-17.76282280137093,66.00026707979364,-0.025782400676543707,-13.306500543412767,61.35601511434651,-0.019314133369975194,1.1543942747104796,-0.003486275693249722,0.006507250918156904
82,4,11.241083333333334,Forward,0.25117353433952827,347.82704799368366,17725.0,17737.075537302513,ok,0.00058720344766925,0.001628699023968609,14536.839903421966,ok,-17.46018542049569,66.00070635221677,-0.025343128253422817,-13.575286479155693,61.35562497665449,-0.019704271061998388,1.1543942747104796,-0.002596630552108497,0.006507250918156904
83,4,11.37665,Forward,0.25100228376016415,347.5527476349598,17730.0,17737.296627175685,ok,0.0005762389202955617,0.0011506462562017664,14537.464924653174,ok,-17.239095547323814,66.00102725997785,-0.025022220492343105,-12.950265247947755,61.35653218312694,-0.01879706458955044,1.1543942747104796,-0.0033229967488029866,0.006507250918156904
