scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,5,0.14448333333333332,Forward,0.4694333952961432,17020.0,17023.099173185128,ok,0.0006118223025092051,14465.466165610364,ok,-87.77194543648147,65.02921085858758,-0.12859331627194112,-67.18216592554745,61.28206239770914,-0.09842754957448131,,,0.0038989235312830157
1,5,0.28031666666666666,Forward,0.4696980071695159,17025.0,17022.60254126426,ok,0.000631416957672982,14464.895603540577,ok,-88.2685773573503,65.02848325086106,-0.12932092399845826,-67.75272799533377,61.2812264760678,-0.09926347121582059,,,0.0038989235312830157
2,5,0.4159,Forward,0.46960075563485926,17025.0,17022.701380958242,ok,0.0006160780773739878,14464.072580945356,ok,-88.16973766336741,65.02862805936411,-0.12917611549540692,-68.57575059055489,61.28002067842529,-0.10046926885833511,,,0.0038989235312830157
3,5,0.5517166666666666,Forward,0.46968858238234645,17025.0,17022.539305883794,ok,0.0006094672190563638,14463.801360232477,ok,-88.3318127378152,65.02839060568567,-0.129413569173853,-68.84697130343375,61.27962331716438,-0.1008666301192402,,,0.0038989235312830157
4,5,0.6867666666666666,Forward,0.46970217038053697,17025.0,17022.578422279083,ok,0.0006134921473349184,14464.75206576623,ok,-88.29269634252705,65.02844791450987,-0.12935626034965306,-67.89626576968112,61.2810161811003,-0.09947376618332791,,,0.0038989235312830157
5,5,0.82235,Forward,0.47001292951825735,17025.0,17022.50639833132,ok,0.0006182085863012188,14464.112587847661,ok,-88.36472029029028,65.0283423933408,-0.1294617815187215,-68.53574368824957,61.28007929191751,-0.10041065536611246,,,0.0038989235312830157
6,5,0.9581833333333334,Forward,0.4697959399975382,17020.0,17022.58150034415,ok,0.0006218260331459291,14463.822336807572,ok,-88.28961827746025,65.02845242413527,-0.12935175072425198,-68.82599472833863,61.279654049619296,-0.10083589766432999,,,0.0038989235312830157
7,5,1.0948333333333333,Forward,0.46976622191371864,17025.0,17022.62693997584,ok,0.000624964945524073,14464.316653335216,ok,-88.24417864577117,65.02851899703506,-0.1292851778244488,-68.33167820069502,61.280378265099095,-0.10011168218452474,,,0.0038989235312830157
8,5,1.2304333333333333,Forward,0.469682282864086,17025.0,17022.53469707096,ok,0.0006151701765863869,14463.543354326002,ok,-88.33642155064808,65.02838385338545,-0.12942032147407045,-69.10497720990861,61.27924531671143,-0.10124463057219087,,,0.0038989235312830157
9,5,1.3668,Forward,0.46971001677962143,17025.0,17022.457654195197,ok,0.0006188782424314716,14463.573227080386,ok,-88.41346442641225,65.0282709790628,-0.12953319579672987,-69.07510445552543,61.27928908282067,-0.10120086446294939,,,0.0038989235312830157
10,5,1.5034,Forward,0.46973717029517215,17025.0,17022.65989184149,ok,0.0006120935463492195,14464.418391705238,ok,-88.21122678012034,65.02856727430249,-0.1292369005570336,-68.22993983067317,61.280527320407465,-0.0999626268761554,,,0.0038989235312830157
11,5,1.63895,Forward,0.4696961233441611,17020.0,17022.545921092093,ok,0.0006183250115371517,14463.302989605492,ok,-88.32519752951703,65.02840029752477,-0.12940387733475042,-69.34534193041873,61.27889316208649,-0.10159678519712785,,,0.0038989235312830157
12,5,1.7745166666666667,Forward,0.4696185410012924,17020.0,17022.622662546983,ok,0.0006147510873155468,14463.67935250826,ok,-88.24845607462703,65.02851273024038,-0.12929144461913994,-68.96897902765159,61.27944456553948,-0.10104538174414657,,,0.0038989235312830157
