scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,1,0.14448333333333332,Forward,0.3340999843292657,17705.0,17709.14168820029,ok,0.0006292733890065451,14504.290541840202,ok,-82.9962904191234,65.92794483296802,-0.12068782440189306,-62.54752238484434,61.26765808481487,-0.09095255173737557,1.3163693763207198,-0.0009606705965859857,0.005390869595656468
1,1,0.28031666666666666,Forward,0.3343684062502935,17715.0,17708.94245319367,ok,0.000628375218383305,14504.25112216331,ok,-83.19552542574093,65.92765511833895,-0.12097753903096792,-62.58694206173641,61.26760076327653,-0.09100987327570824,1.3163693763207198,-0.0011749289079961145,0.005390869595656468
2,1,0.4159,Forward,0.3345969887843034,17710.0,17708.830928859523,ok,0.0006291525361334611,14503.981415831227,ok,-83.3070497598892,65.92749294688299,-0.12113971048692403,-62.85664839381934,61.267208573815026,-0.09140206273721463,1.3163693763207198,-0.0008208341671094993,0.005390869595656468
3,1,0.5517166666666666,Forward,0.3346867861750421,17710.0,17708.594635599547,ok,0.0006405664896522653,14503.54691949494,ok,-83.54334301986455,65.92714934454459,-0.1214833128253327,-63.29114473010668,61.26657675741369,-0.0920338791385538,1.3163693763207198,-0.00033273274333811553,0.005390869595656468
4,1,0.6867666666666666,Forward,0.33467461894095024,17710.0,17708.603862489366,ok,0.0006353268839938755,14503.114445171706,ok,-83.53411613004573,65.92716276168953,-0.12146989568039036,-63.72361905334037,61.26594788129263,-0.09266275525960908,1.3163693763207198,0.0005085176688607446,0.005390869595656468
5,1,0.82235,Forward,0.334772240515427,17710.0,17708.642726661612,ok,0.0006318509214000557,14503.89403834784,ok,-83.49525195780006,65.92721927544902,-0.12141338192089794,-62.94402587720651,61.26708151514387,-0.09152912140837278,1.3163693763207198,-0.0009272494573748097,0.005390869595656468
6,1,0.9581833333333334,Forward,0.3347353659967176,17710.0,17708.38114876414,ok,0.0006268749030553556,14503.697890945563,ok,-83.75682985527237,65.92683890583012,-0.1217937515398066,-63.14017327948386,61.26679629030885,-0.09181434624340326,1.3163693763207198,-0.0009321578380832168,0.005390869595656468
7,1,1.0948333333333333,Forward,0.33472370393342366,17710.0,17708.5321680619,ok,0.0006448240152550135,14503.222133334899,ok,-83.60581055751027,65.92705850830147,-0.12157414906844831,-63.615930890147865,61.26610447443751,-0.09250616211473589,1.3163693763207198,0.00019812986034997704,0.005390869595656468
8,1,1.2304333333333333,Forward,0.3349323655390622,17710.0,17708.401464248844,ok,0.0006300868459191635,14503.047656379147,ok,-83.73651437056833,65.9268684472908,-0.12176421007911939,-63.79040784589961,61.265850761360795,-0.09275987519144818,1.3163693763207198,0.0003420489742350652,0.005390869595656468
9,1,1.3668,Forward,0.3348398394870453,17710.0,17708.465228744586,ok,0.000631103377092485,14503.077978021856,ok,-83.67274987482597,65.92696116948629,-0.12167148788362887,-63.76008620319044,61.2658948531277,-0.09271578342454655,1.3163693763207198,0.0003767301180283983,0.005390869595656468
10,1,1.5034,Forward,0.3349921934211584,17710.0,17708.049590130417,ok,0.0006254848462333037,14502.173214469702,ok,-84.0883884889954,65.9263567747618,-0.1222758826081185,-64.66484975534513,61.26457920463116,-0.09403143192107885,1.3163693763207198,0.0015042147843762899,0.005390869595656468
11,1,1.63895,Forward,0.33495239051738546,17705.0,17708.40690181774,ok,0.0006326196857623482,14502.802384202734,ok,-83.73107680167232,65.92687635425094,-0.12175630311897959,-64.03568002231259,61.26549410246426,-0.0931165340879858,1.3163693763207198,0.0008194507835693338,0.005390869595656468
12,1,1.7745166666666667,Forward,0.3349626258955737,17710.0,17708.135273673604,ok,0.0006321762077674459,14503.055295955137,ok,-84.00270494580764,65.92648137021496,-0.12215128715497045,-63.782768269909866,61.265861870336884,-0.09274876621536143,1.3163693763207198,-5.9651617538875046e-05,0.005390869595656468
13,1,1.9103666666666668,Forward,0.33511112104271534,17715.0,17707.99475311352,ok,0.0006344598704588515,14502.663246930462,ok,-84.1432255058935,65.92627703432723,-0.12235562304269335,-64.1748172945845,61.26529177806399,-0.09331885848825612,1.3163693763207198,0.00048646450445387346,0.005390869595656468
14,1,2.0468166666666665,Forward,0.33517090200003696,17705.0,17708.00008769802,ok,0.0006332956735169911,14503.5783427655,ok,-84.13789092139268,65.92628479153413,-0.12234786583578397,-63.2597214595462,61.26662245109639,-0.09198818545585564,1.3163693763207198,-0.0012574355183845587,0.005390869595656468
15,1,2.1837,Forward,0.33524580274279714,17705.0,17708.137791776317,ok,0.0006326245046676795,14503.097006921547,ok,-84.00018684309543,65.92648503187665,-0.12214762549326942,-63.741057303499474,61.26592252371988,-0.09268811283236866,1.3163693763207198,-0.00013583221177977667,0.005390869595656468
16,1,2.3187166666666665,Forward,0.335171825370292,17715.0,17708.251924467248,ok,0.0006302349976976422,14503.175895128048,ok,-83.88605415216443,65.92665099623594,-0.1219816611339946,-63.662169096998696,61.26603723783499,-0.09257339871725018,1.3163693763207198,-0.0001208740006786585,0.005390869595656468
17,1,2.4539833333333334,Forward,0.33521708962514685,17705.0,17707.856750540093,ok,0.0006245284416274729,14503.085006571058,ok,-84.28122807931868,65.92607635993245,-0.12255629743746979,-63.753057653988435,61.26590507358824,-0.09270556296399815,1.3163693763207198,-0.0005215333370903186,0.005390869595656468
18,1,2.5890166666666667,Forward,0.33527407758168815,17710.0,17708.063954673682,ok,0.0006374547541456218,14502.42797741265,ok,-84.07402394573,65.92637766274929,-0.1222549946206377,-64.41008681239691,61.26494966438506,-0.09366097216718652,1.3163693763207198,0.0010374408966739163,0.005390869595656468
19,1,2.7235833333333335,Forward,0.3353214110617654,17710.0,17707.71564020294,ok,0.0006286232196967541,14503.288805813208,ok,-84.42233841647248,65.92587116642915,-0.12276149094076624,-63.54925841183831,61.26620142523271,-0.09240921131953735,1.3163693763207198,-0.0011168350697772639,0.005390869595656468
20,1,2.8588833333333334,Forward,0.33525888215787725,17710.0,17707.947753798173,ok,0.0006331305751859863,14503.113767957475,ok,-84.1902248212391,65.92620869097009,-0.1224239663998337,-63.724296267571845,61.26594689653161,-0.0926637400206368,1.3163693763207198,-0.00044425674132270165,0.005390869595656468
21,1,2.9933833333333335,Forward,0.335359643191221,17705.0,17707.787934508313,ok,0.0006293025588402684,14502.561074662555,ok,-84.35004411109912,65.92597629212078,-0.12265636524914682,-64.27698956249151,61.26514320577641,-0.09346743077583228,1.3163693763207198,0.0003812983075355686,0.005390869595656468
22,1,3.127883333333333,Forward,0.33518465734523334,17710.0,17707.970246839108,ok,0.0006340705401578925,14503.495388750232,ok,-84.16773178030417,65.92624139889186,-0.122391258478059,-63.342675474814314,61.266501824745774,-0.09210881180647387,1.3163693763207198,-0.0011420393267284334,0.005390869595656468
23,1,3.2629333333333332,Forward,0.33533291471193005,17705.0,17707.934583211958,ok,0.0006370247409025823,14502.601431884379,ok,-84.20339540745408,65.92618953915753,-0.12244311821238288,-64.23663234066771,61.2652018906318,-0.0934087459204463,1.3163693763207198,0.0005172943978156014,0.005390869595656468
