scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,4,0.14448333333333332,Forward,0.31108333916689396,17650.0,17653.009056549003,ok,0.0005807951823457097,14444.45034599991,ok,-92.6988819581602,65.87868544852985,-0.13455067044459032,-67.47323005226826,61.22152328491211,-0.09793611474939258,1.1543942747104796,-0.021493780290502973,0.006507250918156904
1,4,0.28031666666666666,Forward,0.3112497955424244,17650.0,17652.675428286857,ok,0.00057518452223643,14443.898436330666,ok,-93.032510220306,65.87820119342986,-0.13503492554457353,-68.02513972151246,61.22072219848633,-0.09873720117517251,1.1543942747104796,-0.021053265807017538,0.006507250918156904
2,4,0.4159,Forward,0.3112915784471245,17650.0,17652.586136426296,ok,0.0005719263780920876,14443.459536736551,ok,-93.12180208086647,65.87807158798641,-0.13516453098802514,-68.46403931562782,61.22008514404297,-0.09937425561853391,1.1543942747104796,-0.020447459248373878,0.006507250918156904
3,4,0.5517166666666666,Forward,0.3111138076622794,17650.0,17652.33826951436,ok,0.0005816686961915114,14443.404345769626,ok,-93.36966899280378,65.87771181386101,-0.13552430511342667,-68.5192302825526,61.22000503540039,-0.09945436426111243,1.1543942747104796,-0.020714756415427943,0.006507250918156904
4,4,0.6867666666666666,Forward,0.31124001216774944,17645.0,17652.326016529038,ok,0.0005809037093690303,14443.34652666142,ok,-93.38192197812532,65.87769402888502,-0.13554209008941703,-68.57704939075848,61.21992111206055,-0.0995382876009551,1.1543942747104796,-0.020635660768389352,0.006507250918156904
5,4,0.82235,Forward,0.31141831621834115,17655.0,17652.16638110585,ok,0.0005786237616161017,14442.923395914999,ok,-93.54155740131318,65.87746232109347,-0.13577379788095575,-69.00018013718,61.21930694580078,-0.10015245386072111,1.1543942747104796,-0.02015837854593383,0.006507250918156904
6,4,0.9581833333333334,Forward,0.31136991688631077,17650.0,17652.361295136394,ok,0.0005803506354372887,14442.923395914999,ok,-93.34664337076902,65.87774523511504,-0.1354908838593971,-69.00018013718,61.21930694580078,-0.10015245386072111,1.1543942747104796,-0.019875464524375164,0.006507250918156904
7,4,1.0948333333333333,Forward,0.3113133237813136,17650.0,17652.199058617,ok,0.000589693514189643,14442.923395914999,ok,-93.50887989016337,65.87750975188165,-0.13572636709278668,-69.00018013718,61.21930694580078,-0.10015245386072111,1.1543942747104796,-0.020110947757764758,0.006507250918156904
8,4,1.2304333333333333,Forward,0.3112516798792608,17655.0,17652.090205200733,ok,0.0005898811553254242,14442.931280338846,ok,-93.61773330642973,65.8773517532108,-0.1358843657636383,-68.99229571333308,61.21931838989258,-0.10014100976892343,1.1543942747104796,-0.020282157422666883,0.006507250918156904
9,4,1.3668,Forward,0.311229276633718,17660.0,17652.544089719628,ok,0.0005760182347154701,14442.931280338846,ok,-93.16384878753524,65.8780105579885,-0.13522556098593627,-68.99229571333308,61.21931838989258,-0.10014100976892343,1.1543942747104796,-0.019623352644964856,0.006507250918156904
10,4,1.5034,Forward,0.3112830565709499,17650.0,17652.499633742234,ok,0.0005881815719726884,14442.931280338846,ok,-93.20830476492847,65.87794603097979,-0.13529008799464634,-68.99229571333308,61.21931838989258,-0.10014100976892343,1.1543942747104796,-0.019687879653674925,0.006507250918156904
11,4,1.63895,Forward,0.31112984305563235,17660.0,17652.336417483562,ok,0.0005855878777345738,14442.931280338846,ok,-93.37152102360051,65.8777091256734,-0.13552699330103066,-68.99229571333308,61.21931838989258,-0.10014100976892343,1.1543942747104796,-0.01992478496005924,0.006507250918156904
12,4,1.7745166666666667,Forward,0.31129995310917935,17650.0,17652.185176492716,ok,0.0005863316676219205,14442.855064241663,ok,-93.52276201444693,65.87748960224133,-0.13574651673310692,-69.0685118105157,61.219207763671875,-0.10025163598962823,1.1543942747104796,-0.020016602116321017,0.006507250918156904
13,4,1.9103666666666668,Forward,0.31150546732798723,17650.0,17652.38926020726,ok,0.0005855960443351532,14442.810385839868,ok,-93.3186782999037,65.87778582588544,-0.13545029308899645,-69.11319021231066,61.21914291381836,-0.10031648584314229,1.1543942747104796,-0.019645516172598104,0.006507250918156904
14,4,2.0468166666666665,Forward,0.311408573206864,17650.0,17652.2587939369,ok,0.0005851618155069774,14442.855064241663,ok,-93.44914457026243,65.87759645656645,-0.13563966240798236,-69.0685118105157,61.219207763671875,-0.10025163598962823,1.1543942747104796,-0.01990974779119646,0.006507250918156904
15,4,2.1837,Forward,0.3112510701348512,17645.0,17652.133104722798,ok,0.0005858134951412048,14443.15992863039,ok,-93.57483378436518,65.8774140210541,-0.13582209792034175,-68.76364742178885,61.21965026855469,-0.09980913110681429,1.1543942747104796,-0.020603008406807705,0.006507250918156904
16,4,2.3187166666666665,Forward,0.3112341672152811,17655.0,17652.280738228983,ok,0.0005843370231407419,14443.15992863039,ok,-93.42720027817995,65.87762830829055,-0.13560781068388647,-68.76364742178885,61.21965026855469,-0.09980913110681429,1.1543942747104796,-0.020388721170352425,0.006507250918156904
17,4,2.4539833333333334,Forward,0.3112680731148175,17645.0,17652.519026146503,ok,0.0005739182739928628,14443.15992863039,ok,-93.18891236065974,65.87797417868708,-0.1352619402873518,-68.76364742178885,61.21965026855469,-0.09980913110681429,1.1543942747104796,-0.02004285077381776,0.006507250918156904
18,4,2.5890166666666667,Forward,0.31121977574297177,17650.0,17652.466401769587,ok,0.0005884906927559273,14443.15992863039,ok,-93.2415367375761,65.87789779540127,-0.13533832357317202,-68.76364742178885,61.21965026855469,-0.09980913110681429,1.1543942747104796,-0.020119234059637975,0.006507250918156904
19,4,2.7235833333333335,Forward,0.31124692436778517,17650.0,17652.472240948446,ok,0.0005723799000452952,14442.978586881924,ok,-93.23569755871722,65.87790627085872,-0.13532984811571544,-68.94498917025521,61.21938705444336,-0.1000723452181426,1.1543942747104796,-0.01980690573904098,0.006507250918156904
20,4,2.8588833333333334,Forward,0.311156225086579,17655.0,17652.461462028972,ok,0.0005880713550282508,14442.847179817818,ok,-93.24647647819074,65.87789062546138,-0.13534549351306216,-69.0763962343608,61.21919631958008,-0.10026308008142328,1.1543942747104796,-0.0196023679022288,0.006507250918156904
21,4,2.9933833333333335,Forward,0.31111982339111577,17650.0,17652.47728516944,ok,0.0005814208596149627,14442.847179817818,ok,-93.2306533377232,65.8779135924499,-0.13532252652453464,-69.0763962343608,61.21919631958008,-0.10026308008142328,1.1543942747104796,-0.019579400913701278,0.006507250918156904
22,4,3.127883333333333,Forward,0.3112025774891093,17650.0,17652.596480103435,ok,0.0005823346818182942,14442.933908480127,ok,-93.11145840372774,65.87808660163776,-0.1351495173366792,-68.98966757205199,61.219322204589844,-0.10013719507165929,1.1543942747104796,-0.01955171266038927,0.006507250918156904
