scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,2,0.14448333333333332,Forward,0.08935669194584106,19820.0,19820.026933580986,ok,0.0004875918032668302,14470.411118193591,ok,-117.18807993832888,68.96880700430847,-0.16586235311760644,-67.41166032451292,61.397218939359675,-0.09541121089169323,1.2560026566024527,-0.046025618767982876,0.012205692657117018
1,2,0.28031666666666666,Forward,0.08943688196756225,19795.0,19819.20577411218,ok,0.0004832541468671135,14469.392718588322,ok,-118.00923940713619,68.96764477482358,-0.1670245826024897,-68.43005992978215,61.39577754570401,-0.09685260454736953,1.2560026566024527,-0.04537745399212678,0.012205692657117018
2,2,0.4159,Forward,0.08939386279257838,19835.0,19818.723849441645,ok,0.0004897019338589572,14469.44357944495,ok,-118.49116407766996,68.96696268190149,-0.16770667552458746,-68.37919907315518,61.39584953170605,-0.09678061854532764,1.2560026566024527,-0.04614996152402734,0.012205692657117018
3,2,0.5517166666666666,Forward,0.08954151771687288,19820.0,19819.307400442358,ok,0.00048601473334300795,14468.726979058249,ok,-117.9076130769572,68.96778861182707,-0.16688074559900723,-69.0957994598557,61.39483529010019,-0.09779486015117769,1.2560026566024527,-0.04405014144706271,0.012205692657117018
4,2,0.6867666666666666,Forward,0.08942330186080102,19835.0,19818.46275688554,ok,0.0004843852123841049,14469.436137033477,ok,-118.75225663377569,68.9665931440973,-0.16807621332877348,-68.38664148462703,61.395838998076,-0.09679115217537125,1.2560026566024527,-0.04650626906089492,0.012205692657117018
5,2,0.82235,Forward,0.08946688105444958,19830.0,19819.699641566163,ok,0.0004780490885311787,14469.167143276307,ok,-117.51537195315177,68.96834377098506,-0.16632558644102716,-68.65563524179743,61.39545827729312,-0.09717187295825043,1.2560026566024527,-0.044277455858428585,0.012205692657117018
6,2,0.9581833333333334,Forward,0.08950855613884826,19825.0,19817.5364144245,ok,0.0004820068775019515,14469.179805336482,ok,-119.67859909481558,68.9652820436811,-0.16938731374497357,-68.64297318162244,61.39547619856205,-0.09715395168932063,1.2560026566024527,-0.0473616923237605,0.012205692657117018
7,2,1.0948333333333333,Forward,0.0895248432639133,19820.0,19818.788238449757,ok,0.00048554308626317023,14468.794620570396,ok,-118.42677506955806,68.9670538149963,-0.16761554242977125,-69.02815794770868,61.394931026632264,-0.09769912361910854,1.2560026566024527,-0.0449051836164395,0.012205692657117018
8,2,1.2304333333333333,Forward,0.08951389572323315,19820.0,19817.800358211312,ok,0.00048069669212285986,14468.97281729059,ok,-119.4146553080027,68.96565561697965,-0.16901374044643844,-68.84996122751363,61.395183237670665,-0.09744691258070819,1.2560026566024527,-0.04662015936736198,0.012205692657117018
9,2,1.3668,Forward,0.08955385265844351,19815.0,19819.14280119116,ok,0.00047908333793557844,14468.73006878997,ok,-118.07221232815573,68.9675556459901,-0.16711371143597248,-69.09270972813465,61.39483966315737,-0.09779048709400306,1.2560026566024527,-0.04428859985545676,0.012205692657117018
10,2,1.5034,Forward,0.0895154258031075,19820.0,19819.062991664665,ok,0.00048168402804009685,14469.230035228069,ok,-118.15202185465023,68.96744268743774,-0.16722666998834868,-68.59274329003529,61.395547291526626,-0.09708285872474719,1.2560026566024527,-0.0452903415195056,0.012205692657117018
11,2,1.63895,Forward,0.08947327752524734,19820.0,19818.24171819238,ok,0.0004917567551225304,14469.002177659624,ok,-118.97329532693402,68.96628029659783,-0.16838906082825103,-68.82060085848025,61.39522479292013,-0.0974053573312422,1.2560026566024527,-0.04604767325289964,0.012205692657117018
12,2,1.7745166666666667,Forward,0.08945362063337159,19820.0,19817.387017837827,ok,0.0004820743353798015,14469.311276247507,ok,-119.82799568148766,68.96507059496187,-0.16959876246421368,-68.5115022705977,61.39566227614503,-0.09696787410633989,1.2560026566024527,-0.047806854981558594,0.012205692657117018
13,2,1.9103666666666668,Forward,0.08947664471029448,19820.0,19817.242707201734,ok,0.0004842592670545225,14468.425637086077,ok,-119.97230631758066,68.96486634465164,-0.16980301277444046,-69.39714143202764,61.39440878521485,-0.09822136503651963,1.2560026566024527,-0.04643671735345255,0.012205692657117018
14,2,2.0468166666666665,Forward,0.08946413042869414,19825.0,19818.112346189533,ok,0.00047954664341058243,14469.044441802916,ok,-119.10266732978198,68.9660971897082,-0.16857216771788683,-68.77833671518783,61.39528461154897,-0.09734553870239643,1.2560026566024527,-0.04630591249928004,0.012205692657117018
15,2,2.1837,Forward,0.08944462308426815,19805.0,19818.454460567456,ok,0.0004850739394709148,14469.064118937671,ok,-118.7605529518587,68.96658140188904,-0.16808795553702693,-68.75865958043323,61.39531246161593,-0.09731768863543801,1.2560026566024527,-0.04585668007650648,0.012205692657117018
16,2,2.3187166666666665,Forward,0.08943347641653118,19805.0,19818.336837804352,ok,0.0004807893340871238,14468.828883464948,ok,-118.87817571496271,68.96641492430636,-0.16825443311972044,-68.99389505315594,61.39497952067977,-0.09765062957160706,1.2560026566024527,-0.04560498295887995,0.012205692657117018
17,2,2.4539833333333334,Forward,0.08947664133451652,19810.0,19818.590754167875,ok,0.0004866224485036515,14469.350121534717,ok,-118.62425935143983,68.96677430527387,-0.16789505215220965,-68.47265698338742,61.39571725588996,-0.09691289436140665,1.2560026566024527,-0.046172199375250036,0.012205692657117018
18,2,2.5890166666666667,Forward,0.08953789049949956,19810.0,19818.978665926534,ok,0.00047387207886597025,14468.515279911793,ok,-118.23634759278139,68.96732333685735,-0.16734602056873343,-69.30749860631113,61.39453566134442,-0.09809448890695699,1.2560026566024527,-0.04413908190353563,0.012205692657117018
19,2,2.7235833333333335,Forward,0.08942269015814786,19805.0,19819.436318359647,ok,0.00047950361570016386,14468.328055231123,ok,-117.77869515966813,68.96797107602592,-0.16669828140015835,-69.49472328698175,61.39427067256642,-0.09835947768494589,1.2560026566024527,-0.043158516125836655,0.012205692657117018
20,2,2.8588833333333334,Forward,0.08941506226396229,19820.0,19818.45607828852,ok,0.00048552962860332635,14469.322728910323,ok,-118.75893523079503,68.96658369153337,-0.16808566589270094,-68.50004960778097,61.395678485691306,-0.09695166456006825,1.2560026566024527,-0.04631411764322535,0.012205692657117018
21,2,2.9933833333333335,Forward,0.08942967831075121,19820.0,19819.207322259772,ok,0.00047962181875625735,14468.405930749313,ok,-118.00769125954321,68.96764696599698,-0.16702239142909664,-69.41684776879083,61.39438089381678,-0.09824925643459179,1.2560026566024527,-0.04362106433803374,0.012205692657117018
22,2,3.127883333333333,Forward,0.08942863179523472,19820.0,19818.650930586584,ok,0.00048228717319180603,14469.51357421745,ok,-118.56408293273125,68.96685947607293,-0.16780988135314504,-68.30920430065453,61.39594859892925,-0.0966815513221169,1.2560026566024527,-0.04637759604811985,0.012205692657117018
23,2,3.2629333333333332,Forward,0.08935397816136778,19805.0,19819.307758718423,ok,0.0004896944200390068,14469.296929514396,ok,-117.90725480089168,68.96778911891373,-0.16688023851235367,-68.52584900370857,61.39564197047133,-0.09698817978004469,1.2560026566024527,-0.045062827049581256,0.012205692657117018
24,2,3.3979833333333334,Forward,0.08928394637180978,19820.0,19819.940525279453,ok,0.0004907407610990985,14468.921321990403,ok,-117.27448823986197,68.96868470616835,-0.16598465125773054,-68.90145652770116,61.39511035370782,-0.0975197965435489,1.2560026566024527,-0.043499527727702436,0.012205692657117018
