scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,1,0.14448333333333332,Forward,0.3340999843292657,388.5823913222994,17705.0,17721.771048321698,ok,0.0006292733890065451,14504.290541840202,ok,-79.91128254454088,65.94630962962272,-0.11620180596943208,-62.54752238484434,61.26765808481487,-0.09095255173737557,1.3163693763207198,0.0035253478358749923,0.005390869595656468
1,1,0.28031666666666666,Forward,0.3343684062502935,388.8824014866732,17715.0,17721.31103912748,ok,0.000628375218383305,14504.25112216331,ok,-80.37129173876019,65.94564071407751,-0.116870721514631,-62.58694206173641,61.26760076327653,-0.09100987327570824,1.3163693763207198,0.002931888608340802,0.005390869595656468
2,1,0.4159,Forward,0.3345969887843034,388.90544968768154,17710.0,17721.150932245062,ok,0.0006291525361334611,14503.981415831227,ok,-80.53139862117678,65.94540789702975,-0.1171035385623936,-62.85664839381934,61.267208573815026,-0.09140206273721463,1.3163693763207198,0.00321533775742093,0.005390869595656468
3,1,0.5517166666666666,Forward,0.3346867861750421,388.98054752689495,17710.0,17721.087546617797,ok,0.0006405664896522653,14503.54691949494,ok,-80.59478424844201,65.94531572576024,-0.1171957098319089,-63.29114473010668,61.26657675741369,-0.0920338791385538,1.3163693763207198,0.0039548702500856875,0.005390869595656468
4,1,0.6867666666666666,Forward,0.33467461894095024,388.89151935324116,17710.0,17720.984905882466,ok,0.0006353268839938755,14503.114445171706,ok,-80.69742498377309,65.94516647225771,-0.11734496333443971,-63.72361905334037,61.26594788129263,-0.09266275525960908,1.3163693763207198,0.004633450014811399,0.005390869595656468
5,1,0.82235,Forward,0.334772240515427,389.0357021564232,17710.0,17720.85647816858,ok,0.0006318509214000557,14503.89403834784,ok,-80.82585269765696,65.94497972100288,-0.11753171458926423,-62.94402587720651,61.26708151514387,-0.09152912140837278,1.3163693763207198,0.0029544178742589022,0.005390869595656468
6,1,0.9581833333333334,Forward,0.3347353659967176,389.0891273896341,17710.0,17720.823995744096,ok,0.0006268749030553556,14503.697890945563,ok,-80.85833512214231,65.94493248716722,-0.11757894842492893,-63.14017327948386,61.26679629030885,-0.09181434624340326,1.3163693763207198,0.003282645276794449,0.005390869595656468
7,1,1.0948333333333333,Forward,0.33472370393342366,388.9728134095276,17710.0,17720.793476105016,ok,0.0006448240152550135,14503.222133334899,ok,-80.88885476122232,65.94488810748683,-0.11762332810531581,-63.615930890147865,61.26610447443751,-0.09250616211473589,1.3163693763207198,0.004148950823482475,0.005390869595656468
8,1,1.2304333333333333,Forward,0.3349323655390622,389.21174231803525,17710.0,17720.727821851833,ok,0.0006300868459191635,14503.047656379147,ok,-80.95450901440563,65.9447926373286,-0.11771879826355314,-63.79040784589961,61.265850761360795,-0.09275987519144818,1.3163693763207198,0.004387460789801317,0.005390869595656468
9,1,1.3668,Forward,0.3348398394870453,389.08478496967655,17710.0,17720.71104303323,ok,0.000631103377092485,14503.077978021856,ok,-80.97128783301014,65.94476823865845,-0.11774319693370075,-63.76008620319044,61.2658948531277,-0.09271578342454655,1.3163693763207198,0.0043050210679565215,0.005390869595656468
