scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRTemplateRelativeRMSE,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
23,5,3.2629333333333332,Forward,0.46959656134037636,17025.0,17022.780303536172,ok,0.0006183960537514286,0.0017850453060790146,14459.951230414183,ok,-88.0908150854375,65.02874368760926,-0.12906048725025102,-71.01570107453153,61.2739825516675,-0.10404400247866881,,,0.0038989235312830157
24,5,3.3979833333333334,Forward,0.4694503871647828,17025.0,17022.59868585226,ok,0.000614552986751192,0.0019368603786146874,14460.186060966867,ok,-88.27243276935042,65.02847760235672,-0.12932657250279783,-70.78087052184674,61.27432659826897,-0.10369995587720018,,,0.0038989235312830157
25,5,3.5335833333333335,Forward,0.46951603424747157,17025.0,17022.64736591934,ok,0.0006387455983038546,0.0039926965818872,14460.491909940329,ok,-88.22375270226985,65.02854892276817,-0.12925525209134858,-70.47502154838548,61.27477469285751,-0.10325186128865978,,,0.0038989235312830157
26,5,3.668083333333333,Forward,0.46941281825391024,17025.0,17022.682034912967,ok,0.0006161177618897364,0.001691591229541535,14460.203137132752,ok,-88.18908370864301,65.02859971577315,-0.12920445908636144,-70.76379435596209,61.27435161629482,-0.1036749378513447,,,0.0038989235312830157
27,5,3.803383333333333,Forward,0.46958868968871903,17025.0,17022.741998499736,ok,0.0006227797739278685,0.002450396000948595,14459.954531921006,ok,-88.12912012187371,65.02868756749434,-0.12911660736517788,-71.01239956770769,61.27398738865396,-0.10403916549221418,,,0.0038989235312830157
28,5,3.9384166666666665,Forward,0.46936414942471044,17025.0,17022.768744017118,ok,0.0006118536244196095,0.0014479989735968857,14460.27020409846,ok,-88.10237460449207,65.02872675193714,-0.1290774229223766,-70.69672739025373,61.27444987506635,-0.10357667907982213,,,0.0038989235312830157
29,5,4.072666666666667,Forward,0.46947928720456716,17025.0,17022.753534081996,ok,0.0006110823177687137,0.001623239806825614,14460.273255114664,ok,-88.11758453961374,65.02870446809703,-0.12909970676247892,-70.69367637405048,61.27445434506288,-0.10357220908329164,,,0.0038989235312830157
30,5,4.2077,Forward,0.46942205418262295,17025.0,17022.826211975327,ok,0.0006213403871822194,0.002634723595719242,14459.96458791691,ok,-88.04490664628247,65.02881094735162,-0.12899322750789877,-71.00234357180489,61.27400212153763,-0.10402443260854471,,,0.0038989235312830157
31,5,4.3422,Forward,0.46935154031443893,17020.0,17022.871505843494,ok,0.000636371193252937,0.0032806086209294576,14460.080274380709,ok,-87.99961277811599,65.02887730669555,-0.12892686816397234,-70.88665710800524,61.27417161198191,-0.10385494216425992,,,0.0038989235312830157
32,5,4.478316666666666,Forward,0.46950748446389184,17020.0,17022.769511029015,ok,0.0006281231363183626,0.0022691177028049867,14460.238901770563,ok,-88.10160759259452,65.02872787567438,-0.12907629918513874,-70.72802971815145,61.27440401451112,-0.10362253963505287,,,0.0038989235312830157
33,5,4.6134,Forward,0.46931494240979904,17025.0,17022.78558627698,ok,0.0006167291987987694,0.00163831321418924,14459.956390408424,ok,-88.08553234463034,65.0287514272709,-0.12905274758860835,-71.01054108028984,61.27399011149505,-0.10403644265111589,,,0.0038989235312830157
34,5,4.748683333333333,Forward,0.46935679403812847,17025.0,17022.89653312453,ok,0.0006157553447041006,0.0014979884564826442,14460.371974442101,ok,-87.9745854970788,65.02891397377692,-0.1288902010825964,-70.59495704661276,61.27459897721877,-0.1034275769273992,,,0.0038989235312830157
35,5,4.884,Forward,0.46945002007207065,17020.0,17022.971689815862,ok,0.000611621837803033,0.002006440170502281,14460.549023777625,ok,-87.89942880574745,65.02902408468002,-0.12878009017950245,-70.41790771108936,61.27485836945493,-0.1031681846912413,,,0.0038989235312830157
36,5,5.019033333333334,Forward,0.4693391890590438,17025.0,17022.90834454881,ok,0.0006184713249279241,0.0016726150703552298,14459.968659629223,ok,-87.96277407279922,65.0289312785115,-0.1288728963480317,-70.99827185949107,61.2740080869402,-0.1040184672059695,,,0.0038989235312830157
37,5,5.1538,Forward,0.46935977272618035,17025.0,17023.031233190777,ok,0.0006217410099844861,0.0016223834779189798,14459.911080832371,ok,-87.83988543083251,65.02911132075533,-0.12869285410419093,-71.05585065634295,61.27392372913775,-0.10410282500842347,,,0.0038989235312830157
38,5,5.288833333333334,Forward,0.4692744538845533,17025.0,17023.067452738596,ok,0.0006168384485125721,0.0027700997164493125,14459.501340110199,ok,-87.80366588301331,65.02916438545321,-0.12863978940629936,-71.46559137851546,61.27332342435911,-0.10470312978706088,,,0.0038989235312830157
39,5,5.42335,Forward,0.46924401386163833,17025.0,17023.026165446245,ok,0.0006174682343306198,0.0020338799572932665,14459.572121160656,ok,-87.84495317536494,65.0291038960814,-0.1287002787781252,-71.39481032805816,61.27342712457861,-0.10459942956756305,,,0.0038989235312830157
40,5,5.5584,Forward,0.46914347535684797,17025.0,17023.048383154553,ok,0.0006200018795345249,0.002199033695141391,14460.265193875017,ok,-87.82273546705619,65.02913644690133,-0.12866772795818865,-70.70173761369733,61.27444253466567,-0.1035840194805011,,,0.0038989235312830157
41,5,5.6931666666666665,Forward,0.46933203004726143,17025.0,17023.15762666284,ok,0.000622971535310011,0.0020381022264401435,14460.015575007938,ok,-87.71349195876974,65.0292964978714,-0.12850767698812213,-70.95135648077667,61.27407682193409,-0.10394973221208235,,,0.0038989235312830157
42,5,5.828,Forward,0.46924186160591796,17025.0,17023.049184794592,ok,0.0006138599072839807,0.0014343716000700857,14459.555677773344,ok,-87.82193382701735,65.02913762137172,-0.12866655348779793,-71.41125371537055,61.27340303362683,-0.10462352051934415,,,0.0038989235312830157
43,5,5.964666666666667,Forward,0.4691535378250598,17025.0,17023.37119636039,ok,0.0006222955161103675,0.0017670141796918705,14460.024420621223,ok,-87.49992226122049,65.02960939552368,-0.12819477933584292,-70.94251086749136,61.274089781504955,-0.10393677264121766,,,0.0038989235312830157
44,5,6.099966666666667,Forward,0.4690430571573794,17025.0,17023.25788178318,ok,0.000622348082231657,0.0025323319454041288,14460.560765410037,ok,-87.61323683842784,65.02944338009365,-0.12836079476585968,-70.40616607867742,61.27487557193851,-0.10315098220765968,,,0.0038989235312830157
45,5,6.235283333333333,Forward,0.4690021585944598,17025.0,17023.290515609344,ok,0.0006234816867044623,0.0014804189400084123,14459.788619614785,ok,-87.58060301226578,65.02949119140635,-0.128312983453168,-71.17831187392949,61.27374431310674,-0.10428224103943247,,,0.0038989235312830157
46,5,6.370866666666666,Forward,0.46890513900935893,17025.0,17023.42607733451,ok,0.0006102090748891989,0.001790040029060105,14460.727926913794,ok,-87.44504128710105,65.02968980078788,-0.12811437407164195,-70.23900457491982,61.275120477665666,-0.10290607648050168,,,0.0038989235312830157
47,5,6.504833333333333,Forward,0.46916070268234533,17025.0,17023.29487647793,ok,0.0006225630484365432,0.002677218720856682,14460.18922686433,ok,-87.57624214368116,65.0294975804473,-0.12830659441222406,-70.77770462438457,61.27433123657625,-0.1036953175699186,,,0.0038989235312830157
48,5,6.6406833333333335,Forward,0.4690605608582544,17025.0,17023.49752770706,ok,0.0006129911551678001,0.001277406497519471,14459.88741113601,ok,-87.37359091455073,65.0297944816208,-0.1280096932387241,-71.079520352705,61.273889051032626,-0.10413750311354247,,,0.0038989235312830157
49,5,6.77545,Forward,0.46900453489856425,17020.0,17023.37903651898,ok,0.0006303475559857796,0.0024416213963190624,14460.257989346877,ok,-87.49208210262805,65.02962088201846,-0.1281832928410582,-70.70894214183681,61.274431979423206,-0.10359457472296522,,,0.0038989235312830157
50,5,6.911016666666667,Forward,0.4690415599828153,17025.0,17023.374670319554,ok,0.0006153094038498922,0.0019217091568651638,14460.610982765884,ok,-87.4964483020558,65.02961448516737,-0.12818968969213776,-70.35594872283036,61.274949144607895,-0.10307740953827577,,,0.0038989235312830157
51,5,7.045833333333333,Forward,0.4687505072094104,17020.0,17023.50556304517,ok,0.0006161153671295551,0.002702844181670871,14459.964671575435,ok,-87.36555557643806,65.02980625407007,-0.12799792078945074,-71.00225991327898,61.27400224410444,-0.10402431004173561,,,0.0038989235312830157
52,5,7.181966666666667,Forward,0.46891804843721396,17025.0,17023.61657476086,ok,0.0006207605113965285,0.0025559617452787144,14459.793080991758,ok,-87.25454386074853,65.02996889561338,-0.12783527924613566,-71.17385049695622,61.27375084940097,-0.10427570474520681,,,0.0038989235312830157
53,5,7.3167333333333335,Forward,0.4687246381700575,17025.0,17023.708121850876,ok,0.000617781954684899,0.0015906316243835773,14460.541090215702,ok,-87.16299677073403,65.03010301983544,-0.12770115502407967,-70.42584127301234,61.274846746116374,-0.10317980802979727,,,0.0038989235312830157
54,5,7.451233333333334,Forward,0.4684771852444116,17020.0,17024.008955149897,ok,0.0006147722819741497,0.0018014080454854962,14460.014791482614,ok,-86.86216347171285,65.03054376603713,-0.12726040882238862,-70.95214000610031,61.274075674003285,-0.10395088014288471,,,0.0038989235312830157
55,5,7.58735,Forward,0.46738504428670324,17025.0,17024.93518052213,ok,0.0006225610300585197,0.0017376269743450898,14460.82067097458,ok,-85.93593809947924,65.03190076446799,-0.1259034103915298,-70.14626051413507,61.27525635555104,-0.10277019859513034,,,0.0038989235312830157
56,5,7.7224,Forward,0.46556722740792744,17025.0,17027.1562034413,ok,0.000605469804923675,0.0014494276701551559,14462.410374950052,ok,-83.71491518030962,65.0351547507078,-0.12264942415171587,-68.55655653866233,61.27758540619564,-0.10044114795052927,,,0.0038989235312830157
57,5,7.857983333333333,Forward,0.46117569685429777,17025.0,17031.472220505482,ok,0.0006112408482015437,0.00234681977592594,14464.862569294382,ok,-79.39889811612738,65.0414780803846,-0.1163260944749101,-66.10436219433177,61.281178078105924,-0.09684847604024369,,,0.0038989235312830157
58,5,7.993816666666667,Forward,0.453699580260679,17035.0,17038.98672345875,ok,0.0006239062428392152,0.0018844971928742354,14471.44627924597,ok,-71.88439516285871,65.05248746214197,-0.10531671271755332,-59.52065224274338,61.29082376946935,-0.08720278467682266,,,0.0038989235312830157
59,5,8.129116666666667,Forward,0.4436229014998689,17050.0,17049.219761089025,ok,0.0006135115303140558,0.0015777191199768043,14478.70130535101,ok,-61.65135753258437,65.06747972690115,-0.09032444795836748,-52.26562613770329,61.3014529957198,-0.07657355842637156,,,0.0038989235312830157
60,5,8.264166666666666,Forward,0.43274870395036247,17055.0,17060.111780149135,ok,0.0006184387620060968,0.002353139797303111,14488.434437025675,ok,-50.759338472475065,65.08343745513505,-0.07436671972446092,-42.53249446303926,61.31571285601494,-0.06231369813123563,,,0.0038989235312830157
61,5,8.399233333333333,Forward,0.4231810042401334,17070.0,17069.741908500768,ok,0.0006265744799933858,0.0030328679706154867,14496.837978684325,ok,-41.12921012084189,65.09754640685878,-0.06025776800073353,-34.12895280438897,61.32802475459416,-0.05000179955201042,,,0.0038989235312830157
62,5,8.534,Forward,0.4159601183547833,17075.0,17076.58041413007,ok,0.0006197196173479457,0.0025945659057343305,14502.457190393743,ok,-34.290704491540964,65.10756539541877,-0.050238779440743876,-28.509741094971105,61.336257374538434,-0.04176917960773574,,,0.0038989235312830157
63,5,8.669833333333333,Forward,0.41136583484204514,17080.0,17081.235832480495,ok,0.0006203468354287865,0.003302829608425155,14506.531361803809,ok,-29.635286141114193,65.11438597665732,-0.04341819820219925,-24.435569684905204,61.34222637989744,-0.035800174248730145,,,0.0038989235312830157
64,5,8.805133333333334,Forward,0.4084610997578274,17085.0,17083.95247276573,ok,0.0006122619077436122,0.0021671558802392405,14509.170489216398,ok,-26.91864585587973,65.11836608421514,-0.03943809064437986,-21.7964422723162,61.34609292454746,-0.03193362959871319,,,0.0038989235312830157
65,5,8.94045,Forward,0.4067579204933225,17085.0,17085.509890650606,ok,0.0006271781029149094,0.003788613269897076,14511.137241838353,ok,-25.361227971003245,65.12064783300903,-0.03715634185048497,-19.829689650361615,61.348974383317525,-0.029052170828647517,,,0.0038989235312830157
66,5,9.076033333333333,Forward,0.4055430846652259,17080.0,17086.621402597204,ok,0.0006285559174168759,0.0037927293252019325,14511.57038508252,ok,-24.249716024405643,65.12227629192695,-0.03552788293256907,-19.39654640619483,61.34960897476826,-0.02841757937791452,,,0.0038989235312830157
67,5,9.210816666666666,Forward,0.40461847733616774,17090.0,17087.526876245927,ok,0.0006226499859903514,0.003524054680429839,14512.675930544992,ok,-23.34424237568237,65.12360288732947,-0.03420128753005011,-18.291000943721883,61.3512286922828,-0.02679786186337367,,,0.0038989235312830157
68,5,9.345583333333334,Forward,0.40399898319276545,17085.0,17088.200712055026,ok,0.0006147979678684507,0.0035018512142255902,14513.259927544068,ok,-22.67040656658355,65.12459011372492,-0.03321406113460112,-17.707003944646203,61.35208429723072,-0.025942256915453835,,,0.0038989235312830157
69,5,9.480616666666666,Forward,0.40336710431385037,17090.0,17088.919047903142,ok,0.0006162069232670494,0.004011934071782779,14513.295309493275,ok,-21.95207071846744,65.12564253643751,-0.032161638422003085,-17.671621995439637,61.35213613477587,-0.025890419370301888,,,0.0038989235312830157
70,5,9.615916666666667,Forward,0.4027069990796198,17090.0,17089.325038376694,ok,0.0006322602634227084,0.0039463776238326835,14513.879200576539,ok,-21.546080244916084,65.12623734678505,-0.03156682807446936,-17.087730912175175,61.35299158454818,-0.02503496959799474,,,0.0038989235312830157
71,5,9.7507,Forward,0.4022306697689677,17090.0,17090.06032059125,ok,0.0006121552180254971,0.003414097622366664,14514.018298227076,ok,-20.810798030361184,65.12731459735635,-0.030489577503171304,-16.94863326163795,61.35319537435914,-0.024831179787033315,,,0.0038989235312830157
72,5,9.886816666666666,Forward,0.4017447392148983,17090.0,17090.336782379673,ok,0.0006152541005111746,0.004055400798386094,14514.935651961792,ok,-20.534336241937126,65.12771963723577,-0.030084537623752787,-16.031279526921935,61.354539375091434,-0.02348717905473837,,,0.0038989235312830157
73,5,10.02215,Forward,0.40138992427044884,17090.0,17090.687495187856,ok,0.000617281247884605,0.003047346440228333,14515.156854051165,ok,-20.183623433753382,65.12823346113291,-0.029570713726616654,-15.810077437548898,61.35486345484263,-0.02316309930354559,,,0.0038989235312830157
74,5,10.157716666666667,Forward,0.4007701304816955,17090.0,17091.36837208911,ok,0.000636157171401841,0.0049692710330713095,14515.593180246415,ok,-19.50274653250017,65.12923100332328,-0.028573171536231047,-15.373751242299477,61.355502709585636,-0.022523844560536094,,,0.0038989235312830157
75,5,10.292233333333334,Forward,0.400550723095346,17090.0,17091.53771699866,ok,0.0006274069497355625,0.004302033137249459,14515.473771453273,ok,-19.333401622949168,65.12947910792442,-0.028325066935100902,-15.493160035441178,61.35532776561435,-0.022698788531821702,,,0.0038989235312830157
76,5,10.42815,Forward,0.4000800102754234,17090.0,17092.040260734124,ok,0.0006343660593546398,0.00450653014889928,14516.307464534866,ok,-18.830857887485763,65.13021537695883,-0.0275887979006895,-14.659466953848096,61.35654919642099,-0.021477357725179596,,,0.0038989235312830157
77,5,10.563433333333334,Forward,0.39975598452526334,17090.0,17092.19708876844,ok,0.0006288735290391291,0.0041186725926602805,14516.528737745788,ok,-18.674029853169486,65.13044514328014,-0.02735903157937976,-14.43819374292616,61.35687338037127,-0.021153173774908333,,,0.0038989235312830157
78,5,10.698483333333334,Forward,0.39957623919772944,17090.0,17092.4729236403,ok,0.0006189504076121278,0.0033215296738205403,14516.712180653032,ok,-18.398194981309643,65.13084926467383,-0.026954910185698535,-14.254750835681989,61.357142139730215,-0.020884414415960714,,,0.0038989235312830157
79,5,10.8341,Forward,0.3989458373458784,17090.0,17092.858640957325,ok,0.0006269769392151759,0.00398615855235239,14516.880900055432,ok,-18.012477664284233,65.13141437313408,-0.026389801725436503,-14.086031433282187,61.35738932791051,-0.02063722623565871,,,0.0038989235312830157
80,5,10.9694,Forward,0.3987538474969615,17090.0,17093.171342392554,ok,0.0006244545368028417,0.004794417884953062,14517.26235131359,ok,-17.699776229055715,65.1318725071581,-0.025931667701414775,-13.704580175124647,61.357948186234076,-0.020078367912094715,,,0.0038989235312830157
81,5,11.105233333333333,Forward,0.3982989084061961,17095.0,17093.45162632242,ok,0.0006166404915402741,0.003944276394723081,14517.28300824846,ok,-17.419492299188278,65.13228314679769,-0.02552102806183348,-13.683923240254444,61.357978450389055,-0.0200481037571217,,,0.0038989235312830157
82,5,11.241083333333334,Forward,0.39816412557647807,17090.0,17093.581346156498,ok,0.0006300630528262625,0.004530424000779634,14517.203487110583,ok,-17.289772465112037,65.13247319731516,-0.025330977544357126,-13.76344437813168,61.357861945203,-0.020164608943175167,,,0.0038989235312830157
83,5,11.37665,Forward,0.3978921382761911,17095.0,17093.972349757376,ok,0.0006180717789250285,0.003866489579232553,14518.066940928808,ok,-16.898768864233716,65.13304605062793,-0.024758124231591027,-12.899990559906655,61.35912697800341,-0.018899576142761977,,,0.0038989235312830157
84,5,11.510883333333334,Forward,0.39750264681468384,17090.0,17094.244687146336,ok,0.0006325687494932363,0.004583700238595996,14517.283007800801,ok,-16.62643147527342,65.13344504791364,-0.024359126945874148,-13.683923687913193,61.357978449733196,-0.02004810441297959,,,0.0038989235312830157
85,5,11.645683333333332,Forward,0.3972454436583648,17095.0,17094.62432029135,ok,0.0006217257073763266,0.004078024206251274,14517.971858260977,ok,-16.24679833025948,65.13400124254784,-0.023802932311685277,-12.995073227737521,61.35898767386112,-0.019038880285054263,,,0.0038989235312830157
86,5,11.781,Forward,0.39695817418700363,17090.0,17094.946478096408,ok,0.0006246445334335571,0.003987531757327282,14518.098834455765,ok,-15.92464052520154,65.13447323095266,-0.023330943906856423,-12.868097032949663,61.35917370471522,-0.018852849430956595,,,0.0038989235312830157
87,5,11.9163,Forward,0.3968261156928915,17090.0,17095.104013675897,ok,0.0006130495776826214,0.004738209012607204,14518.707018523539,ok,-15.767104945713072,65.13470403388743,-0.023100140972086063,-12.259912965175317,61.36006474576244,-0.017961808383729724,,,0.0038989235312830157
88,5,12.0511,Forward,0.39649988434679684,17090.0,17095.37254001769,ok,0.0006126103544659356,0.004099394458795675,14518.794939302064,ok,-15.49857860391785,65.13509744766704,-0.022706727192476843,-12.171992186649732,61.360193557131765,-0.017832997014406736,,,0.0038989235312830157
89,5,12.1856,Forward,0.3962916513407397,17090.0,17095.677789932226,ok,0.0006117764867103936,0.0034003922147168137,14518.712876882033,ok,-15.193328689383634,65.13554466458363,-0.02225951027588146,-12.254054606681166,61.360073328752634,-0.017953225393539333,,,0.0038989235312830157
90,5,12.320916666666667,Forward,0.3960168977828484,17095.0,17095.862032926016,ok,0.0006109736257263865,0.004021917115372297,14518.670312754544,ok,-15.009085695593967,65.13581459613698,-0.021989578722542136,-12.296618734169897,61.360010968709446,-0.01801558543672601,,,0.0038989235312830157
91,5,12.4565,Forward,0.39585345500276425,17090.0,17096.057665618748,ok,0.0006262650146928688,0.004636597450007264,14519.344099304142,ok,-14.813453002861934,65.13610121456162,-0.021702960297890407,-11.622832184571962,61.36099812293556,-0.017028431210607944,,,0.0038989235312830157
92,5,12.591266666666666,Forward,0.3954152968748934,17095.0,17096.33321497808,ok,0.0006211603461384016,0.0040498461834106575,14518.990444873425,ok,-14.537903643529717,65.13650491765533,-0.021299257204186267,-11.976486615289105,61.360479989312864,-0.017546564833305116,,,0.0038989235312830157
93,5,12.7274,Forward,0.3951489884271093,17090.0,17096.576671470295,ok,0.0006263276862519338,0.004534133596386049,14519.894149597825,ok,-14.294447151314671,65.13686160198705,-0.020942572872465228,-11.072781890889019,61.36180399309179,-0.016222561054383224,,,0.0038989235312830157
94,5,12.862016666666667,Forward,0.3947236399102598,17105.0,17096.881741111778,ok,0.0006242845785495758,0.0035503701569512026,14519.583337733453,ok,-13.989377509831684,65.1373085547884,-0.020495620071121896,-11.383593755261245,61.361348627448734,-0.01667792669744298,,,0.0038989235312830157
95,5,12.99785,Forward,0.3944923918098692,17100.0,17097.117896181608,ok,0.0006233732124021984,0.004196832993023576,14520.33214338646,ok,-13.753222440001991,65.1376545419194,-0.02014963294012218,-10.634788102253879,61.362445691000005,-0.015580863146161923,,,0.0038989235312830157
96,5,13.13315,Forward,0.3941154502242037,17100.0,17097.45868660868,ok,0.0006137279796890159,0.0037881796040940947,14520.087807125783,ok,-13.412432012930367,65.13815382868982,-0.01965034616969751,-10.87912436293118,61.36208771773316,-0.01593883641301537,,,0.0038989235312830157
97,5,13.269916666666667,Forward,0.39382928484656277,17105.0,17097.69923574396,ok,0.0006270570438812377,0.003946617050220126,14520.188962206412,ok,-13.171882877650205,65.13850625349798,-0.01929792136154045,-10.777969282302365,61.36223591847328,-0.015790635672891313,,,0.0038989235312830157
98,5,13.404666666666667,Forward,0.39353947428636965,17100.0,17098.033603071057,ok,0.0006259268444368454,0.005109611641500693,14521.224774674825,ok,-12.83751555055278,65.13899612988422,-0.018808044975291736,-9.742156813888869,61.3637534712595,-0.01427308288667092,,,0.0038989235312830157
