scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,6,0.14448333333333332,Forward,0.6110405250092811,287.6106407638272,16230.0,16247.142786569972,ok,0.0005367560272466369,14456.74604019644,ok,-79.4699183837165,63.92238237151824,-0.11547104592157506,-67.31327351484833,61.320907635881696,-0.09780724902263443,,,0.0032809664999374553
1,6,0.28031666666666666,Forward,0.6116776154706809,287.8513519589105,16235.0,16246.628933953292,ok,0.0005273954850639741,14455.8364164018,ok,-79.98377100039579,63.921635735554545,-0.11621768188527391,-68.22289730948796,61.31958593814879,-0.09912894675554304,,,0.0032809664999374553
2,6,0.4159,Forward,0.6117608478915643,287.81415394661235,16235.0,16246.533947041044,ok,0.0005353835150488192,14456.242407638409,ok,-80.0787579126445,63.921497718071585,-0.11635569936823219,-67.81690607287965,61.32017584982455,-0.0985390350797842,,,0.0032809664999374553
3,6,0.5517166666666666,Forward,0.6116463737906241,287.86250334490614,16235.0,16246.469942268579,ok,0.0005265609160383393,14455.468561678454,ok,-80.14276268510912,63.921404718126816,-0.11644869931300092,-68.59075203283464,61.31905143942882,-0.09966344547551072,,,0.0032809664999374553
4,6,0.6867666666666666,Forward,0.6117025992524576,287.8800025029341,16230.0,16246.420175618274,ok,0.0005297585737329658,14455.639558500186,ok,-80.19252933541429,63.92133240639831,-0.11652101104150936,-68.4197552111018,61.31929990051015,-0.09941498439418159,,,0.0032809664999374553
5,6,0.82235,Forward,0.6117199178116416,287.81838549519125,16235.0,16246.336720562904,ok,0.0005306056392038886,14455.298482640908,ok,-80.27598439078429,63.92121114488543,-0.11664227255438127,-68.76083107037994,61.318804311902404,-0.09991057300192722,,,0.0032809664999374553
6,6,0.9581833333333334,Forward,0.6117388706029481,287.8145643586304,16230.0,16246.357335173678,ok,0.000526569263403388,14454.203826640278,ok,-80.25536978001037,63.921241098240316,-0.11661231919950506,-69.85548707101043,61.31721375945328,-0.10150112545105408,,,0.0032809664999374553
7,6,1.0948333333333333,Forward,0.6115476396123489,287.85237461340694,16230.0,16246.384002140274,ok,0.0005401404419824514,14455.591856816525,ok,-80.2287028134142,63.92127984576374,-0.1165735716760768,-68.46745689476302,61.319230589210775,-0.09948429569355885,,,0.0032809664999374553
8,6,1.2304333333333333,Forward,0.6116828969702515,287.9186184097289,16235.0,16246.330328881328,ok,0.0005289776670670774,14455.942864067925,ok,-80.28237607236042,63.92120185767121,-0.1166515597686103,-68.11644964336301,61.31974060828805,-0.09897427661628343,,,0.0032809664999374553
9,6,1.3668,Forward,0.6116028436553586,287.8214024066092,16235.0,16246.32693943521,ok,0.0005253654440878708,14455.458873363068,ok,-80.285765518478,63.921196932752494,-0.11665648468732485,-68.60044034822022,61.31903736215362,-0.09967752275070545,,,0.0032809664999374553
10,6,1.5034,Forward,0.6115908221642683,287.74697677149015,16235.0,16246.303699118493,ok,0.0005385482302772467,14455.931911912017,ok,-80.30900583519542,63.92116316420543,-0.1166902532343863,-68.12740179927096,61.319724694632626,-0.09899019027170812,,,0.0032809664999374553
11,6,1.63895,Forward,0.6115589665456537,287.7508172727703,16235.0,16246.332719663293,ok,0.0005268528176757342,14455.433225424724,ok,-80.27998529039542,63.92120533151514,-0.11664808592467434,-68.62608828656448,61.319000095294335,-0.09971478960999734,,,0.0032809664999374553
12,6,1.7745166666666667,Forward,0.611464250527116,287.81496328338835,16235.0,16246.315951187338,ok,0.0005260510075766913,14454.971611202533,ok,-80.29675376634987,63.92118096665487,-0.11667245078494287,-69.08770250875568,61.31832936254246,-0.1003855223618711,,,0.0032809664999374553
13,6,1.9103666666666668,Forward,0.6117238832839125,287.8747012332951,16235.0,16246.266997787097,ok,0.0005260397139207162,14455.14119583067,ok,-80.34570716659073,63.92110983659155,-0.11674358084826993,-68.9181178806175,61.31857577168421,-0.10013911322012785,,,0.0032809664999374553
14,6,2.0468166666666665,Forward,0.6114450970791792,287.80265138795403,16230.0,16246.256201313747,ok,0.0005399141718739186,14455.795783913607,ok,-80.35650363994137,63.92109414914533,-0.11675926829448124,-68.26352979768126,61.31952689850202,-0.09918798640231129,,,0.0032809664999374553
15,6,2.1837,Forward,0.6115437158672263,287.789151095938,16230.0,16246.26757596757,ok,0.0005264114003616642,14455.369947589006,ok,-80.34512898611865,63.9211106766969,-0.11674274074291686,-68.68936612228208,61.31890815160014,-0.09980673330419726,,,0.0032809664999374553
