scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,0,0.14448333333333332,Forward,0.10315902610548275,19855.0,19853.351627253745,ok,0.0005255286635390886,14484.255279124587,ok,-100.57483488356593,68.94826061642986,-0.14315186954826598,-62.409935648944156,61.306227886182285,-0.0888303617587462,1.5934355051406113,-0.0016064171873949873,0.011382457714584297
1,0,0.28031666666666666,Forward,0.10343077994856123,19865.0,19854.10997390772,ok,0.0005270624797526219,14482.889388475294,ok,-99.8164882295896,68.94933999917414,-0.1420724868039835,-63.77582629823701,61.30428376367618,-0.09077448426484953,1.5934355051406113,0.0025707993844555077,0.011382457714584297
2,0,0.4159,Forward,0.10365821453052954,19850.0,19854.29098374358,ok,0.0005234121014766579,14482.695523493154,ok,-99.63547839373132,68.9495976371453,-0.14181484883281767,-63.96969128037745,61.30400782850148,-0.09105041943954283,1.5934355051406113,0.0032681222600947912,0.011382457714584297
3,0,0.5517166666666666,Forward,0.10365544067864256,19865.0,19853.894428632528,ok,0.0005198700524610066,14482.699217588479,ok,-100.03203350478361,68.94903320563924,-0.14237928033888753,-63.9659971850524,61.30401308644352,-0.0910451614975071,1.5934355051406113,0.0026953125625012453,0.011382457714584297
4,0,0.6867666666666666,Forward,0.1036413191979351,19835.0,19854.13564344081,ok,0.0005210576372469291,14482.935993020676,ok,-99.79081869649963,68.94937653556673,-0.1420359504113907,-63.729221752855665,61.30435009764341,-0.09070815029762494,1.5934355051406113,0.0025016368784757936,0.011382457714584297
5,0,0.82235,Forward,0.10379735066945908,19850.0,19853.539549104946,ok,0.0005215784986393061,14482.576415866492,ok,-100.38691303236556,68.94852809252723,-0.14288439345089582,-64.08879890703975,61.3038382982263,-0.09121994971472452,1.5934355051406113,0.0024687132016874003,0.011382457714584297
6,0,0.9581833333333334,Forward,0.10378973342748485,19850.0,19852.37876193016,ok,0.0005272130601702684,14483.729064229194,ok,-101.54770020715296,68.94687590135624,-0.14453658462188645,-62.93615054433758,61.305478905126066,-0.08957934281496092,1.5934355051406113,-0.0017976792533652142,0.011382457714584297
7,0,1.0948333333333333,Forward,0.10381622952367844,19855.0,19852.67645514477,ok,0.0005323741805571633,14482.884064875165,ok,-101.25000699254088,68.94729961908118,-0.14411286689694175,-63.78114989836649,61.30427618639989,-0.09078206154113486,1.5934355051406113,0.0005424931925625265,0.011382457714584297
8,0,1.2304333333333333,Forward,0.10390547904830943,19855.0,19852.42593791671,ok,0.0005251996557513396,14482.891327078281,ok,-101.50052422060253,68.94694304867674,-0.14446943730138329,-63.77388769524987,61.30428652296126,-0.09077172497976353,1.5934355051406113,0.00016945214423086385,0.011382457714584297
9,0,1.3668,Forward,0.10398106964200773,19855.0,19853.0853467228,ok,0.0005251863237074826,14482.780523652173,ok,-100.84111541451057,68.94788160953541,-0.14353087644271587,-63.88469112135863,61.304128812360815,-0.09092943558021528,1.5934355051406113,0.0013593146731951389,0.011382457714584297
