scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRTemplateRelativeRMSE,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
18,2,2.5890166666666667,Forward,0.08953789049949956,468.9733342500185,19810.0,19828.639429590305,ok,0.00047387207886597025,0.0017337370114037856,14466.128549791903,ok,-112.78056726105933,68.98099671554083,-0.15962417237061985,-68.84414850750545,61.39115759871083,-0.0974386855373171,1.2560026566024527,-0.037240924479898574,0.012205692657117018
19,2,2.7235833333333335,Forward,0.08942269015814786,469.5416724036877,19805.0,19828.522475794423,ok,0.00047950361570016386,0.001238131440721007,14466.197882123752,ok,-112.8975210569406,68.98083118478205,-0.1597897031293891,-68.77481617565718,61.3912557283475,-0.09734055590063787,1.2560026566024527,-0.03752970632302838,0.012205692657117018
20,2,2.8588833333333334,Forward,0.08941506226396229,469.45180784156037,19820.0,19828.540050884112,ok,0.00048552962860332635,0.0009571638000439363,14466.374269824038,ok,-112.87994596725184,68.98085605971586,-0.15976482819557702,-68.59842847537038,61.39150537898642,-0.09709090526171651,1.2560026566024527,-0.03781839325492403,0.012205692657117018
21,2,2.9933833333333335,Forward,0.08942967831075121,468.3334620635251,19820.0,19828.556130138135,ok,0.00047962181875625735,0.0018706128696689677,14466.114808020204,ok,-112.86386671322907,68.98087881751606,-0.159742070395381,-68.8578902792051,61.39113814927031,-0.0974581349778345,1.2560026566024527,-0.03733439395570044,0.012205692657117018
22,2,3.127883333333333,Forward,0.08942863179523472,468.87131202351884,19820.0,19828.79111535335,ok,0.00048228717319180603,0.0016061846404420313,14466.5100738041,ok,-112.62888149801438,68.98121140424983,-0.15940948366161192,-68.46262449530877,61.39169758938622,-0.09689869486192493,1.2560026566024527,-0.03770446549372378,0.012205692657117018
23,2,3.2629333333333332,Forward,0.08935397816136778,469.00988825815875,19805.0,19828.687661411455,ok,0.0004896944200390068,0.0007692277714739955,14466.368076333487,ok,-112.73233543990864,68.98106498053292,-0.15955590737851985,-68.60462196592198,61.39149661301879,-0.09709967122935964,1.2560026566024527,-0.0375984623592194,0.012205692657117018
24,2,3.3979833333333334,Forward,0.08928394637180978,469.76010017191584,19820.0,19828.745383978825,ok,0.0004907407610990985,0.0012738808514778533,14465.933751812267,ok,-112.674612872539,68.98114667826921,-0.15947420964222317,-69.03894648714231,61.39088189105095,-0.09771439319719283,1.2560026566024527,-0.03674467219825235,0.012205692657117018
25,2,3.5335833333333335,Forward,0.08937865289627656,469.5767457076108,19825.0,19828.66788375067,ok,0.00048516234460678953,0.0017412409870783878,14466.203877004147,ok,-112.75211310069426,68.98103698818628,-0.15958389972517142,-68.76882129526166,61.39126421321192,-0.09733207103622518,1.2560026566024527,-0.03733455993105396,0.012205692657117018
26,2,3.668083333333333,Forward,0.08935941713878745,469.70470194135487,19810.0,19828.87419390931,ok,0.00048053954420723563,0.0012049962906601395,14465.667546802502,ok,-112.54580294205516,68.98132898962875,-0.15929189828268722,-69.30515149690655,61.39050511732657,-0.09809116692157185,1.2560026566024527,-0.03608913203995834,0.012205692657117018
27,2,3.803383333333333,Forward,0.08934448225878414,469.433333848825,19820.0,19828.83955624883,ok,0.00047907109909917664,0.0018065785824762817,14466.338164627086,ok,-112.58044060253451,68.98127996515564,-0.1593409227557959,-68.6345336723225,61.39145427743301,-0.09714200681512881,1.2560026566024527,-0.03733030412830053,0.012205692657117018
28,2,3.9384166666666665,Forward,0.08929601975635232,468.90004198013776,19835.0,19828.73803792259,ok,0.0004830654626994172,0.0013432507927041981,14466.298505381661,ok,-112.68195892877338,68.98113628101572,-0.15948460689571353,-68.67419291774786,61.3913981456509,-0.09719813859723993,1.2560026566024527,-0.03740348660076678,0.012205692657117018
29,2,4.072666666666667,Forward,0.08933494208625845,468.74762940987785,19820.0,19828.944934953524,ok,0.0004888481487757687,0.001938795396948784,14466.451859288578,ok,-112.47506189783962,68.98142911308894,-0.15919177482250457,-68.52083901083097,61.39161519537025,-0.09698108887789646,1.2560026566024527,-0.03738326955166804,0.012205692657117018
30,2,4.2077,Forward,0.08941063756898188,468.4557502287571,19835.0,19829.054609718885,ok,0.0004763571706796811,0.0014581538235552073,14466.347116433159,ok,-112.36538713247865,68.98158434145918,-0.15903654645226448,-68.62558186625029,61.391466947387336,-0.09712933686080776,1.2560026566024527,-0.037041841321055397,0.012205692657117018
31,2,4.3422,Forward,0.08932167033464727,468.6099085160131,19835.0,19828.989712651757,ok,0.0004856458082297272,0.0014195829741114603,14465.538560843697,ok,-112.43028419960683,68.98149248928215,-0.15912839862929457,-69.4341374557116,61.39032255682504,-0.09827372742309894,1.2560026566024527,-0.035696335911656996,0.012205692657117018
32,2,4.478316666666666,Forward,0.08929734204808287,468.7717687736622,19820.0,19829.049390603748,ok,0.0004861944571485613,0.0016359190220656891,14466.348521269823,ok,-112.3706062476158,68.98157695457547,-0.1590439333359671,-68.62417702958555,61.39146893572536,-0.09712734852278668,1.2560026566024527,-0.03705172556259474,0.012205692657117018
33,2,4.6134,Forward,0.0892443505425424,468.3210537848463,19825.0,19829.145232292285,ok,0.00048392978990766003,0.0014394236024066552,14465.958218168007,ok,-112.2747645590789,68.98171260427632,-0.15890828363511136,-69.0144801314018,61.390916519550174,-0.09767976469796773,1.2560026566024527,-0.03622223967816142,0.012205692657117018
34,2,4.748683333333333,Forward,0.08917637429485872,469.25776048285843,19820.0,19829.122229229368,ok,0.000474529944518424,0.0018774445803675863,14466.246755030212,ok,-112.29776762199617,68.98168004685115,-0.15894084106028958,-68.72594326919716,61.391324900700816,-0.09727138354732838,1.2560026566024527,-0.036767724913449026,0.012205692657117018
35,2,4.884,Forward,0.08922212278386846,468.7963459541461,19810.0,19829.245496487005,ok,0.0004846189839589609,0.0011417978816767474,14466.226494161618,ok,-112.17450036435912,68.98185451337902,-0.15876637453242431,-68.74620413779121,61.39129622444515,-0.0973000598029935,1.2560026566024527,-0.03655724093228696,0.012205692657117018
36,2,5.019033333333334,Forward,0.08912268769082335,468.5552366192933,19820.0,19829.335081182395,ok,0.00047892730130188826,0.0013537346407266723,14466.054035031377,ok,-112.08491566896919,68.98198130723372,-0.1586395806777207,-68.9186632680321,61.39105213411469,-0.09754415013345563,1.2560026566024527,-0.036123868974071924,0.012205692657117018
37,2,5.1538,Forward,0.08919903220947872,468.7778480003144,19820.0,19829.324211161755,ok,0.0004786532917057952,0.0014889747461377003,14466.15444889225,ok,-112.09578568960933,68.98196592233107,-0.15865496558037256,-68.81824940715887,61.39119425504762,-0.09740202920051755,1.2560026566024527,-0.036317758146052856,0.012205692657117018
38,2,5.288833333333334,Forward,0.08918251658370452,468.0745414859339,19820.0,19829.31346762811,ok,0.0004932190534185642,0.0009222504583100953,14465.815983791388,ok,-112.10652922325244,68.981950716452,-0.1586701714594328,-69.15671450802074,61.39071520787741,-0.09788107637073043,1.2560026566024527,-0.03573127950668782,0.012205692657117018
39,2,5.42335,Forward,0.08907687943154619,469.15221109447884,19835.0,19829.407984252855,ok,0.00047943183587001844,0.0011192185612352678,14465.620544757725,ok,-112.01201259850859,68.98208449072152,-0.1585363971899252,-69.35215354168395,61.39043859290061,-0.09815769134753925,1.2560026566024527,-0.03525007609145232,0.012205692657117018
40,2,5.5584,Forward,0.08904837903905391,468.8004551678314,19820.0,19829.62089704414,ok,0.0004768640193846643,0.0013707233480471381,14465.83347809797,ok,-111.79909980722368,68.98238583721162,-0.15823505069982197,-69.13922020143946,61.39073996847472,-0.09785631577343026,1.2560026566024527,-0.03532725812306506,0.012205692657117018
41,2,5.6931666666666665,Forward,0.08901771999975819,468.5839201945346,19820.0,19829.573484422748,ok,0.0004909787562499127,0.0023276668109089324,14466.63471722005,ok,-111.84651242861582,68.98231873167532,-0.15830215623611638,-68.33798107935945,61.39187400366215,-0.09672228058599472,1.2560026566024527,-0.036818714867459176,0.012205692657117018
42,2,5.828,Forward,0.08903788930841999,468.4224419210368,19820.0,19829.62281887012,ok,0.00047783101548413455,0.0021488100763784163,14465.9397981002,ok,-111.7971779812433,68.98238855727136,-0.15823233064007222,-69.0329001992086,61.39089044867511,-0.09770583557303139,1.2560026566024527,-0.03551354159478237,0.012205692657117018
43,2,5.964666666666667,Forward,0.08899885755557047,468.98578021590583,19825.0,19829.770831151396,ok,0.0004824247576984149,0.0009621215398875756,14466.111654202587,ok,-111.64916569996785,68.98259804671156,-0.1580228411998871,-68.8610440968223,61.39113368550905,-0.09746259873909391,1.2560026566024527,-0.035609558264206295,0.012205692657117018
44,2,6.099966666666667,Forward,0.0889935654707682,468.65899943693876,19820.0,19829.87379632679,ok,0.00048758350968565684,0.0012542294067688004,14466.528375757816,ok,-111.5462005245754,68.98274377865194,-0.15787710925949908,-68.44432254159256,61.3917234930883,-0.09687279115984516,1.2560026566024527,-0.036204626210238955,0.012205692657117018
45,2,6.235283333333333,Forward,0.08894705688127111,467.48317571575535,19805.0,19829.921773436552,ok,0.0004732390750296785,0.002397761631912442,14465.679008872496,ok,-111.49822341481195,68.98281168313784,-0.15780920477360483,-69.29368942691326,61.390521340187306,-0.09807494406083647,1.2560026566024527,-0.034626814487057275,0.012205692657117018
46,2,6.370866666666666,Forward,0.08884465312521178,468.34206915137474,19810.0,19829.99639477072,ok,0.0004821985895417512,0.0012171577231569143,14466.233350734119,ok,-111.42360208064565,68.98291729857316,-0.15770358933827974,-68.73934756528979,61.39130592890699,-0.0972903553411574,1.2560026566024527,-0.03550664456798942,0.012205692657117018
47,2,6.504833333333333,Forward,0.08897855567090243,467.81571147990326,19805.0,19830.274505252935,ok,0.00048183321266186417,0.0017525933837543137,14466.001705948198,ok,-111.14549159842863,68.98331092272872,-0.15730996518272175,-68.97099235121095,61.39097807005564,-0.09761821419250583,1.2560026566024527,-0.03470122882414718,0.012205692657117018
48,2,6.6406833333333335,Forward,0.08885474958015166,468.50191397541494,19820.0,19830.31808353217,ok,0.0004822851199310228,0.001420606615795308,14465.471775662802,ok,-111.10191331919486,68.98337260132216,-0.15724828658928175,-69.50092263660736,61.3902280323029,-0.09836825194523961,1.2560026566024527,-0.03369750082072141,0.012205692657117018
49,2,6.77545,Forward,0.08887082468395438,468.3142258149128,19820.0,19830.402016179032,ok,0.0004821723296662998,0.0015137520119528774,14466.14483712951,ok,-111.01798067233176,68.98349139554013,-0.15712949237130813,-68.82786116989882,61.39118065102249,-0.09741563322565812,1.2560026566024527,-0.03477519824527138,0.012205692657117018
50,2,6.911016666666667,Forward,0.08883819356195236,468.05404613797145,19820.0,19830.463497118344,ok,0.00047808198093992813,0.0012522405405977933,14466.130323886242,ok,-110.95649973301988,68.9835784126947,-0.15704247521673478,-68.84237441316691,61.39116010967834,-0.09743617456980404,1.2560026566024527,-0.03466238110788057,0.012205692657117018
51,2,7.045833333333333,Forward,0.08885733965429801,468.74711640512396,19835.0,19830.688555093777,ok,0.0004764783353916481,0.002053603465833107,14466.19846657937,ok,-110.73144175758716,68.98389694889235,-0.15672393901908738,-68.7742317200391,61.39125655555779,-0.09733972869036052,1.2560026566024527,-0.034464981191032584,0.012205692657117018
52,2,7.181966666666667,Forward,0.08874998061182951,467.60084311005266,19835.0,19830.51740672494,ok,0.0004825271074881648,0.0019128871824662724,14466.15340717127,ok,-110.90259012642491,68.98365471375033,-0.15696617416111383,-68.8192911281385,61.39119278064602,-0.09740350360212106,1.2560026566024527,-0.03462711487446321,0.012205692657117018
53,2,7.3167333333333335,Forward,0.08866998873317225,467.7998619990758,19835.0,19830.939631055026,ok,0.00047957790122383364,0.0012727251742437895,14466.169284644957,ok,-110.48036579633845,68.98425230969156,-0.15636857821988415,-68.80341365445202,61.39121525285607,-0.09738103139207556,1.2560026566024527,-0.0340577440887504,0.012205692657117018
54,2,7.451233333333334,Forward,0.08851252546416294,468.0323882491248,19805.0,19831.440510458284,ok,0.0004873090365825141,0.001399939598050449,14466.010967017297,ok,-109.97948639308015,68.98496123022764,-0.15565965768379988,-68.96173128211194,61.39099117772592,-0.09760510652222097,1.2560026566024527,-0.033067384593924956,0.012205692657117018
55,2,7.58735,Forward,0.08797312588541945,465.6493622275193,19830.0,19832.989918152387,ok,0.00048543759529303293,0.0014194091046796295,14466.549539161853,ok,-108.43007869897701,68.98715418710702,-0.15346670080441666,-68.42315913755556,61.39175344674908,-0.09684283749906838,1.2560026566024527,-0.03183183963266714,0.012205692657117018
56,2,7.7224,Forward,0.08721376590652255,463.44562371816573,19835.0,19836.461585638248,ok,0.0004732250174021106,0.0019448821747254416,14468.21969979873,ok,-104.95841121311605,68.99206781773182,-0.14855307017961408,-66.75299850067859,61.3941173115164,-0.09447897273174224,1.2560026566024527,-0.029887229435475143,0.012205692657117018
57,2,7.857983333333333,Forward,0.08511553726172005,458.5735548540033,19845.0,19842.584161118542,ok,0.0004831425594966734,0.0014774863603801863,14470.818929835648,ok,-98.83583573282158,69.00073341560523,-0.1398874723062108,-64.15376846376057,61.39779613627779,-0.09080014797034959,1.2560026566024527,-0.025842245235555908,0.012205692657117018
58,2,7.993816666666667,Forward,0.08222976835988202,450.31852551855627,19845.0,19852.4437300608,ok,0.0004820224813011251,0.0015616910335561507,14476.723813088938,ok,-88.97626679056339,69.01468817368598,-0.1259327142254502,-58.24888521047069,61.406153623078424,-0.08244266116972258,1.2560026566024527,-0.022384512778902757,0.012205692657117018
59,2,8.129116666666667,Forward,0.07832665247498519,440.13148359144907,19860.0,19865.544621316934,ok,0.00048122156960536455,0.001668651040193986,14484.533163775186,ok,-75.87537553442962,69.03323054295106,-0.10739034496038714,-50.439534524222836,61.41720660117844,-0.07138968306970325,1.2560026566024527,-0.017724713370832715,0.012205692657117018
60,2,8.264166666666666,Forward,0.07444353176608956,429.43502363955486,19860.0,19878.925479210648,ok,0.00047780709331780543,0.0024533395272741563,14493.677022370817,ok,-62.49451764071637,69.0521691634844,-0.08845172442703984,-41.29567592859166,61.43014837737312,-0.058447906875023964,1.2560026566024527,-0.01504099811915699,0.012205692657117018
61,2,8.399233333333333,Forward,0.07109522220354894,420.34561887496966,19890.0,19890.4798449413,ok,0.00047837443834622173,0.0014051308157564067,14501.699775353403,ok,-50.94015191006474,69.06852265515246,-0.0720982327589807,-33.272922946005565,61.44150339478507,-0.047092889463071295,1.2560026566024527,-0.012949438486277498,0.012205692657117018
62,2,8.534,Forward,0.06885947901347508,412.8133181384874,19875.0,19898.85987884864,ok,0.0004840454151100871,0.0019877112347934773,14507.936174840705,ok,-42.56011800272245,69.08038335074376,-0.060237537167683486,-27.036523458704323,61.45033009366511,-0.038266190583035285,1.2560026566024527,-0.012175100137335408,0.012205692657117018
63,2,8.669833333333333,Forward,0.06744628608343595,408.5351431479248,19900.0,19903.995503197584,ok,0.0004770785746264208,0.0018381872875469977,14511.56729188668,ok,-37.42449365377979,69.08765206561384,-0.052968822297604766,-23.405406412728553,61.455469401502626,-0.03312688274551512,1.2560026566024527,-0.011361369564279827,0.012205692657117018
64,2,8.805133333333334,Forward,0.06664694380471722,404.9326165668499,19900.0,19906.942988243256,ok,0.00047567095343270066,0.001953483890487312,14513.914226237532,ok,-34.47700860810801,69.09182379370864,-0.04879709420280747,-21.058472061877183,61.45879113912517,-0.029805145122971888,1.2560026566024527,-0.011361752747933142,0.012205692657117018
65,2,8.94045,Forward,0.0660886828973028,403.3603723467022,19900.0,19908.939564691238,ok,0.0004791506658280756,0.0014207718028260447,14515.104971014927,ok,-32.48043216012593,69.09464965166292,-0.04597123624851917,-19.86772728448159,61.46047646182049,-0.028119822427649384,1.2560026566024527,-0.010652664576202314,0.012205692657117018
66,2,9.076033333333333,Forward,0.06565903255307301,403.1766144946887,19900.0,19910.42239411817,ok,0.0004824167863743722,0.0007926631849783056,14516.014184257776,ok,-30.99760273319407,69.09674837687587,-0.04387251103557618,-18.958514041632952,61.461763318367886,-0.02683296588026055,1.2560026566024527,-0.010170234605445957,0.012205692657117018
67,2,9.210816666666666,Forward,0.0653461049968169,400.90389912067985,19915.0,19911.675163135857,ok,0.00047748845061706746,0.0021111422551256497,14516.44909633458,ok,-29.74483371550741,69.09852148568774,-0.04209940222369283,-18.52360196482914,61.46237887193354,-0.026217412314608588,1.2560026566024527,-0.009170262707302583,0.012205692657117018
68,2,9.345583333333334,Forward,0.06507184763444088,401.43023124901447,19910.0,19912.507221836975,ok,0.0004743239425398797,0.0015038530493841986,14517.2250855988,ok,-28.9127750143889,69.09969914142007,-0.04092174649136815,-17.747612700608443,61.46347716969066,-0.025119114557487058,1.2560026566024527,-0.009372071875663059,0.012205692657117018
69,2,9.480616666666666,Forward,0.06480403165581017,400.18026591200396,19915.0,19913.161888347564,ok,0.00047919778552175056,0.002207036219682256,14518.006793723516,ok,-28.25810850380003,69.10062572480646,-0.03999516310498017,-16.965904575892637,61.46458356164695,-0.024012722601199805,1.2560026566024527,-0.009835119725615456,0.012205692657117018
70,2,9.615916666666667,Forward,0.06468546812870943,399.98117557452133,19915.0,19913.698534162886,ok,0.00048373364410966065,0.0023035885690350657,14518.57571758687,ok,-27.721462688477914,69.10138526739618,-0.039235620515265544,-16.396980712539516,61.46538878902818,-0.02320749521996643,1.2560026566024527,-0.010086944865898988,0.012205692657117018
71,2,9.7507,Forward,0.06446782194367723,399.2635030680067,19910.0,19914.671733024566,ok,0.0004784731090249821,0.001740049117275843,14518.400946843778,ok,-26.748263826797483,69.10276268610066,-0.03785820181078093,-16.571751455630874,61.46514142695244,-0.023454857295704,1.2560026566024527,-0.008398838737145288,0.012205692657117018
72,2,9.886816666666666,Forward,0.06420518636177303,398.7515091708956,19915.0,19915.132098008722,ok,0.0004775722594884493,0.0014398706006776073,14519.527226462638,ok,-26.28789884264188,69.10341426448308,-0.037206623428361986,-15.445471836770594,61.46673550877331,-0.021860775474832148,1.2560026566024527,-0.009749431356583065,0.012205692657117018
73,2,10.02215,Forward,0.06413452315073218,397.95677235217227,19915.0,19915.63805129217,ok,0.0004823091431438569,0.0014829290148207365,14519.57508152593,ok,-25.781945559192536,69.10413036634434,-0.03649052156710912,-15.397616773478148,61.46680324052052,-0.02179304372762327,1.2560026566024527,-0.009118400749760877,0.012205692657117018
74,2,10.157716666666667,Forward,0.06391340235492299,398.0540771396227,19915.0,19916.223771190766,ok,0.000482110743487883,0.0012993699024751192,14519.70437907933,ok,-25.19622566059843,69.10495936602331,-0.035661521888133665,-15.26831922007841,61.466986242038004,-0.02161004221014371,1.2560026566024527,-0.008519251462902028,0.012205692657117018
75,2,10.292233333333334,Forward,0.06395844293891528,396.5392966657637,19915.0,19916.845035894075,ok,0.0004892179306980683,0.0010678847373915903,14519.788736650167,ok,-24.574960957288567,69.10583867410357,-0.034782213807874024,-15.18396164924161,61.46710563767286,-0.021490646575283576,1.2560026566024527,-0.007789904617213451,0.012205692657117018
76,2,10.42815,Forward,0.06375002297906077,396.5770731981647,19900.0,19917.263755191132,ok,0.0004768521437960804,0.002111853602121855,14520.060656984127,ok,-24.1562416602319,69.10643130919019,-0.03418957872124988,-14.912041315281385,61.467490500591296,-0.02110578365684594,1.2560026566024527,-0.007680658378574744,0.012205692657117018
77,2,10.563433333333334,Forward,0.06354235593459617,395.822602431188,19915.0,19917.503684831834,ok,0.0004775433317149681,0.001929189979564677,14520.827749035547,ok,-23.91631201952987,69.10677089402519,-0.033849993886252636,-14.144949263862145,61.46857620566278,-0.020020078585364576,1.2560026566024527,-0.008704721997644854,0.012205692657117018
78,2,10.698483333333334,Forward,0.06356932816648761,396.22634855423894,19910.0,19917.948068101592,ok,0.0004726865625614447,0.0017456996333908724,14520.73543636686,ok,-23.471928749771905,69.1073998526603,-0.03322103525115135,-14.23726193254879,61.46844555076632,-0.020150733481826662,1.2560026566024527,-0.007911660465489072,0.012205692657117018
79,2,10.8341,Forward,0.0633736074837869,395.5644877423729,19915.0,19918.38027916221,ok,0.000475039202364444,0.001414634512880752,14520.672232085397,ok,-23.039717689152894,69.10801158333797,-0.03260930457346253,-14.300466214011976,61.46835609447643,-0.020240189771716457,1.2560026566024527,-0.007187572450048873,0.012205692657117018
80,2,10.9694,Forward,0.06330391023723225,394.8033620158858,19915.0,19918.711008415114,ok,0.00048534613698078457,0.00213573284328014,14521.606343076579,ok,-22.708988436250365,69.1084796815623,-0.03214120634913707,-13.366355222829952,61.4696781900953,-0.018918094152844595,1.2560026566024527,-0.008380029835308934,0.012205692657117018
81,2,11.105233333333333,Forward,0.06321519210900459,394.69869325493346,19915.0,19919.088415202117,ok,0.0004815731023595933,0.0018827574849248354,14521.238346427936,ok,-22.3315816492468,69.10901384491585,-0.03160704299559541,-13.734351871473336,61.46915734539748,-0.019438938850662887,1.2560026566024527,-0.007191684157630194,0.012205692657117018
82,2,11.241083333333334,Forward,0.06313366111917085,394.1413778914466,19915.0,19919.45153630616,ok,0.0004762593585550617,0.0018320263678040882,14521.576044621686,ok,-21.968460545205744,69.10952778900312,-0.031093098908324686,-13.396653677722497,61.46963530712438,-0.018960977123765783,1.2560026566024527,-0.007278061269096529,0.012205692657117018
83,2,11.37665,Forward,0.06290883257444321,393.48012874507185,19915.0,19920.040825561475,ok,0.00047363059749264163,0.0016399837684031632,14521.784036228637,ok,-21.3791712898892,69.11036184057735,-0.03025904733409324,-13.188662070771898,61.46992968840766,-0.018666595840484294,1.2560026566024527,-0.006813753368720674,0.012205692657117018
