scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,5,0.14448333333333332,Forward,0.4694333952961432,351.0310878835444,17020.0,17035.024349968975,ok,0.0006118223025092051,14450.939997786694,ok,-85.15630732986392,65.04668225018244,-0.12476118543987902,-67.90332502565252,61.260780334472656,-0.09948410858979116,,,0.0038989235312830157
1,5,0.28031666666666666,Forward,0.4696980071695159,351.18076031405144,17025.0,17034.554674139355,ok,0.000631416957672982,14450.515588370841,ok,-85.62598315948344,65.04599413540723,-0.12544930021508652,-68.32773444150553,61.26015853881836,-0.10010590424408791,,,0.0038989235312830157
2,5,0.4159,Forward,0.46960075563485926,351.26661191662424,17025.0,17034.566287584134,ok,0.0006160780773739878,14450.08857521624,ok,-85.61436971470539,65.0460111500851,-0.12543228553721963,-68.75474759610734,61.2595329284668,-0.1007315145956521,,,0.0038989235312830157
3,5,0.5517166666666666,Forward,0.46968858238234645,351.22415180059033,17025.0,17034.466929107748,ok,0.0006094672190563638,14449.836012557726,ok,-85.71372819109092,65.045865581522,-0.1255778541003249,-69.00731025462119,61.25916290283203,-0.1011015402304178,,,0.0038989235312830157
4,5,0.6867666666666666,Forward,0.46970217038053697,351.1701364654982,17025.0,17034.4778280033,ok,0.0006134921473349184,14449.580846160465,ok,-85.70282929554014,65.04588154932487,-0.12556188629745116,-69.26247665188203,61.2587890625,-0.10147538056244827,,,0.0038989235312830157
5,5,0.82235,Forward,0.47001292951825735,351.3704725837815,17025.0,17034.426330338647,ok,0.0006182085863012188,14449.494922781796,ok,-85.75432696019197,65.04580610089491,-0.12563733472741254,-69.34840003055069,61.258663177490234,-0.10160126557221247,,,0.0038989235312830157
6,5,0.9581833333333334,Forward,0.4697959399975382,351.33851389843403,17020.0,17034.460484247564,ok,0.0006218260331459291,14449.494922781796,ok,-85.7201730512752,65.04585613925727,-0.12558729636504723,-69.34840003055069,61.258663177490234,-0.10160126557221247,,,0.0038989235312830157
7,5,1.0948333333333333,Forward,0.46976622191371864,351.4094274858144,17025.0,17034.499979025768,ok,0.000624964945524073,14449.411603141873,ok,-85.68067827307095,65.04591400244442,-0.1255294331779041,-69.4317196704742,61.258541107177734,-0.10172333588471455,,,0.0038989235312830157
8,5,1.2304333333333333,Forward,0.469682282864086,351.21688752021873,17025.0,17034.49869740727,ok,0.0006151701765863869,14449.494922781796,ok,-85.68195989156811,65.04591212476504,-0.12553131085729158,-69.34840003055069,61.258663177490234,-0.10160126557221247,,,0.0038989235312830157
9,5,1.3668,Forward,0.46971001677962143,351.22800211698996,17025.0,17034.500726860944,ok,0.0006188782424314716,14449.520960169271,ok,-85.67993043789465,65.04591509808614,-0.1255283375361832,-69.3223626430754,61.25870132446289,-0.10156311859955673,,,0.0038989235312830157
