scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRTemplateRelativeRMSE,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
13,1,1.9103666666666668,Forward,0.33511112104271534,17715.0,17707.99475311352,ok,0.0006344598704588515,0.0016500336309496248,14499.936889684423,ok,-84.1432255058935,65.92627703432723,-0.12235562304269335,-64.24920515921804,61.26132728612218,-0.09342702849801424,1.3163693763207198,0.0006288561927357689,0.005390869595656468
14,1,2.0468166666666665,Forward,0.33517090200003696,17705.0,17708.00008769802,ok,0.0006332956735169911,0.0012155421781283903,14500.190322156675,ok,-84.13789092139268,65.92628479153413,-0.12234786583578397,-63.99577268696521,61.26169581119184,-0.09305850342834511,1.3163693763207198,0.00015149828352624406,0.005390869595656468
15,1,2.1837,Forward,0.33524580274279714,17705.0,17708.137791776317,ok,0.0006326245046676795,0.0015856835164001016,14499.700205217163,ok,-84.00018684309543,65.92648503187665,-0.12214762549326942,-64.48588962647773,61.260983114915504,-0.09377119970469158,1.3163693763207198,0.0012899101788411,0.005390869595656468
16,1,2.3187166666666665,Forward,0.335171825370292,17715.0,17708.251924467248,ok,0.0006302349976976422,0.0012156548878789978,14500.054474278837,ok,-83.88605415216443,65.92665099623594,-0.1219816611339946,-64.1316205648036,61.26149827001569,-0.09325604460450052,1.3163693763207198,0.0007777401401689726,0.005390869595656468
17,1,2.4539833333333334,Forward,0.33521708962514685,17705.0,17707.856750540093,ok,0.0006245284416274729,0.001356256554285092,14500.224988321032,ok,-84.28122807931868,65.92607635993245,-0.12255629743746979,-63.96110652260904,61.26174622048045,-0.09300809413974466,1.3163693763207198,-0.00012329056195531374,0.005390869595656468
18,1,2.5890166666666667,Forward,0.33527407758168815,17710.0,17708.063954673682,ok,0.0006374547541456218,0.0013970491932105674,14499.793660451858,ok,-84.07402394573,65.92637766274929,-0.1222549946206377,-64.39243439178244,61.261119011458554,-0.09363530316163665,1.3163693763207198,0.0010036510038474583,0.005390869595656468
19,1,2.7235833333333335,Forward,0.3353214110617654,17710.0,17707.71564020294,ok,0.0006286232196967541,0.0011370841269414027,14499.898250257569,ok,-84.42233841647248,65.92587116642915,-0.12276149094076624,-64.28784458607151,61.26127109917286,-0.09348321544732888,1.3163693763207198,0.00029695107408955757,0.005390869595656468
20,1,2.8588833333333334,Forward,0.33525888215787725,17710.0,17707.947753798173,ok,0.0006331305751859863,0.001019683082698235,14500.1566461121,ok,-84.1902248212391,65.92620869097009,-0.1224239663998337,-64.02944873154047,61.26164684167124,-0.09310747294895531,1.3163693763207198,0.00013985969678088905,0.005390869595656468
21,1,2.9933833333333335,Forward,0.335359643191221,17705.0,17707.787934508313,ok,0.0006293025588402684,0.002063648739134931,14500.304167844122,ok,-84.35004411109912,65.92597629212078,-0.12265636524914682,-63.88192699951833,61.26186135820926,-0.09289295641092882,1.3163693763207198,-0.0003749221539046388,0.005390869595656468
22,1,3.127883333333333,Forward,0.33518465734523334,17710.0,17707.970246839108,ok,0.0006340705401578925,0.001808689908291678,14500.413289253955,ok,-84.16773178030417,65.92624139889186,-0.122391258478059,-63.77280558968596,61.262020035488476,-0.09273427913171754,1.3163693763207198,-0.00031869329388843626,0.005390869595656468
23,1,3.2629333333333332,Forward,0.33533291471193005,17705.0,17707.934583211958,ok,0.0006370247409025823,0.0014962701203833388,14499.73934826029,ok,-84.20339540745408,65.92618953915753,-0.12244311821238288,-64.44674658335134,61.26104003419095,-0.09371428042924522,1.3163693763207198,0.000919490668607692,0.005390869595656468
24,1,3.3979833333333334,Forward,0.3355731187146516,17710.0,17707.710818044754,ok,0.0006269890827652878,0.0013260381190639027,14499.994831468146,ok,-84.42716057465805,65.92586415435937,-0.12276850301055152,-64.1912633754946,61.26141154130737,-0.09334277331282183,1.3163693763207198,0.00010506527929407539,0.005390869595656468
25,1,3.5335833333333335,Forward,0.3354535972435818,17715.0,17707.68832832522,ok,0.000627314291172957,0.0013391993748603599,14499.895286289022,ok,-84.44965029419109,65.92583145126736,-0.12280120610255894,-64.2908085546187,61.26126678916197,-0.09348752545821912,1.3163693763207198,0.00026290947864436587,0.005390869595656468
26,1,3.668083333333333,Forward,0.3354113130991845,17710.0,17707.878434908147,ok,0.0006310846774008102,0.0008026230669163126,14499.480881582569,ok,-84.259543711265,65.92610789193455,-0.1225247654353681,-64.70521326107155,61.26066418870609,-0.09409012591410859,1.3163693763207198,0.0013325949321250224,0.005390869595656468
27,1,3.803383333333333,Forward,0.33550672405790116,17710.0,17707.65871560972,ok,0.0006302051253145073,0.0013661830291118464,14500.364513521146,ok,-84.47926300969266,65.92578839037644,-0.12284426699347911,-63.82158132249424,61.26194910898023,-0.09280520563995678,1.3163693763207198,-0.0006783363258930503,0.005390869595656468
28,1,3.9384166666666665,Forward,0.33543991900300435,17715.0,17707.64138153218,ok,0.0006344375583185388,0.0016536914100853109,14500.270039914576,ok,-84.49659708723266,65.92576318428475,-0.1228694730851701,-63.91605492906456,61.261811731586825,-0.09294258303336551,1.3163693763207198,-0.0005227030239020186,0.005390869595656468
29,1,4.072666666666667,Forward,0.3356358064189334,17710.0,17707.3876134999,ok,0.0006227988197966556,0.0020327750630063594,14500.29269909366,ok,-84.75036511951112,65.92539417126545,-0.12323848610447222,-63.89339574998121,61.26184468109592,-0.09290963352426707,1.3163693763207198,-0.0009350897679461373,0.005390869595656468
30,1,4.2077,Forward,0.3355344605576363,17710.0,17707.758293760133,ok,0.0006265028198156335,0.0014705907511221661,14499.794461428726,ok,-84.37968485927922,65.92593319046655,-0.1226994669033706,-64.3916334149144,61.261120176187184,-0.09363413843300707,1.3163693763207198,0.0005576455080148618,0.005390869595656468
31,1,4.3422,Forward,0.33556985121247884,17715.0,17707.52602943858,ok,0.0006302010090176329,0.001798124130309621,14499.75779823545,ok,-84.61194918083129,65.92559544674918,-0.12303721062074331,-64.42829660819007,61.26106686294861,-0.09368745167158342,1.3163693763207198,0.0002900817052565313,0.005390869595656468
32,1,4.478316666666666,Forward,0.33554202407822087,17705.0,17707.603773429,ok,0.0006324420921210406,0.001042296698364047,14500.168939682495,ok,-84.53420519041174,65.92570849701946,-0.12292416035046407,-64.01715516114564,61.26166471818424,-0.09308959643594983,1.3163693763207198,-0.0003838663481252891,0.005390869595656468
33,1,4.6134,Forward,0.3355246211489448,17705.0,17707.738911568096,ok,0.0006346730269852577,0.0018094478107897338,14499.536104069275,ok,-84.3990670513158,65.92590500613954,-0.12272765123037149,-64.6499907743655,61.26074448966586,-0.09400982495433124,1.3163693763207198,0.0010240034127815684,0.005390869595656468
34,1,4.748683333333333,Forward,0.335564528791952,17705.0,17707.628608314342,ok,0.0006335273996316283,0.0017611239110105704,14500.024873419541,ok,-84.50937030506975,65.92574461029953,-0.12288804707038782,-64.1612214240995,61.2614552263653,-0.09329908825489511,1.3163693763207198,-7.198445299974598e-05,0.005390869595656468
35,1,4.884,Forward,0.3356363142810984,17705.0,17707.464719329826,ok,0.0006324773214122758,0.0013065631296309839,14499.815098019388,ok,-84.67325928958599,65.92550629356411,-0.12312636380580835,-64.37099682425287,61.261150184579336,-0.09360413004085562,1.3163693763207198,9.124647711630796e-05,0.005390869595656468
36,1,5.019033333333334,Forward,0.3355372377658162,17710.0,17707.539113226645,ok,0.0006331220009485061,0.0009205119756599973,14499.689635207335,ok,-84.59886539276704,65.92561447234549,-0.12301818502443732,-64.4964596363061,61.26096774469252,-0.09378656992766964,1.3163693763207198,0.0004395835385087449,0.005390869595656468
37,1,5.1538,Forward,0.33545191648125583,17715.0,17707.453315282433,ok,0.0006339524441709432,0.0014465809787158881,14500.005252817,ok,-84.6846633369787,65.92548971053779,-0.12314294683213703,-64.18084202664068,61.2614266953572,-0.09332761926299428,1.3163693763207198,-0.0002893268694116463,0.005390869595656468
38,1,5.288833333333334,Forward,0.3355601354873222,17715.0,17707.6363033546,ok,0.0006308365185933733,0.00126663270351002,14499.73159513648,ok,-84.50167526481164,65.92575579992817,-0.12287685744175807,-64.45449970716072,61.261028760100984,-0.09372555451920933,1.3163693763207198,0.0005005923060071443,0.005390869595656468
39,1,5.42335,Forward,0.33564221657795057,17710.0,17707.565042977247,ok,0.0006382031873698336,0.001251705428361677,14499.748504467136,ok,-84.57293564216525,65.92565217770763,-0.12298047966228666,-64.43759037650489,61.26105334855329,-0.09370096606689851,1.3163693763207198,0.0003646025998454705,0.005390869595656468
40,1,5.5584,Forward,0.33563274363845097,17710.0,17707.315571537576,ok,0.0006335946691281417,0.0017392873268843338,14499.842902788632,ok,-84.82240708183599,65.92528941251473,-0.12334324485519138,-64.34319205500833,61.26119061647203,-0.0935636981481629,1.3163693763207198,-0.00017885787763409489,0.005390869595656468
41,1,5.6931666666666665,Forward,0.33554020817761004,17705.0,17707.561958224804,ok,0.0006268801599797695,0.0009093144654424513,14500.082607336924,ok,-84.57602039460835,65.92564769206064,-0.12298496530928722,-64.10348750671619,61.26153917928474,-0.09321513533545735,1.3163693763207198,-0.00027941574409974523,0.005390869595656468
42,1,5.828,Forward,0.33565527059432043,17710.0,17707.533952591566,ok,0.0006384229002411818,0.0021920347492064883,14499.64587531496,ok,-84.60402602784598,65.92560696808455,-0.12302568928537552,-64.54021952868061,61.260904111894234,-0.0938502027259558,1.3163693763207198,0.0005158435445640347,0.005390869595656468
43,1,5.964666666666667,Forward,0.3356957672302018,17705.0,17707.362732364945,ok,0.0006315239958578618,0.0008488377172832843,14499.869818982337,ok,-84.77524625446677,65.92535799073218,-0.12327466663773802,-64.31627586130344,61.26122975625579,-0.09352455836440848,1.3163693763207198,-0.00016180207291086046,0.005390869595656468
44,1,6.099966666666667,Forward,0.3355727744413216,17705.0,17707.461541311844,ok,0.0006438119894030185,0.0015814813551739983,14499.679948761588,ok,-84.67643730756754,65.9255016722964,-0.12313098507350799,-64.50614608205251,61.26095365929115,-0.09380065532904622,1.3163693763207198,0.0003453250804633795,0.005390869595656468
45,1,6.235283333333333,Forward,0.3355882301264075,17710.0,17707.503706581436,ok,0.0006299852618902962,0.0011572289221554919,14499.847248963042,ok,-84.63427203797619,65.92556298629763,-0.12306967107228454,-64.33884588059846,61.26119693639707,-0.09355737822312347,1.3163693763207198,8.639654949019193e-05,0.005390869595656468
46,1,6.370866666666666,Forward,0.3355115681384886,17705.0,17707.389600112703,ok,0.0006376462725949612,0.0021157329815690035,14499.771347573538,ok,-84.74837850670883,65.92539706006899,-0.12323559730093865,-64.41474727010245,61.26108656551757,-0.09366774910261771,1.3163693763207198,6.57591666398949e-05,0.005390869595656468
47,1,6.504833333333333,Forward,0.3356061892723358,17710.0,17707.682699888148,ok,0.0006256783473447092,0.0012405214506596236,14499.645370035149,ok,-84.45527873126412,65.9258232667591,-0.12280939061082667,-64.54072480849209,61.26090337714909,-0.09385093747109746,1.3163693763207198,0.00073310941511677,0.005390869595656468
48,1,6.6406833333333335,Forward,0.3355867283314603,17710.0,17707.502086799534,ok,0.0006332192134990382,0.0020260586319560837,14500.24172730347,ok,-84.63589181987845,65.92556063091581,-0.12307202645410707,-63.94436754017079,61.26177056122343,-0.0929837533967672,1.3163693763207198,-0.0006710609872450091,0.005390869595656468
49,1,6.77545,Forward,0.3356147772124359,17695.0,17707.40450055393,ok,0.0006275726262202655,0.0009482568861712527,14499.37538498316,ok,-84.7334780654819,65.92541872732454,-0.12321393004538753,-64.81070986048144,61.26051078239117,-0.09424353222902077,1.3163693763207198,0.0008453696971901931,0.005390869595656468
50,1,6.911016666666667,Forward,0.33543597154706056,17710.0,17707.634373210858,ok,0.0006319356773150771,0.0020777273903506126,14500.031397784454,ok,-84.503605408554,65.92575299323828,-0.12287966413164592,-64.15469705918622,61.261464713673746,-0.09328960094645022,1.3163693763207198,-7.609031655840537e-05,0.005390869595656468
51,1,7.045833333333333,Forward,0.33551283725562747,17710.0,17707.663233542196,ok,0.000642266586825364,0.00190142531362802,14499.35463255455,ok,-84.47474507721563,65.92579496006093,-0.12283769730899449,-64.83146228909027,61.26048060555499,-0.09427370906520473,1.3163693763207198,0.0012613262966100491,0.005390869595656468
52,1,7.181966666666667,Forward,0.3356523250356565,17710.0,17707.61034170481,ok,0.0006268262581249792,0.0017017741527891566,14499.695237311314,ok,-84.52763691460132,65.92571804818029,-0.12291460918963955,-64.49085753232612,61.26097589090891,-0.09377842371127848,1.3163693763207198,0.0005324359435163045,0.005390869595656468
53,1,7.3167333333333335,Forward,0.3354896812067336,17705.0,17707.422909104596,ok,0.0006322113599059152,0.0016251500855994838,14499.849020984537,ok,-84.7150695148157,65.92544549584538,-0.12318716152454066,-64.33707385910384,61.26119951315583,-0.09355480146435632,1.3163693763207198,-3.4485869097169997e-05,0.005390869595656468
54,1,7.451233333333334,Forward,0.33552105697775625,17710.0,17707.57367326133,ok,0.0006320417468915943,0.0017329767340290051,14499.811411881648,ok,-84.56430535808249,65.9256647273072,-0.12296793006272434,-64.37468296199222,61.261144824436826,-0.09360949018336273,1.3163693763207198,0.0002567361476494001,0.005390869595656468
55,1,7.58735,Forward,0.3355550957577521,17710.0,17707.680343419295,ok,0.0006217962447123514,0.001577363822986642,14499.565243948493,ok,-84.45763520011678,65.92581984013488,-0.12281281723504883,-64.62085089514767,61.26078686298891,-0.09396745163127819,1.3163693763207198,0.0008830584632642385,0.005390869595656468
56,1,7.7224,Forward,0.33538255472272777,17700.0,17707.767995435734,ok,0.0006411747704752067,0.00140721737913659,14500.021093657171,ok,-84.36998318367841,65.9259472980142,-0.12268535935572718,-64.16500118646945,61.26144973007992,-0.09330458454026982,1.3163693763207198,0.00013793840341168317,0.005390869595656468
57,1,7.857983333333333,Forward,0.33535791915755975,17705.0,17707.63314657294,ok,0.0006301175523460029,0.0019363576448574032,14499.599626893298,ok,-84.50483204647026,65.92575120954095,-0.12288144782897377,-64.58646795034292,61.260836860438005,-0.09391745418218667,1.3163693763207198,0.0007486127584610675,0.005390869595656468
58,1,7.993816666666667,Forward,0.33545748294909405,17705.0,17707.90769967492,ok,0.0006218744809037524,0.001454861672822249,14499.80966630552,ok,-84.23027894449115,65.92615044686099,-0.12248221050892825,-64.37642853812031,61.2611422861332,-0.09361202848699249,1.3163693763207198,0.0007457970466114988,0.005390869595656468
59,1,8.129116666666667,Forward,0.33556383472129137,17710.0,17707.700997513224,ok,0.0006398308795851261,0.0014381736651126354,14499.612543955674,ok,-84.43698110618789,65.92584987397913,-0.12278278339078082,-64.57355088796612,61.26085564359263,-0.09389867102756558,1.3163693763207198,0.0008225516271201244,0.005390869595656468
60,1,8.264166666666666,Forward,0.33551539364749894,17705.0,17707.495275788613,ok,0.0006279214724115309,0.0014133748867265349,14499.629532980407,ok,-84.64270283079895,65.92555072678533,-0.12308193058459076,-64.55656186323358,61.26088034793089,-0.09387396668929544,1.3163693763207198,0.0004908843989491068,0.005390869595656468
61,1,8.399233333333333,Forward,0.33552191536063247,17710.0,17707.765763562318,ok,0.0006270639847303715,0.0012500197346346435,14499.995154473634,ok,-84.37221505709385,65.92594405256858,-0.12268860480134275,-64.1909403700065,61.26141201100101,-0.09334230361918333,1.3163693763207198,0.0001843451981808769,0.005390869595656468
62,1,8.534,Forward,0.33536039015394037,17710.0,17707.950338813404,ok,0.0006317511768479557,0.0009732421174129982,14499.445581498925,ok,-84.18763980600852,65.92621244993164,-0.12242020743828676,-64.74051334471551,61.260612857613154,-0.09414145700703673,1.3163693763207198,0.0015047236079900467,0.005390869595656468
63,1,8.669833333333333,Forward,0.33544440463735287,17705.0,17707.850740257905,ok,0.0006318352791032264,0.0018921729117386819,14499.468007777004,ok,-84.28723836150675,65.92606762016977,-0.12256503720014661,-64.71808706663614,61.260645468452715,-0.09410884616747797,1.3163693763207198,0.001316965935598935,0.005390869595656468
64,1,8.805133333333334,Forward,0.33538639270214415,17705.0,17707.71721983705,ok,0.0006361771872435975,0.001301677472641847,14499.703848987017,ok,-84.4207587823621,65.92587346343066,-0.12275919393925967,-64.4822458566232,61.260988413449375,-0.09376590117081562,1.3163693763207198,0.0006713669051171406,0.005390869595656468
65,1,8.94045,Forward,0.33555362233785035,17710.0,17707.623330563525,ok,0.0006376956791858392,0.0015849147512295534,14500.16043435676,ok,-84.51464805588694,65.92573693573648,-0.12289572163343931,-64.02566048688095,61.26165235029101,-0.09310196432918506,1.3163693763207198,-0.0003391469151960702,0.005390869595656468
66,1,9.076033333333333,Forward,0.33533018692260613,17705.0,17707.88147168153,ok,0.0006362824256565177,0.0011551657523393426,14499.86811013319,ok,-84.25650693788339,65.92611230781351,-0.12252034955640799,-64.31798471045113,61.26122727135815,-0.09352704326204456,1.3163693763207198,0.0005957860515705821,0.005390869595656468
67,1,9.210816666666666,Forward,0.33526795714771623,17710.0,17707.894856297193,ok,0.000636907665562749,0.0012626603707034437,14499.759390331506,ok,-84.24312232221928,65.92613177085381,-0.12250088651611066,-64.42670451213417,61.261069178071466,-0.09368513654872364,1.3163693763207198,0.0008233582530541572,0.005390869595656468
68,1,9.345583333333334,Forward,0.3351412454693633,17715.0,17708.253970317302,ok,0.0006274416721147566,0.0008388876331082428,14500.208314568514,ok,-83.88400830210958,65.92665397117844,-0.12197868619148902,-63.97778027512686,61.261721974590586,-0.09303234002960105,1.3163693763207198,0.00048623723093405014,0.005390869595656468
69,1,9.480616666666666,Forward,0.3348152093143538,17705.0,17708.437215332175,ok,0.0006361369660306414,0.0011474266899610367,14500.475877577986,ok,-83.70076328723735,65.92692043419824,-0.12171222317168728,-63.71021726565414,61.26211104737132,-0.09264326724887054,1.3163693763207198,0.00024053675702219446,0.005390869595656468
70,1,9.615916666666667,Forward,0.3338110813321135,17710.0,17709.449222957755,ok,0.0006412383499898013,0.0014987435712336364,14500.551869162997,ok,-82.68875566165661,65.9283920300731,-0.12024062729682729,-63.634225680643794,61.26222154940727,-0.09253276521291885,1.3163693763207198,0.0015666711357343044,0.005390869595656468
71,1,9.7507,Forward,0.3324040617256695,17715.0,17711.27487799514,ok,0.0006330980868910903,0.0016953006882726874,14502.069544016824,ok,-80.86310062427219,65.93104677926077,-0.11758587810915137,-62.11655082681682,61.26442845378014,-0.09032586084005022,1.3163693763207198,0.0013163189904976669,0.005390869595656468
72,1,9.886816666666666,Forward,0.3294669765127753,17715.0,17714.751789912985,ok,0.0006323573695011116,0.0018768890774705327,14504.191717469515,ok,-77.38618870642676,65.93610267914356,-0.11252997822636465,-59.99437737412518,61.26751438082236,-0.08723993379782431,1.3163693763207198,0.002309999017338221,0.005390869595656468
73,1,10.02215,Forward,0.3251138999376152,17720.0,17719.93809466707,ok,0.0006360904886271812,0.0014605509315540853,14507.869272411453,ok,-72.19988395234031,65.94364426725906,-0.10498839011085934,-56.31682243218711,61.27286204278195,-0.08189227183824027,1.3163693763207198,0.00281208869433186,0.005390869595656468
74,1,10.157716666666667,Forward,0.3188253990616501,17725.0,17727.18497678765,ok,0.0006357040114958598,0.0008467411990845809,14513.300796437154,ok,-64.95300183176369,65.95418221338187,-0.09445044398805467,-50.88529840648698,61.280760212863264,-0.07399410175692636,1.3163693763207198,0.0029531255931223577,0.005390869595656468
75,1,10.292233333333334,Forward,0.31175494700153444,17735.0,17735.755788401493,ok,0.0006300004214771722,0.0009932092898466461,14518.903282972935,ok,-56.38219021791883,65.96664533193584,-0.08198732543408283,-45.2828118707057,61.288906985542255,-0.06584732907793266,1.3163693763207198,0.004692082076620585,0.005390869595656468
76,1,10.42815,Forward,0.30390339280438955,17740.0,17744.96740069952,ok,0.0006326922744237764,0.0009921452475368125,14526.757803406168,ok,-47.17057791989282,65.98004026129796,-0.06859239607195888,-37.42829143747258,61.30032851990265,-0.05442579471754032,1.3163693763207198,0.0030520533761291962,0.005390869595656468
77,1,10.563433333333334,Forward,0.296990722327709,17755.0,17752.760217191204,ok,0.0006434372113602079,0.001270795558549041,14532.666005580786,ok,-39.37776142820803,65.99137206978718,-0.057260587582745645,-31.520089262854526,61.30891984444234,-0.04583447017784871,1.3163693763207198,0.003074505339259695,0.005390869595656468
78,1,10.698483333333334,Forward,0.29118587562083864,17755.0,17759.506286879863,ok,0.000628345920847321,0.0015678474468280095,14538.16517867219,ok,-32.63169173954884,66.00118176694203,-0.04745089042789258,-26.020916171450153,61.31691638540893,-0.03783792921126467,1.3163693763207198,0.0023578008492074407,0.005390869595656468
79,1,10.8341,Forward,0.2864759171947226,17760.0,17764.805675184976,ok,0.0006265191579634923,0.001214706964489484,14542.405578439102,ok,-27.332303434435744,66.00888779382558,-0.0397448635443396,-21.780516404538503,61.32308249982053,-0.031671814799662676,1.3163693763207198,0.001946943550437702,0.005390869595656468
80,1,10.9694,Forward,0.28345736254757625,17765.0,17768.54685964967,ok,0.000638251412978864,0.0012394815046273147,14545.57736200031,ok,-23.591118969743547,66.01432798171169,-0.03430467565823346,-18.60873284333138,61.32769470183031,-0.02705961278987773,1.3163693763207198,0.001315769953458057,0.005390869595656468
81,1,11.105233333333333,Forward,0.2815078596038575,17765.0,17771.006676147143,ok,0.0006355158105432837,0.0010159313779326369,14547.342464340853,ok,-21.131302472269454,66.01790488737831,-0.030727769991620312,-16.843630502788073,61.33026139921222,-0.024492915407969475,1.3163693763207198,0.0015139537882446173,0.005390869595656468
82,1,11.241083333333334,Forward,0.28012540151954435,17775.0,17772.69087067513,ok,0.0006308576718414101,0.0013092706700464844,14549.036040943098,ok,-19.447107944281015,66.02035393386491,-0.028278723505011753,-15.150053900542844,61.33272408850292,-0.02203022611727038,1.3163693763207198,0.0007211915091838925,0.005390869595656468
83,1,11.37665,Forward,0.2790369371493527,17770.0,17773.74339517771,ok,0.0006400364131689667,0.0016147694937502757,14549.906734793321,ok,-18.394583441702707,66.02188444675537,-0.026748210614563436,-14.279360050319156,61.33399019504784,-0.02076411957235193,1.3163693763207198,0.000585040516742328,0.005390869595656468
84,1,11.510883333333334,Forward,0.27823394555482417,17770.0,17774.674664841226,ok,0.0006361522867723251,0.0014554499867218257,14550.21551575197,ok,-17.463313778185693,66.02323863872049,-0.025394018649431284,-13.970579091670515,61.334439204297865,-0.020315110322325875,1.3163693763207198,0.001348170455455447,0.005390869595656468
85,1,11.645683333333332,Forward,0.27772188204181636,17775.0,17775.273772328415,ok,0.0006261548256835059,0.0010008802972315605,14551.169460637942,ok,-16.864206290996663,66.02410982198478,-0.024522835385136027,-13.01663420569821,61.335826369101326,-0.01892794551886398,1.3163693763207198,0.00039333245256351415,0.005390869595656468
86,1,11.781,Forward,0.27715760436798875,17770.0,17775.983443731413,ok,0.0006354462329981628,0.001116148977399382,14551.389760153088,ok,-16.154534887999034,66.02514178012696,-0.02349087724296479,-12.796334690552612,61.33614671437297,-0.018607600247220517,1.3163693763207198,0.0010035978892941541,0.005390869595656468
87,1,11.9163,Forward,0.2767563098837559,17780.0,17776.51707397787,ok,0.0006310636094013312,0.0010926542102301154,14552.232148119207,ok,-15.620904641542438,66.02591775063304,-0.022714906736877528,-11.95394672443399,61.33737166033646,-0.017382654283734814,1.3163693763207198,0.00016708704140116007,0.005390869595656468
88,1,12.0511,Forward,0.276302457540181,17780.0,17776.9831143112,ok,0.0006333787011378916,0.0009902052191401688,14552.521463108551,ok,-15.154864308213291,66.0265954362697,-0.022037221100218423,-11.664631735089642,61.33779236343601,-0.01696195118418061,1.3163693763207198,0.000290972001283904,0.005390869595656468
