scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRTemplateRelativeRMSE,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
34,5,4.748683333333333,Forward,0.46935679403812847,351.2851344514311,17025.0,17034.819123824844,ok,0.0006157553447041006,0.0014979884564826442,14460.371974442101,ok,-85.36153347399522,65.04638157654091,-0.12506185908142028,-70.59495704661276,61.27459897721877,-0.1034275769273992,,,0.0038989235312830157
35,5,4.884,Forward,0.46945002007207065,351.1645005370556,17020.0,17034.834772256963,ok,0.000611621837803033,0.002006440170502281,14460.549023777625,ok,-85.34588504187559,65.04640450281616,-0.12503893280616554,-70.41790771108936,61.27485836945493,-0.1031681846912413,,,0.0038989235312830157
36,5,5.019033333333334,Forward,0.4693391890590438,351.21711677233907,17025.0,17034.83969995734,ok,0.0006184713249279241,0.0016726150703552298,14459.968659629223,ok,-85.34095734149741,65.04641172231356,-0.12503171330875015,-70.99827185949107,61.2740080869402,-0.1040184672059695,,,0.0038989235312830157
37,5,5.1538,Forward,0.46935977272618035,351.1222042842346,17025.0,17034.86904233105,ok,0.0006217410099844861,0.0016223834779189798,14459.911080832371,ok,-85.31161496778805,65.04645471137032,-0.12498872425200981,-71.05585065634295,61.27392372913775,-0.10410282500842347,,,0.0038989235312830157
38,5,5.288833333333334,Forward,0.4692744538845533,351.3240254373886,17025.0,17034.919785553368,ok,0.0006168384485125721,0.0027700997164493125,14459.501340110199,ok,-85.26087174547138,65.04652905447851,-0.12491438114381533,-71.46559137851546,61.27332342435911,-0.10470312978706088,,,0.0038989235312830157
39,5,5.42335,Forward,0.46924401386163833,351.2746691070679,17025.0,17034.94667043753,ok,0.0006174682343306198,0.0020338799572932665,14459.572121160656,ok,-85.23398686130895,65.04656844310541,-0.12487499251690451,-71.39481032805816,61.27342712457861,-0.10459942956756305,,,0.0038989235312830157
40,5,5.5584,Forward,0.46914347535684797,351.22216729721913,17025.0,17034.99280092945,ok,0.0006200018795345249,0.002199033695141391,14460.265193875017,ok,-85.18785636938992,65.04663602817384,-0.12480740744849085,-70.70173761369733,61.27444253466567,-0.1035840194805011,,,0.0038989235312830157
41,5,5.6931666666666665,Forward,0.46933203004726143,351.08401649560983,17025.0,17034.976390637585,ok,0.000622971535310011,0.0020381022264401435,14460.015575007938,ok,-85.20426666125422,65.04661198570967,-0.12483144991264415,-70.95135648077667,61.27407682193409,-0.10394973221208235,,,0.0038989235312830157
42,5,5.828,Forward,0.46924186160591796,351.2261231396551,17025.0,17034.99684895615,ok,0.0006138599072839807,0.0014343716000700857,14459.555677773344,ok,-85.18380834268828,65.04664195887499,-0.12480147674733877,-71.41125371537055,61.27340303362683,-0.10462352051934415,,,0.0038989235312830157
43,5,5.964666666666667,Forward,0.4691535378250598,351.1654444841224,17025.0,17035.07390338878,ok,0.0006222955161103675,0.0017670141796918705,14460.024420621223,ok,-85.10675391005861,65.04675485012943,-0.12468858549289492,-70.94251086749136,61.274089781504955,-0.10393677264121766,,,0.0038989235312830157
44,5,6.099966666666667,Forward,0.4690430571573794,351.14790230135986,17025.0,17035.1085727784,ok,0.000622348082231657,0.0025323319454041288,14460.560765410037,ok,-85.07208452043778,65.04680564371458,-0.12463779190774313,-70.40616607867742,61.27487557193851,-0.10315098220765968,,,0.0038989235312830157
45,5,6.235283333333333,Forward,0.4690021585944598,351.14830166664615,17025.0,17035.142984529015,ok,0.0006234816867044623,0.0014804189400084123,14459.788619614785,ok,-85.03767276982398,65.04685605983681,-0.12458737578550559,-71.17831187392949,61.27374431310674,-0.10428224103943247,,,0.0038989235312830157
46,5,6.370866666666666,Forward,0.46890513900935893,351.1899183107125,17025.0,17035.196911513354,ok,0.0006102090748891989,0.001790040029060105,14460.727926913794,ok,-84.98374578548464,65.04693506742538,-0.12450836819693893,-70.23900457491982,61.275120477665666,-0.10290607648050168,,,0.0038989235312830157
47,5,6.504833333333333,Forward,0.46916070268234533,351.0866555064458,17025.0,17035.229595392666,ok,0.0006225630484365432,0.002677218720856682,14460.18922686433,ok,-84.95106190617298,65.04698295207017,-0.12446048355215389,-70.77770462438457,61.27433123657625,-0.1036953175699186,,,0.0038989235312830157
48,5,6.6406833333333335,Forward,0.4690605608582544,351.10735830209524,17025.0,17035.25592777876,ok,0.0006129911551678001,0.001277406497519471,14459.88741113601,ok,-84.92472952008029,65.04702153124072,-0.12442190438159804,-71.079520352705,61.273889051032626,-0.10413750311354247,,,0.0038989235312830157
49,5,6.77545,Forward,0.46900453489856425,351.0424980842181,17020.0,17035.303919733222,ok,0.0006303475559857796,0.0024416213963190624,14460.257989346877,ok,-84.87673756561708,65.04709184350905,-0.12435159211327464,-70.70894214183681,61.274431979423206,-0.10359457472296522,,,0.0038989235312830157
50,5,6.911016666666667,Forward,0.4690415599828153,351.04549418413444,17025.0,17035.308608197916,ok,0.0006153094038498922,0.0019217091568651638,14460.610982765884,ok,-84.8720491009226,65.04709871250597,-0.12434472311634984,-70.35594872283036,61.274949144607895,-0.10307740953827577,,,0.0038989235312830157
51,5,7.045833333333333,Forward,0.4687505072094104,350.96411105920197,17020.0,17035.380242454485,ok,0.0006161153671295551,0.002702844181670871,14459.964671575435,ok,-84.80041484435424,65.04720366274452,-0.12423977287780845,-71.00225991327898,61.27400224410444,-0.10402431004173561,,,0.0038989235312830157
52,5,7.181966666666667,Forward,0.46891804843721396,351.0581075924565,17025.0,17035.447314035275,ok,0.0006207605113965285,0.0025559617452787144,14459.793080991758,ok,-84.73334326356417,65.04730192827752,-0.12414150734480123,-71.17385049695622,61.27375084940097,-0.10427570474520681,,,0.0038989235312830157
53,5,7.3167333333333335,Forward,0.4687246381700575,350.91262701951564,17025.0,17035.555103652947,ok,0.000617781954684899,0.0015906316243835773,14460.541090215702,ok,-84.62555364589207,65.047459849175,-0.12398358644732983,-70.42584127301234,61.274846746116374,-0.10317980802979727,,,0.0038989235312830157
54,5,7.451233333333334,Forward,0.4684771852444116,350.86425742099163,17020.0,17035.836348484583,ok,0.0006147722819741497,0.0018014080454854962,14460.014791482614,ok,-84.34430881425578,65.04787189661685,-0.12357153900546669,-70.95214000610031,61.274075674003285,-0.10395088014288471,,,0.0038989235312830157
55,5,7.58735,Forward,0.46738504428670324,350.5614672554184,17025.0,17036.739434146133,ok,0.0006225610300585197,0.0017376269743450898,14460.82067097458,ok,-83.44122315270579,65.04919499341639,-0.12224844220592732,-70.14626051413507,61.27525635555104,-0.10277019859513034,,,0.0038989235312830157
56,5,7.7224,Forward,0.46556722740792744,349.63324633198135,17025.0,17038.771928611714,ok,0.000605469804923675,0.0014494276701551559,14462.410374950052,ok,-81.4087286871254,65.05217276954217,-0.11927066608015495,-68.55655653866233,61.27758540619564,-0.10044114795052927,,,0.0038989235312830157
57,5,7.857983333333333,Forward,0.46117569685429777,347.8070457056747,17025.0,17043.125717446303,ok,0.0006112408482015437,0.00234681977592594,14464.862569294382,ok,-77.05493985253634,65.05855143805411,-0.11289199756821315,-66.10436219433177,61.281178078105924,-0.09684847604024369,,,0.0038989235312830157
58,5,7.993816666666667,Forward,0.453699580260679,344.8196738235056,17035.0,17050.420012724808,ok,0.0006239062428392152,0.0018844971928742354,14471.44627924597,ok,-69.76064457403118,65.06923819696169,-0.10220523866062407,-59.52065224274338,61.29082376946935,-0.08720278467682266,,,0.0038989235312830157
59,5,8.129116666666667,Forward,0.4436229014998689,340.8783217327691,17050.0,17060.381193859703,ok,0.0006135115303140558,0.0015777191199768043,14478.70130535101,ok,-59.79946343913616,65.0838321689849,-0.08761126663742635,-52.26562613770329,61.3014529957198,-0.07657355842637156,,,0.0038989235312830157
60,5,8.264166666666666,Forward,0.43274870395036247,336.37624814052833,17055.0,17070.971010357873,ok,0.0006184387620060968,0.002353139797303111,14488.434437025675,ok,-49.209646940966195,65.09934714493124,-0.0720962906910805,-42.53249446303926,61.31571285601494,-0.06231369813123563,,,0.0038989235312830157
61,5,8.399233333333333,Forward,0.4231810042401334,331.9950103385272,17070.0,17080.244658432643,ok,0.0006265744799933858,0.0030328679706154867,14496.837978684325,ok,-39.935998866196314,65.11293382292891,-0.0585096126934216,-34.12895280438897,61.32802475459416,-0.05000179955201042,,,0.0038989235312830157
62,5,8.534,Forward,0.4159601183547833,328.9268453933473,17075.0,17087.0400126259,ok,0.0006197196173479457,0.0025945659057343305,14502.457190393743,ok,-33.140644672937924,65.12288959098905,-0.04855384463327403,-28.509741094971105,61.336257374538434,-0.04176917960773574,,,0.0038989235312830157
63,5,8.669833333333333,Forward,0.41136583484204514,326.8780453829095,17080.0,17091.40564574075,ok,0.0006203468354287865,0.003302829608425155,14506.531361803809,ok,-28.775011558089318,65.12928561237234,-0.042157823249980755,-24.435569684905204,61.34222637989744,-0.035800174248730145,,,0.0038989235312830157
64,5,8.805133333333334,Forward,0.4084610997578274,325.74432891902325,17085.0,17094.029950261305,ok,0.0006122619077436122,0.0021671558802392405,14509.170489216398,ok,-26.15070703753372,65.13313044023309,-0.03831299538923898,-21.7964422723162,61.34609292454746,-0.03193362959871319,,,0.0038989235312830157
65,5,8.94045,Forward,0.4067579204933225,324.96419366281043,17085.0,17095.631218873405,ok,0.0006271781029149094,0.003788613269897076,14511.137241838353,ok,-24.549438425434346,65.13547643404749,-0.03596700157483684,-19.829689650361615,61.348974383317525,-0.029052170828647517,,,0.0038989235312830157
66,5,9.076033333333333,Forward,0.4055430846652259,324.5536144675425,17080.0,17096.726004198663,ok,0.0006285559174168759,0.0037927293252019325,14511.57038508252,ok,-23.454653100176074,65.13708038705184,-0.034363048570483105,-19.39654640619483,61.34960897476826,-0.02841757937791452,,,0.0038989235312830157
67,5,9.210816666666666,Forward,0.40461847733616774,324.07532553924466,17090.0,17097.558847068784,ok,0.0006226499859903514,0.003524054680429839,14512.675930544992,ok,-22.621810230055416,65.13830057222684,-0.033142863395485916,-18.291000943721883,61.3512286922828,-0.02679786186337367,,,0.0038989235312830157
68,5,9.345583333333334,Forward,0.40399898319276545,323.8160228343004,17085.0,17098.273932761935,ok,0.0006147979678684507,0.0035018512142255902,14513.259927544068,ok,-21.90672453690422,65.13934823318779,-0.032095202434530255,-17.707003944646203,61.35208429723072,-0.025942256915453835,,,0.0038989235312830157
69,5,9.480616666666666,Forward,0.40336710431385037,323.56114260890536,17090.0,17098.865647267758,ok,0.0006162069232670494,0.004011934071782779,14513.295309493275,ok,-21.31501003108133,65.14021514493518,-0.031228290687142325,-17.671621995439637,61.35213613477587,-0.025890419370301888,,,0.0038989235312830157
70,5,9.615916666666667,Forward,0.4027069990796198,323.29282908601454,17090.0,17099.36886267928,ok,0.0006322602634227084,0.0039463776238326835,14513.879200576539,ok,-20.811794619559805,65.14095239803177,-0.030491037590553147,-17.087730912175175,61.35299158454818,-0.02503496959799474,,,0.0038989235312830157
71,5,9.7507,Forward,0.4022306697689677,323.06287382545634,17090.0,17099.890379486773,ok,0.0006121552180254971,0.003414097622366664,14514.018298227076,ok,-20.29027781206605,65.14171646421981,-0.029726971402505513,-16.94863326163795,61.35319537435914,-0.024831179787033315,,,0.0038989235312830157
72,5,9.886816666666666,Forward,0.4017447392148983,322.78434963148175,17090.0,17100.310103513657,ok,0.0006152541005111746,0.004055400798386094,14514.935651961792,ok,-19.870553785181983,65.1423313953834,-0.02911204023893577,-16.031279526921935,61.354539375091434,-0.02348717905473837,,,0.0038989235312830157
73,5,10.02215,Forward,0.40138992427044884,322.50988692202736,17090.0,17100.71182815298,ok,0.000617281247884605,0.003047346440228333,14515.156854051165,ok,-19.468829145858763,65.14291995592333,-0.02852347969898389,-15.810077437548898,61.35486345484263,-0.02316309930354559,,,0.0038989235312830157
74,5,10.157716666666667,Forward,0.4007701304816955,322.293983489486,17090.0,17101.133052079465,ok,0.000636157171401841,0.0049692710330713095,14515.593180246415,ok,-19.04760521937351,65.14353708456656,-0.02790635105576581,-15.373751242299477,61.355502709585636,-0.022523844560536094,,,0.0038989235312830157
75,5,10.292233333333334,Forward,0.400550723095346,322.1842690885642,17090.0,17101.486146274863,ok,0.0006274069497355625,0.004302033137249459,14515.473771453273,ok,-18.694511023975792,65.14405439739717,-0.027389038225148148,-15.493160035441178,61.35532776561435,-0.022698788531821702,,,0.0038989235312830157
76,5,10.42815,Forward,0.4000800102754234,322.0030927347034,17090.0,17101.873667715805,ok,0.0006343660593546398,0.00450653014889928,14516.307464534866,ok,-18.30698958303401,65.14462214905141,-0.026821286570910888,-14.659466953848096,61.35654919642099,-0.021477357725179596,,,0.0038989235312830157
77,5,10.563433333333334,Forward,0.39975598452526334,321.88635614365194,17090.0,17102.116150434795,ok,0.0006288735290391291,0.0041186725926602805,14516.528737745788,ok,-18.064506864044233,65.14497740672309,-0.02646602889924292,-14.43819374292616,61.35687338037127,-0.021153173774908333,,,0.0038989235312830157
78,5,10.698483333333334,Forward,0.39957623919772944,321.8229084267332,17090.0,17102.358670450543,ok,0.0006189504076121278,0.0033215296738205403,14516.712180653032,ok,-17.821986848295637,65.14533271903765,-0.02611071658467192,-14.254750835681989,61.357142139730215,-0.020884414415960714,,,0.0038989235312830157
79,5,10.8341,Forward,0.3989458373458784,321.75460078976175,17090.0,17102.747932508515,ok,0.0006269769392151759,0.00398615855235239,14516.880900055432,ok,-17.432724790323846,65.14590302084291,-0.02554041477941391,-14.086031433282187,61.35738932791051,-0.02063722623565871,,,0.0038989235312830157
80,5,10.9694,Forward,0.3987538474969615,321.4697428779218,17090.0,17103.05568729917,ok,0.0006244545368028417,0.004794417884953062,14517.26235131359,ok,-17.124969999669702,65.14635390761467,-0.025089528007655692,-13.704580175124647,61.357948186234076,-0.020078367912094715,,,0.0038989235312830157
81,5,11.105233333333333,Forward,0.3982989084061961,321.46511095925234,17095.0,17103.371890186932,ok,0.0006166404915402741,0.003944276394723081,14517.28300824846,ok,-16.80876711190649,65.1468171715625,-0.02462626405981872,-13.683923240254444,61.357978450389055,-0.0200481037571217,,,0.0038989235312830157
82,5,11.241083333333334,Forward,0.39816412557647807,321.2568570452204,17090.0,17103.598246172638,ok,0.0006300630528262625,0.004530424000779634,14517.203487110583,ok,-16.582411126200896,65.1471488022073,-0.02429463341502515,-13.76344437813168,61.357861945203,-0.020164608943175167,,,0.0038989235312830157
83,5,11.37665,Forward,0.3978921382761911,321.27787908153914,17095.0,17103.89234240757,ok,0.0006180717789250285,0.003866489579232553,14518.066940928808,ok,-16.288314891269692,65.14757967804086,-0.023863757581467786,-12.899990559906655,61.35912697800341,-0.018899576142761977,,,0.0038989235312830157
84,5,11.510883333333334,Forward,0.39750264681468384,321.0564944600119,17090.0,17104.131190871663,ok,0.0006325687494932363,0.004583700238595996,14517.283007800801,ok,-16.049466427175503,65.14792961122203,-0.02351382440029478,-13.683923687913193,61.357978449733196,-0.02004810441297959,,,0.0038989235312830157
85,5,11.645683333333332,Forward,0.3972454436583648,320.7717978204455,17095.0,17104.415939568295,ok,0.0006217257073763266,0.004078024206251274,14517.971858260977,ok,-15.764717730544362,65.14834679212217,-0.023096643500158415,-12.995073227737521,61.35898767386112,-0.019038880285054263,,,0.0038989235312830157
86,5,11.781,Forward,0.39695817418700363,320.70552491493436,17090.0,17104.691388700507,ok,0.0006246445334335571,0.003987531757327282,14518.098834455765,ok,-15.489268598332274,65.14875034837468,-0.02269308724765386,-12.868097032949663,61.35917370471522,-0.018852849430956595,,,0.0038989235312830157
87,5,11.9163,Forward,0.3968261156928915,320.6863065894395,17090.0,17104.88244666135,ok,0.0006130495776826214,0.004738209012607204,14518.707018523539,ok,-15.2982106374875,65.14903026443056,-0.022413171191754608,-12.259912965175317,61.36006474576244,-0.017961808383729724,,,0.0038989235312830157
88,5,12.0511,Forward,0.39649988434679684,320.5191568705304,17090.0,17105.13693022969,ok,0.0006126103544659356,0.004099394458795675,14518.794939302064,ok,-15.04372706914728,65.14940310436053,-0.022040331261787827,-12.171992186649732,61.360193557131765,-0.017832997014406736,,,0.0038989235312830157
89,5,12.1856,Forward,0.3962916513407397,320.4025023752729,17090.0,17105.370158974933,ok,0.0006117764867103936,0.0034003922147168137,14518.712876882033,ok,-14.810498323906359,65.14974480417875,-0.021698631443567686,-12.254054606681166,61.360073328752634,-0.017953225393539333,,,0.0038989235312830157
90,5,12.320916666666667,Forward,0.3960168977828484,320.27434618871484,17095.0,17105.571731585904,ok,0.0006109736257263865,0.004021917115372297,14518.670312754544,ok,-14.60892571293516,65.15004012508551,-0.02140331053680781,-12.296618734169897,61.360010968709446,-0.01801558543672601,,,0.0038989235312830157
91,5,12.4565,Forward,0.39585345500276425,320.19124468598966,17090.0,17105.787905136367,ok,0.0006262650146928688,0.004636597450007264,14519.344099304142,ok,-14.39275216247188,65.15035683760232,-0.02108659801999946,-11.622832184571962,61.36099812293556,-0.017028431210607944,,,0.0038989235312830157
92,5,12.591266666666666,Forward,0.3954152968748934,320.07449780106253,17095.0,17106.07853978841,ok,0.0006211603461384016,0.0040498461834106575,14518.990444873425,ok,-14.102117510428798,65.15078264192447,-0.020660793697856367,-11.976486615289105,61.360479989312864,-0.017546564833305116,,,0.0038989235312830157
93,5,12.7274,Forward,0.3951489884271093,319.92116677777085,17090.0,17106.296536665453,ok,0.0006263276862519338,0.004534133596386049,14519.894149597825,ok,-13.884120633385464,65.15110202576878,-0.020341409853547984,-11.072781890889019,61.36180399309179,-0.016222561054383224,,,0.0038989235312830157
