scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,2,0.14448333333333332,Forward,0.08935669194584106,469.0860765005018,19820.0,19828.742853979395,ok,0.0004875918032668302,14300.089989115506,ok,-112.67714287196941,68.98114309743012,-0.15947779048132502,-70.4395587384497,61.15615463256836,-0.09969675218736868,1.2560026566024527,-0.03425840487935358,0.012205692657117018
1,2,0.28031666666666666,Forward,0.08943688196756225,469.3104886163237,19795.0,19828.46491070968,ok,0.0004832541468671135,14299.453915037393,ok,-112.95508614168284,68.98074970993906,-0.1598711779723747,-71.07563281656257,61.15525436401367,-0.10059702074205813,1.2560026566024527,-0.033521052674057666,0.012205692657117018
2,2,0.4159,Forward,0.08939386279257838,470.0954223639055,19835.0,19828.271419667733,ok,0.0004897019338589572,14299.3029822053,ok,-113.14857718363055,68.98047585205572,-0.16014503585571502,-71.2265656486561,61.1550407409668,-0.10081064378893212,1.2560026566024527,-0.03352659944301273,0.012205692657117018
3,2,0.5517166666666666,Forward,0.08954151771687288,469.07408653440507,19820.0,19828.20998002487,ok,0.00048601473334300795,14299.170915977216,ok,-113.21001682649512,68.98038889335015,-0.16023199456128973,-71.35863187673931,61.15485382080078,-0.10099756395494879,1.2560026566024527,-0.03337878592349794,0.012205692657117018
4,2,0.6867666666666666,Forward,0.08942330186080102,469.403788934982,19835.0,19828.172142354633,ok,0.0004843852123841049,14299.03615451999,ok,-113.24785449673072,68.98033533973765,-0.1602855481737823,-71.49339333396529,61.1546630859375,-0.10118829881822858,1.2560026566024527,-0.033192776041004374,0.012205692657117018
5,2,0.82235,Forward,0.08946688105444958,469.75931137461885,19830.0,19828.215409936412,ok,0.0004780490885311787,14298.815145730137,ok,-113.2045869149515,68.98039657858492,-0.16022430932652593,-71.71440212381822,61.15435028076172,-0.10150110399401073,1.2560026566024527,-0.03273865306196663,0.012205692657117018
6,2,0.9581833333333334,Forward,0.08950855613884826,469.99306735121354,19825.0,19828.078778340554,ok,0.0004820068775019515,14298.836707563294,ok,-113.34121851081,68.98020319681765,-0.1604176910937776,-71.69284029066148,61.154380798339844,-0.10147058641588513,1.2560026566024527,-0.03297036498841713,0.012205692657117018
7,2,1.0948333333333333,Forward,0.0895248432639133,470.3198694303901,19820.0,19828.105938326687,ok,0.00048554308626317023,14298.569879877985,ok,-113.31405852467651,68.98024163775136,-0.1603792501600827,-71.95966797597066,61.15400314331055,-0.10184824144518159,1.2560026566024527,-0.0324575883346466,0.012205692657117018
8,2,1.2304333333333333,Forward,0.08951389572323315,470.18660784673557,19820.0,19828.194431790645,ok,0.00048069669212285986,14298.467461170492,ok,-113.22556506071851,68.98036688712975,-0.1602540007816875,-72.06208668346335,61.15385818481445,-0.10199319994127558,1.2560026566024527,-0.03215027070006024,0.012205692657117018
9,2,1.3668,Forward,0.08955385265844351,469.92335662419646,19815.0,19828.168539232658,ok,0.00047908333793557844,14298.400080441877,ok,-113.2514576187059,68.9803302400527,-0.16029064785874758,-72.12946741207816,61.15376281738281,-0.10208856737291803,1.2560026566024527,-0.03206713602962405,0.012205692657117018
10,2,1.5034,Forward,0.0895154258031075,470.19146011180055,19820.0,19828.237470840395,ok,0.00048168402804009685,14298.289576046953,ok,-113.18252601096901,68.9804278025238,-0.16019308538763757,-72.2399718070028,61.15360641479492,-0.10224496996080654,1.2560026566024527,-0.03177313149262659,0.012205692657117018
11,2,1.63895,Forward,0.08947327752524734,469.2207202696118,19820.0,19828.378517933932,ok,0.0004917567551225304,14298.289576046953,ok,-113.04147891743196,68.98062743377339,-0.15999345413805344,-72.2399718070028,61.15360641479492,-0.10224496996080654,1.2560026566024527,-0.03157350024304245,0.012205692657117018
12,2,1.7745166666666667,Forward,0.08945362063337159,469.8091818234934,19820.0,19828.325578834156,ok,0.0004820743353798015,14298.289576046953,ok,-113.09441801720823,68.98055250632629,-0.16006838158515763,-72.2399718070028,61.15360641479492,-0.10224496996080654,1.2560026566024527,-0.03164842769014664,0.012205692657117018
13,2,1.9103666666666668,Forward,0.08947664471029448,469.51852684989353,19820.0,19828.090757435002,ok,0.0004842592670545225,14298.289576046953,ok,-113.32923941636182,68.98022015144986,-0.16040073646157918,-72.2399718070028,61.15360641479492,-0.10224496996080654,1.2560026566024527,-0.031980782566568194,0.012205692657117018
14,2,2.0468166666666665,Forward,0.08946413042869414,469.2724268331258,19825.0,19828.35899299095,ok,0.00047954664341058243,14298.432423191613,ok,-113.06100386041362,68.98059979911132,-0.16002108880012086,-72.09712466234305,61.15380859375,-0.10204279100572966,1.2560026566024527,-0.031855072209795554,0.012205692657117018
15,2,2.1837,Forward,0.08944462308426815,469.06394594949234,19805.0,19828.412780062637,ok,0.0004850739394709148,14298.489023003649,ok,-113.00721678872651,68.98067592673695,-0.15994496117449525,-72.04052485030661,61.15388870239258,-0.10196268236314998,1.2560026566024527,-0.03187956125206681,0.012205692657117018
16,2,2.3187166666666665,Forward,0.08943347641653118,469.33285056595923,19805.0,19828.48761142908,ok,0.0004807893340871238,14298.489023003649,ok,-112.93238542228573,68.98078183944182,-0.15983904846962455,-72.04052485030661,61.15388870239258,-0.10196268236314998,1.2560026566024527,-0.03177364854719611,0.012205692657117018
17,2,2.4539833333333334,Forward,0.08947664133451652,469.26124407611496,19810.0,19828.57939000649,ok,0.0004866224485036515,14298.510584836804,ok,-112.84060684487486,68.98091173841127,-0.15970914950018017,-72.01896301715169,61.1539192199707,-0.10193216478502697,1.2560026566024527,-0.03168207973694731,0.012205692657117018
18,2,2.5890166666666667,Forward,0.08953789049949956,468.9733342500185,19810.0,19828.639429590305,ok,0.00047387207886597025,14298.510584836804,ok,-112.78056726105933,68.98099671554083,-0.15962417237061985,-72.01896301715169,61.1539192199707,-0.10193216478502697,1.2560026566024527,-0.03159710260738699,0.012205692657117018
19,2,2.7235833333333335,Forward,0.08942269015814786,469.5416724036877,19805.0,19828.522475794423,ok,0.00047950361570016386,14298.489023003649,ok,-112.8975210569406,68.98083118478205,-0.1597897031293891,-72.04052485030661,61.15388870239258,-0.10196268236314998,1.2560026566024527,-0.03172430320696065,0.012205692657117018
20,2,2.8588833333333334,Forward,0.08941506226396229,469.45180784156037,19820.0,19828.540050884112,ok,0.00048552962860332635,14298.510584836804,ok,-112.87994596725184,68.98085605971586,-0.15976482819557702,-72.01896301715169,61.1539192199707,-0.10193216478502697,1.2560026566024527,-0.031737758432344165,0.012205692657117018
21,2,2.9933833333333335,Forward,0.08942967831075121,468.3334620635251,19820.0,19828.556130138135,ok,0.00047962181875625735,14298.294966505242,ok,-112.86386671322907,68.98087881751606,-0.159742070395381,-72.23458134871362,61.15361404418945,-0.10223734056627515,1.2560026566024527,-0.03133169904016969,0.012205692657117018
22,2,3.127883333333333,Forward,0.08942863179523472,468.87131202351884,19820.0,19828.79111535335,ok,0.00048228717319180603,14298.294966505242,ok,-112.62888149801438,68.98121140424983,-0.15940948366161192,-72.23458134871362,61.15361404418945,-0.10223734056627515,1.2560026566024527,-0.030999112306400622,0.012205692657117018
23,2,3.2629333333333332,Forward,0.08935397816136778,469.00988825815875,19805.0,19828.687661411455,ok,0.0004896944200390068,14298.596832169429,ok,-112.73233543990864,68.98106498053292,-0.15955590737851985,-71.93271568452656,61.1540412902832,-0.10181009447252717,1.2560026566024527,-0.03168215825207904,0.012205692657117018
24,2,3.3979833333333334,Forward,0.08928394637180978,469.76010017191584,19820.0,19828.745383978825,ok,0.0004907407610990985,14298.596832169429,ok,-112.674612872539,68.98114667826921,-0.15947420964222317,-71.93271568452656,61.1540412902832,-0.10181009447252717,1.2560026566024527,-0.03160046051578236,0.012205692657117018
25,2,3.5335833333333335,Forward,0.08937865289627656,469.5767457076108,19825.0,19828.66788375067,ok,0.00048516234460678953,14298.386604296156,ok,-112.75211310069426,68.98103698818628,-0.15958389972517142,-72.1429435577993,61.153743743896484,-0.10210764085924395,1.2560026566024527,-0.031336431546551885,0.012205692657117018
26,2,3.668083333333333,Forward,0.08935941713878745,469.70470194135487,19810.0,19828.87419390931,ok,0.00048053954420723563,14298.386604296156,ok,-112.54580294205516,68.98132898962875,-0.15929189828268722,-72.1429435577993,61.153743743896484,-0.10210764085924395,1.2560026566024527,-0.031044430104067683,0.012205692657117018
27,2,3.803383333333333,Forward,0.08934448225878414,469.433333848825,19820.0,19828.83955624883,ok,0.00047907109909917664,14298.386604296156,ok,-112.58044060253451,68.98127996515564,-0.1593409227557959,-72.1429435577993,61.153743743896484,-0.10210764085924395,1.2560026566024527,-0.031093454577176355,0.012205692657117018
28,2,3.9384166666666665,Forward,0.08929601975635232,468.90004198013776,19835.0,19828.73803792259,ok,0.0004830654626994172,14298.386604296156,ok,-112.68195892877338,68.98113628101572,-0.15948460689571353,-72.1429435577993,61.153743743896484,-0.10210764085924395,1.2560026566024527,-0.031237138717093993,0.012205692657117018
29,2,4.072666666666667,Forward,0.08933494208625845,468.74762940987785,19820.0,19828.944934953524,ok,0.0004888481487757687,14298.39468998359,ok,-112.47506189783962,68.98142911308894,-0.15919177482250457,-72.13485787036552,61.15375518798828,-0.10209619676744687,1.2560026566024527,-0.030958680453584547,0.012205692657117018
30,2,4.2077,Forward,0.08941063756898188,468.4557502287571,19835.0,19829.054609718885,ok,0.0004763571706796811,14298.39468998359,ok,-112.36538713247865,68.98158434145918,-0.15903654645226448,-72.13485787036552,61.15375518798828,-0.10209619676744687,1.2560026566024527,-0.03080345208334445,0.012205692657117018
31,2,4.3422,Forward,0.08932167033464727,468.6099085160131,19835.0,19828.989712651757,ok,0.0004856458082297272,14298.39468998359,ok,-112.43028419960683,68.98149248928215,-0.15912839862929457,-72.13485787036552,61.15375518798828,-0.10209619676744687,1.2560026566024527,-0.03089530426037454,0.012205692657117018
32,2,4.478316666666666,Forward,0.08929734204808287,468.7717687736622,19820.0,19829.049390603748,ok,0.0004861944571485613,14298.39468998359,ok,-112.3706062476158,68.98157695457547,-0.1590439333359671,-72.13485787036552,61.15375518798828,-0.10209619676744687,1.2560026566024527,-0.03081083896704709,0.012205692657117018
33,2,4.6134,Forward,0.0892443505425424,468.3210537848463,19825.0,19829.145232292285,ok,0.00048392978990766003,14298.386604296156,ok,-112.2747645590789,68.98171260427632,-0.15890828363511136,-72.1429435577993,61.153743743896484,-0.10210764085924395,1.2560026566024527,-0.030660815456491824,0.012205692657117018
34,2,4.748683333333333,Forward,0.08917637429485872,469.25776048285843,19820.0,19829.122229229368,ok,0.000474529944518424,14298.251842838928,ok,-112.29776762199617,68.98168004685115,-0.15894084106028958,-72.2777050150271,61.1535530090332,-0.10229837572252633,1.2560026566024527,-0.030453809386680658,0.012205692657117018
35,2,4.884,Forward,0.08922212278386846,468.7963459541461,19810.0,19829.245496487005,ok,0.0004846189839589609,14298.251842838928,ok,-112.17450036435912,68.98185451337902,-0.15876637453242431,-72.2777050150271,61.1535530090332,-0.10229837572252633,1.2560026566024527,-0.030279342858815395,0.012205692657117018
36,2,5.019033333333334,Forward,0.08912268769082335,468.5552366192933,19820.0,19829.335081182395,ok,0.00047892730130188826,14298.251842838928,ok,-112.08491566896919,68.98198130723372,-0.1586395806777207,-72.2777050150271,61.1535530090332,-0.10229837572252633,1.2560026566024527,-0.030152549004111767,0.012205692657117018
37,2,5.1538,Forward,0.08919903220947872,468.7778480003144,19820.0,19829.324211161755,ok,0.0004786532917057952,14298.160205048014,ok,-112.09578568960933,68.98196592233107,-0.15865496558037256,-72.36934280594141,61.15342330932617,-0.10242807542955751,1.2560026566024527,-0.03000503073017191,0.012205692657117018
