scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,6,0.14448333333333332,Forward,0.6110405250092811,16230.0,16235.872857883198,ok,0.0005367560272466369,14427.234278875541,ok,-81.27164803155938,63.90600698722956,-0.11808898754194744,-68.19006826011173,61.27802658081055,-0.09908124562856087,,,0.0032809664999374553
1,6,0.28031666666666666,Forward,0.6116776154706809,16235.0,16235.267169803677,ok,0.0005273954850639741,14426.528055602292,ok,-81.87733611107979,63.90512691288865,-0.11896906188286664,-68.89629153336136,61.277000427246094,-0.10010739919301453,,,0.0032809664999374553
2,6,0.4159,Forward,0.6117608478915643,16235.0,16235.168409574078,ok,0.0005353835150488192,14425.884841096917,ok,-81.97609634067885,63.90498341271601,-0.11911256205550046,-69.53950603873636,61.276065826416016,-0.10104200002309163,,,0.0032809664999374553
3,6,0.5517166666666666,Forward,0.6116463737906241,16235.0,16235.083823444027,ok,0.0005265609160383393,14425.850711347652,ok,-82.06068247073017,63.90486050773377,-0.11923546703773945,-69.57363578800141,61.27601623535156,-0.10109159108754506,,,0.0032809664999374553
4,6,0.6867666666666666,Forward,0.6117025992524576,16230.0,16235.04212210331,ok,0.0005297585737329658,14425.819206963715,ok,-82.102383811447,63.90479991502741,-0.11929605974409725,-69.60514017193782,61.275970458984375,-0.10113736745473204,,,0.0032809664999374553
5,6,0.82235,Forward,0.6117199178116416,16235.0,16235.004104744321,ok,0.0005306056392038886,14425.577673353533,ok,-82.14040117043623,63.90474467520466,-0.11935129956684964,-69.84667378211998,61.27561950683594,-0.10148831960316991,,,0.0032809664999374553
6,6,0.9581833333333334,Forward,0.6117388706029481,16230.0,16235.02552840697,ok,0.000526569263403388,14425.254753418181,ok,-82.11897750778735,63.90477580412468,-0.11932017064682744,-70.1695937174718,61.275150299072266,-0.10195752736684169,,,0.0032809664999374553
7,6,1.0948333333333333,Forward,0.6115476396123489,16230.0,16235.060161321426,ok,0.0005401404419824514,14425.254753418181,ok,-82.08434459333148,63.9048261262961,-0.1192698484754088,-70.1695937174718,61.275150299072266,-0.10195752736684169,,,0.0032809664999374553
8,6,1.2304333333333333,Forward,0.6116828969702515,16235.0,16235.032775260675,ok,0.0005289776670670774,14425.517289950987,ok,-82.11173065408184,63.904786333917514,-0.11930964085399469,-69.90705718466597,61.27553176879883,-0.10157605764028005,,,0.0032809664999374553
9,6,1.3668,Forward,0.6116028436553586,16235.0,16234.98112552563,ok,0.0005253654440878708,14425.254753418181,ok,-82.16338038912727,63.904711286037156,-0.11938468873435705,-70.1695937174718,61.275150299072266,-0.10195752736684169,,,0.0032809664999374553
10,6,1.5034,Forward,0.6115908221642683,16235.0,16234.99930388319,ok,0.0005385482302772467,14425.414900703192,ok,-82.14520203156644,63.90473769947765,-0.1193582752938581,-70.00944643246112,61.27538299560547,-0.10172483083364035,,,0.0032809664999374553
11,6,1.63895,Forward,0.6115589665456537,16235.0,16235.074777243108,ok,0.0005268528176757342,14425.414900703192,ok,-82.0697286716495,63.90484736346103,-0.11924861131047831,-70.00944643246112,61.27538299560547,-0.10172483083364035,,,0.0032809664999374553
12,6,1.7745166666666667,Forward,0.611464250527116,16235.0,16234.984638330556,ok,0.0005260510075766913,14425.118234421121,ok,-82.15986758420149,63.90471639019816,-0.11937958457334685,-70.30611271453199,61.27495193481445,-0.10215589162465544,,,0.0032809664999374553
13,6,1.9103666666666668,Forward,0.6117238832839125,16235.0,16234.944165059947,ok,0.0005260397139207162,14425.013219808,ok,-82.20034085480984,63.904657581897055,-0.11943839287445077,-70.41112732765396,61.27479934692383,-0.10230847951527956,,,0.0032809664999374553
14,6,2.0468166666666665,Forward,0.6114450970791792,16230.0,16234.98631669902,ok,0.0005399141718739186,14425.036848095951,ok,-82.15818921573737,63.90471882889403,-0.1193771458774738,-70.38749903970165,61.27483367919922,-0.10227414723988933,,,0.0032809664999374553
15,6,2.1837,Forward,0.6115437158672263,16230.0,16234.968398978419,ok,0.0005264114003616642,14425.036848095951,ok,-82.17610693633833,63.904692794163154,-0.11940318060835567,-70.38749903970165,61.27483367919922,-0.10227414723988933,,,0.0032809664999374553
16,6,2.3187166666666665,Forward,0.6114664030751112,16235.0,16234.9110180692,ok,0.0005284221568793006,14424.847821792331,ok,-82.23348784555674,63.90460941879625,-0.11948655597526353,-70.57652534332192,61.274559020996094,-0.10254880544301383,,,0.0032809664999374553
17,6,2.4539833333333334,Forward,0.6113975453012309,16235.0,16234.892294408179,ok,0.0005331285993205013,14425.031597365296,ok,-82.25221150657853,63.904582213021214,-0.11951376175029942,-70.39274977035711,61.27482604980469,-0.10228177663441962,,,0.0032809664999374553
18,6,2.5890166666666667,Forward,0.6115625366963046,16235.0,16234.929841850597,ok,0.0005245387913034028,14425.036848095951,ok,-82.21466406416039,63.90463677004777,-0.11945920472374293,-70.38749903970165,61.27483367919922,-0.10227414723988933,,,0.0032809664999374553
19,6,2.7235833333333335,Forward,0.6115481223632077,16235.0,16234.90705950645,ok,0.0005331502885900029,14425.031597365296,ok,-82.23744640830773,63.90460366694208,-0.11949230782943049,-70.39274977035711,61.27482604980469,-0.10228177663441962,,,0.0032809664999374553
20,6,2.8588833333333334,Forward,0.6114399018689738,16235.0,16235.037642354604,ok,0.000524687515901804,14424.913455925533,ok,-82.10686356015322,63.904793405881826,-0.11930256888968459,-70.51089121012046,61.274654388427734,-0.10245343801137341,,,0.0032809664999374553
21,6,2.9933833333333335,Forward,0.6114866630864934,16235.0,16234.983077161585,ok,0.0005269020378403371,14424.913455925533,ok,-82.161428753172,63.90471412179501,-0.11938185297650558,-70.51089121012046,61.274654388427734,-0.10245343801137341,,,0.0032809664999374553
22,6,3.127883333333333,Forward,0.6113379058708419,16235.0,16234.983537755077,ok,0.0005236869628432219,14424.913455925533,ok,-82.16096815968012,63.90471479104462,-0.11938118372689097,-70.51089121012046,61.274654388427734,-0.10245343801137341,,,0.0032809664999374553
23,6,3.2629333333333332,Forward,0.6114874186713296,16235.0,16235.011707823314,ok,0.0005241963631856768,14424.913455925533,ok,-82.13279809144296,63.90475572259846,-0.11934025217305042,-70.51089121012046,61.274654388427734,-0.10245343801137341,,,0.0032809664999374553
24,6,3.3979833333333334,Forward,0.6114457684546745,16235.0,16235.087779964706,ok,0.0005252877392008565,14425.047349557264,ok,-82.05672595005126,63.90486625662078,-0.11922971815073545,-70.37699757838891,61.27484893798828,-0.10225888845082613,,,0.0032809664999374553
25,6,3.5335833333333335,Forward,0.6113583731637575,16230.0,16235.033801797035,ok,0.0005375406850655658,14425.128735882434,ok,-82.11070411772198,63.904787825491056,-0.11930814928045894,-70.29561125321925,61.274967193603516,-0.10214063283559223,,,0.0032809664999374553
26,6,3.668083333333333,Forward,0.6115050065377043,16235.0,16234.990381345066,ok,0.0005227662772125072,14425.128735882434,ok,-82.1541245696917,63.9047247348889,-0.11937123988260506,-70.29561125321925,61.274967193603516,-0.10214063283559223,,,0.0032809664999374553
27,6,3.803383333333333,Forward,0.6116437232739773,16235.0,16235.052036552059,ok,0.0005280500489257632,14425.047349557264,ok,-82.09246936269847,63.90481432087795,-0.11928165389355641,-70.37699757838891,61.27484893798828,-0.10225888845082613,,,0.0032809664999374553
28,6,3.9384166666666665,Forward,0.6114684741075683,16235.0,16235.089889912702,ok,0.0005202467931101006,14424.88982763758,ok,-82.0546160020549,63.90486932240852,-0.11922665236298916,-70.53451949807277,61.274620056152344,-0.10248777028676365,,,0.0032809664999374553
29,6,4.072666666666667,Forward,0.6113540008444832,16230.0,16235.0476560604,ok,0.0005143565651056026,14424.661420854038,ok,-82.09684985435706,63.904807955954425,-0.11928801881708667,-70.76292628161536,61.274288177490234,-0.10281964894887449,,,0.0032809664999374553
30,6,4.2077,Forward,0.6116074956186212,16230.0,16235.07707468903,ok,0.0005286401247925802,14424.661420854038,ok,-82.06743122572698,63.90485070168623,-0.11924527308528547,-70.76292628161536,61.274288177490234,-0.10281964894887449,,,0.0032809664999374553
31,6,4.3422,Forward,0.6112317489170789,16230.0,16235.027030920559,ok,0.0005326132564437144,14424.59316135551,ok,-82.11747499419835,63.90477798730065,-0.11931798747086397,-70.83118578014364,61.27418899536133,-0.10291883107777872,,,0.0032809664999374553
32,6,4.478316666666666,Forward,0.6114236958259056,16230.0,16235.100697080397,ok,0.000528680864693871,14424.79268912044,ok,-82.04380883435988,63.90488502539378,-0.11921094937772662,-70.63165801521245,61.274478912353516,-0.10262891408559367,,,0.0032809664999374553
33,6,4.6134,Forward,0.611462864470691,16230.0,16235.069422866352,ok,0.0005303870589102123,14424.79268912044,ok,-82.07508304840485,63.90483958346708,-0.11925639130442789,-70.63165801521245,61.274478912353516,-0.10262891408559367,,,0.0032809664999374553
34,6,4.748683333333333,Forward,0.6113963097908626,16235.0,16235.19271685402,ok,0.0005267042951178581,14424.80844131241,ok,-81.9517890607367,63.905018731577485,-0.11907724319403043,-70.61590582324243,61.27450180053711,-0.10260602590199754,,,0.0032809664999374553
35,6,4.884,Forward,0.6114127916442436,16230.0,16235.154489400229,ok,0.0005292725569898589,14424.80844131241,ok,-81.99001651452818,63.90496318648366,-0.11913278828784703,-70.61590582324243,61.27450180053711,-0.10260602590199754,,,0.0032809664999374553
36,6,5.019033333333334,Forward,0.6115541734573368,16230.0,16235.104987646186,ok,0.0005177940218824293,14424.80844131241,ok,-82.03951826857156,63.90489125965361,-0.11920471511790544,-70.61590582324243,61.27450180053711,-0.10260602590199754,,,0.0032809664999374553
37,6,5.1538,Forward,0.6113484807753247,16235.0,16235.222156421265,ok,0.0005290392774738245,14424.716553525928,ok,-81.92234949349222,63.90506150773342,-0.11903446703809197,-70.70779360972483,61.27436828613281,-0.10273954030629465,,,0.0032809664999374553
38,6,5.288833333333334,Forward,0.6113543379546368,16235.0,16235.148556216142,ok,0.0005273236100525083,14424.716553525928,ok,-81.99594969861573,63.904954565473524,-0.11914140929798733,-70.70779360972483,61.27436828613281,-0.10273954030629465,,,0.0032809664999374553
39,6,5.42335,Forward,0.6113321849307178,16235.0,16235.224434203348,ok,0.0005224668479975644,14424.608913547478,ok,-81.92007171140904,63.905064817386744,-0.11903115738476809,-70.81543358817544,61.27421188354492,-0.10289594289418523,,,0.0032809664999374553
40,6,5.5584,Forward,0.6113020422928928,16230.0,16235.206987494483,ok,0.0005268377244625429,14424.608913547478,ok,-81.9375184202745,63.90503946704335,-0.1190565077281629,-70.81543358817544,61.27421188354492,-0.10289594289418523,,,0.0032809664999374553
41,6,5.6931666666666665,Forward,0.6113035579489885,16235.0,16235.263074445951,ok,0.0005278677204861359,14424.608913547478,ok,-81.88143146880611,63.90512096226922,-0.1189750125022922,-70.81543358817544,61.27421188354492,-0.10289594289418523,,,0.0032809664999374553
42,6,5.828,Forward,0.6114080828578213,16235.0,16235.265960177332,ok,0.0005238064199073056,14424.755934005849,ok,-81.87854573742516,63.90512515528247,-0.11897081948904159,-70.66841312980432,61.2744255065918,-0.10268231984731092,,,0.0032809664999374553
43,6,5.964666666666667,Forward,0.6113279656028688,16235.0,16235.272944212913,ok,0.0005300598078437043,14424.755934005849,ok,-81.87156170184426,63.90513530319642,-0.11896067157509274,-70.66841312980432,61.2744255065918,-0.10268231984731092,,,0.0032809664999374553
44,6,6.099966666666667,Forward,0.6113789862971,16230.0,16235.30707402059,ok,0.0005242965364932788,14424.790063755114,ok,-81.83743189416782,63.905184894345744,-0.11891108042576663,-70.63428338053927,61.27447509765625,-0.1026327287828575,,,0.0032809664999374553
45,6,6.235283333333333,Forward,0.6113197796921034,16235.0,16235.418935823644,ok,0.0005382468256169079,14424.790063755114,ok,-81.7255700911137,63.90534743131143,-0.11874854346008153,-70.63428338053927,61.27447509765625,-0.1026327287828575,,,0.0032809664999374553
46,6,6.370866666666666,Forward,0.6114144823877655,16230.0,16235.296466896918,ok,0.0005259052005403082,14424.790063755114,ok,-81.84803901783926,63.9051694820276,-0.118926492743905,-70.63428338053927,61.27447509765625,-0.1026327287828575,,,0.0032809664999374553
47,6,6.504833333333333,Forward,0.6110513088125529,16235.0,16235.485951442397,ok,0.0005303227700559756,14424.698175968631,ok,-81.65855447236027,63.905444806063386,-0.11865116870812599,-70.72617116702168,61.27434158325195,-0.10276624318715459,,,0.0032809664999374553
48,6,6.6406833333333335,Forward,0.6112025748839587,16235.0,16235.420648906,ok,0.0005207156039597942,14424.65879548871,ok,-81.72385700875748,63.90534992044714,-0.11874605432437527,-70.76555164694219,61.27428436279297,-0.10282346364613831,,,0.0032809664999374553
