scan_index,channel_id,time_min,direction,DipDepth,CentroidWidthMotor,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
0,4,0.14448333333333332,Forward,0.31108333916689396,387.8174587889007,17650.0,17664.69621422991,ok,0.0005807951823457097,14486.455264285722,ok,-89.83950849309986,65.89564913642273,-0.13040034404746084,-67.36583924542538,61.28249262777729,-0.0977802390284015,1.1543942747104796,-0.017523395933251973,0.006507250918156904
1,4,0.28031666666666666,Forward,0.3112497955424244,387.9345437446318,17650.0,17664.295918112133,ok,0.00057518452223643,14486.871718898092,ok,-90.23980461087558,65.8950681141937,-0.1309813662764819,-66.94938463305516,61.283097103755,-0.09717576305069288,1.1543942747104796,-0.018802221770139876,0.006507250918156904
2,4,0.4159,Forward,0.3112915784471245,387.9162311050459,17650.0,17664.174575800513,ok,0.0005719263780920876,14485.35197623375,ok,-90.36114692249612,65.89489198812792,-0.13115749234226562,-68.46912729739779,61.28089122607804,-0.09938164072765172,1.1543942747104796,-0.01643189527493065,0.006507250918156904
3,4,0.5517166666666666,Forward,0.3111138076622794,388.1898101595543,17650.0,17664.25338830087,ok,0.0005816686961915114,14484.971017561884,ok,-90.28233442213968,65.89500638297864,-0.13104309749155796,-68.85008596926309,61.2803382717853,-0.09993459502039381,1.1543942747104796,-0.01567917315450494,0.006507250918156904
4,4,0.6867666666666666,Forward,0.31124001216774944,388.18014706715985,17645.0,17664.204959409555,ok,0.0005809037093690303,14485.167583532593,ok,-90.33076331345364,65.89493608936066,-0.13111339110953407,-68.65351999855375,61.2806235835667,-0.09964928323899097,1.1543942747104796,-0.016078829059439942,0.006507250918156904
5,4,0.82235,Forward,0.31141831621834115,388.2402313409548,17655.0,17664.08119542558,ok,0.0005786237616161017,14485.135449301479,ok,-90.45452729742829,65.89475644828335,-0.13129303218684715,-68.68565422966822,61.280576941339206,-0.09969592546648434,1.1543942747104796,-0.016204626616374923,0.006507250918156904
6,4,0.9581833333333334,Forward,0.31136991688631077,388.1253601995668,17650.0,17664.058246922603,ok,0.0005803506354372887,14485.881138351288,ok,-90.47747580040595,65.89472313896616,-0.13132634150402683,-67.93996517985943,61.2816592948636,-0.09861357194208857,1.1543942747104796,-0.01748739864532979,0.006507250918156904
7,4,1.0948333333333333,Forward,0.3113133237813136,388.16762693740384,17650.0,17664.110977651955,ok,0.000589693514189643,14485.719998734792,ok,-90.42474507105362,65.89479967662052,-0.13124980384966126,-68.10110479635478,61.28142540376399,-0.09884746304170744,1.1543942747104796,-0.017140858444658458,0.006507250918156904
8,4,1.2304333333333333,Forward,0.3112516798792608,388.0189408401384,17655.0,17664.164024108304,ok,0.0005898811553254242,14485.38454410463,ok,-90.37169861470466,65.89487667254664,-0.13117280792354336,-68.4365594265164,61.28093849772544,-0.09933436908025448,1.1543942747104796,-0.016501780975319902,0.006507250918156904
9,4,1.3668,Forward,0.311229276633718,388.00288897170685,17660.0,17664.12644935331,ok,0.0005760182347154701,14484.994921161448,ok,-90.4092733696998,65.89482213350185,-0.13122734696834726,-68.82618236969938,61.280372967407075,-0.09989989939861935,1.1543942747104796,-0.015903475058428193,0.006507250918156904
10,4,1.5034,Forward,0.3112830565709499,388.06856120096563,17650.0,17664.130450180928,ok,0.0005881815719726884,14485.528816235948,ok,-90.40527254208064,65.89482794062732,-0.1312215398428769,-68.29228729519855,61.281147905989975,-0.09912496081571848,1.1543942747104796,-0.016792252596310855,0.006507250918156904
11,4,1.63895,Forward,0.31112984305563235,388.0657992385386,17660.0,17664.204951208452,ok,0.0005855878777345738,14485.884406642543,ok,-90.33077151455655,65.89493607745692,-0.13111340301327953,-67.93669688860427,61.281664038726426,-0.09860882807926843,1.1543942747104796,-0.01727993644266207,0.006507250918156904
12,4,1.7745166666666667,Forward,0.31129995310917935,387.7938723287225,17650.0,17664.168440789857,ok,0.0005863316676219205,14485.349429476564,ok,-90.36728193315139,65.89488308327623,-0.13116639719396841,-68.47167405458276,61.28088752950825,-0.09938533729744263,1.1543942747104796,-0.016436532827630745,0.006507250918156904
13,4,1.9103666666666668,Forward,0.31150546732798723,388.0322385723339,17650.0,17664.056987093718,ok,0.0005855960443351532,14485.466521240942,ok,-90.4787356292909,65.89472131034842,-0.13132817012177855,-68.35458229020514,61.28105748598526,-0.09921538082043076,1.1543942747104796,-0.01679450253945336,0.006507250918156904
14,4,2.0468166666666665,Forward,0.311408573206864,387.80646110431553,17650.0,17664.078557171997,ok,0.0005851618155069774,14485.362045544569,ok,-90.45716555101171,65.89475261890826,-0.1312968615619265,-68.45905798657805,61.28090584149187,-0.09936702531381833,1.1543942747104796,-0.01658813644464331,0.006507250918156904
