scan_index,channel_id,time_min,direction,DipDepth,RawMinimumMotor,SPRMotor,SPRQuality,TIREdgeSlope,TIRTemplateRelativeRMSE,TIRMotor,TIRQuality,DeltaSPRMotor,SPRAngleEmpirical,DeltaSPRAngle,DeltaTIRMotor,TIRAngleEmpirical,DeltaTIRAngle,BulkSensitivity,PureKineticsCandidate,AngleCalibrationRMSEDeg
15,4,2.1837,Forward,0.3112510701348512,17645.0,17652.133104722798,ok,0.0005858134951412048,0.0017134482390240772,14482.26705710189,ok,-93.57483378436518,65.8774140210541,-0.13582209792034175,-68.14813279923146,61.27641352441982,-0.09891572329666481,1.1543942747104796,-0.02163435326782588,0.006507250918156904
16,4,2.3187166666666665,Forward,0.3112341672152811,17655.0,17652.280738228983,ok,0.0005843370231407419,0.0011262835413187622,14482.055192279184,ok,-93.42720027817995,65.87762830829055,-0.13560781068388647,-68.35999762193751,61.27610600664467,-0.09922324107181543,1.1543942747104796,-0.021065069272365025,0.006507250918156904
17,4,2.4539833333333334,Forward,0.3112680731148175,17645.0,17652.519026146503,ok,0.0005739182739928628,0.0014005286809552649,14481.706569915834,ok,-93.18891236065974,65.87797417868708,-0.1352619402873518,-68.70861998528744,61.27559998789094,-0.09972925982554627,1.1543942747104796,-0.020135053723627352,0.006507250918156904
18,4,2.5890166666666667,Forward,0.31121977574297177,17650.0,17652.466401769587,ok,0.0005884906927559273,0.0010688267005569728,14481.562009879612,ok,-93.2415367375761,65.87789779540127,-0.13533832357317202,-68.85318002150962,61.27539016173789,-0.09993908597859488,1.1543942747104796,-0.019969214899683715,0.006507250918156904
19,4,2.7235833333333335,Forward,0.31124692436778517,17650.0,17652.472240948446,ok,0.0005723799000452952,0.0017926013168795714,14481.78538863679,ok,-93.23569755871722,65.87790627085872,-0.13532984811571544,-68.62980126433104,61.275714391770734,-0.09961485594575561,1.1543942747104796,-0.020335028735825975,0.006507250918156904
20,4,2.8588833333333334,Forward,0.311156225086579,17655.0,17652.461462028972,ok,0.0005880713550282508,0.0019258490238139756,14481.578585947316,ok,-93.24647647819074,65.87789062546138,-0.13534549351306216,-68.83660395380502,61.27541422158603,-0.09991502613045136,1.1543942747104796,-0.020004159390521137,0.006507250918156904
21,4,2.9933833333333335,Forward,0.31111982339111577,17650.0,17652.47728516944,ok,0.0005814208596149627,0.001927228043683581,14481.804364669762,ok,-93.2306533377232,65.8779135924499,-0.13532252652453464,-68.61082523135883,61.27574193512298,-0.09958731259350741,1.1543942747104796,-0.020359503032786844,0.006507250918156904
22,4,3.127883333333333,Forward,0.3112025774891093,17650.0,17652.596480103435,ok,0.0005823346818182942,0.001072191941159373,14482.140046684452,ok,-93.11145840372774,65.87808660163776,-0.1351495173366792,-68.27514321666968,61.276229171205856,-0.09910007651062777,1.1543942747104796,-0.02074895638944002,0.006507250918156904
23,4,3.2629333333333332,Forward,0.31120182249369455,17650.0,17652.52548126091,ok,0.0005869282622151452,0.0011731139750948043,14482.011550203957,ok,-93.18245724625376,65.87798354816331,-0.13525257081112108,-68.40363969716418,61.276042660999536,-0.09928658671695484,1.1543942747104796,-0.02063670354952285,0.006507250918156904
24,4,3.3979833333333334,Forward,0.31116263511407244,17650.0,17652.16444498225,ok,0.0005757260544555575,0.0013516469280921966,14481.525207549475,ok,-93.54349352491408,65.87745951084676,-0.13577660812767137,-68.88998235164581,61.27533674385313,-0.09999250386335409,1.1543942747104796,-0.020345834153849884,0.006507250918156904
25,4,3.5335833333333335,Forward,0.31122302425943843,17650.0,17652.63545959592,ok,0.0005685268454489483,0.001025643275448393,14481.267714930069,ok,-93.0724789112428,65.8781431796324,-0.13509293934202976,-69.14747497105236,61.274962998195754,-0.10036624952073238,1.1543942747104796,-0.019230715521132882,0.006507250918156904
26,4,3.668083333333333,Forward,0.31100173504494755,17660.0,17652.59757083428,ok,0.0005874551661452227,0.0014698666389945264,14481.827106839128,ok,-93.1103676728817,65.87808818481291,-0.13514793416152637,-68.58808306199353,61.27577494495083,-0.09955430276565591,1.1543942747104796,-0.020223017026059525,0.006507250918156904
27,4,3.803383333333333,Forward,0.311298770032972,17655.0,17652.30293507796,ok,0.0005862410513048351,0.0024034846102381434,14481.454303903838,ok,-93.40500342920132,65.8776605265962,-0.13557559237824196,-68.96088599728319,61.27523382855517,-0.10009541916131616,1.1543942747104796,-0.02002601357367295,0.006507250918156904
28,4,3.9384166666666665,Forward,0.31087908792744684,17655.0,17652.305843780974,ok,0.0005878906580481508,0.002130210892045231,14481.351782003874,ok,-93.4020947261888,65.8776647485235,-0.13557137045094153,-69.06340789724709,61.275085019960244,-0.10024422775624206,1.1543942747104796,-0.019850007856362345,0.006507250918156904
29,4,4.072666666666667,Forward,0.31118999869751296,17650.0,17652.55760620289,ok,0.0005832503054599802,0.0014938198871102604,14481.541396061202,ok,-93.15033230427434,65.8780301769078,-0.1352059420666312,-68.87379383991902,61.27536024117112,-0.09996900654536785,1.1543942747104796,-0.019802293262164095,0.006507250918156904
30,4,4.2077,Forward,0.31087431814807287,17650.0,17652.81528660093,ok,0.0005828593725071297,0.0022345038427979084,14481.689845173847,ok,-92.89265190623337,65.87840419512231,-0.13483192385212361,-68.7253447272742,61.275575712244894,-0.09975353547159288,1.1543942747104796,-0.019677013621588052,0.006507250918156904
31,4,4.3422,Forward,0.31104368380117925,17650.0,17652.413808688696,ok,0.0005891322198406433,0.0021767151097756184,14481.679487044334,ok,-93.2941298184669,65.87782145754103,-0.13541466143340422,-68.73570285678761,61.2755606776162,-0.09976857010028678,1.1543942747104796,-0.020242395313582018,0.006507250918156904
32,4,4.478316666666666,Forward,0.31106225333208687,17660.0,17652.577293601476,ok,0.0005880522003911216,0.0011979104767329248,14481.986913507902,ok,-93.1306449056865,65.87805875279376,-0.13517736618067283,-68.42827639321877,61.2760069013021,-0.09932234641439305,1.1543942747104796,-0.020520218129086554,0.006507250918156904
33,4,4.6134,Forward,0.3109134513691105,17650.0,17652.574303006528,ok,0.000574508890991859,0.001104886540034868,14481.741378795123,ok,-93.13363550063514,65.87805441200187,-0.13518170697256662,-68.67381110599854,61.27565051231957,-0.09967873539691444,1.1543942747104796,-0.020113145519987774,0.006507250918156904
34,4,4.748683333333333,Forward,0.310725642974055,17650.0,17652.74569101136,ok,0.0005834495460942226,0.0015478265758478297,14481.841164454087,ok,-92.96224749580142,65.87830317844295,-0.13493294053148974,-68.57402544703473,61.275795349312546,-0.09953389840394622,1.1543942747104796,-0.02003157807435968,0.006507250918156904
35,4,4.884,Forward,0.31077364645837,17650.0,17652.730940938207,ok,0.0005686059371897311,0.0013740906305060566,14481.831295184558,ok,-92.976997568956,65.87828176899129,-0.13495434998314798,-68.58389471656301,61.275781024254854,-0.09954822346163598,1.1543942747104796,-0.020036450761435953,0.006507250918156904
36,4,5.019033333333334,Forward,0.31085869271445343,17650.0,17652.57778038376,ok,0.0005734043660722321,0.001120994646268994,14481.651379397093,ok,-93.13015812340382,65.87805945934902,-0.13517665962541445,-68.76381050402779,61.275519879898894,-0.09980936781759359,1.1543942747104796,-0.01995729685431201,0.006507250918156904
37,4,5.1538,Forward,0.31087141726366513,17650.0,17652.490085082933,ok,0.0005884005524963373,0.0014640279563716107,14481.846093883578,ok,-93.21785342423027,65.87793217128177,-0.1353039476926682,-68.56909601754342,61.275802504286034,-0.09952674343045619,1.1543942747104796,-0.020410844895970753,0.006507250918156904
38,4,5.288833333333334,Forward,0.3107560811361515,17650.0,17652.965051938663,ok,0.0005796139236404627,0.001994799537145397,14481.606008421417,ok,-92.74288656849967,65.87862157667186,-0.13461454230257563,-68.80918147970442,61.275454024787514,-0.09987522292897207,1.1543942747104796,-0.019319156767937468,0.006507250918156904
39,4,5.42335,Forward,0.3107887412274918,17650.0,17652.947487533067,ok,0.0005787351421961357,0.0011879892533935349,14481.400140838638,ok,-92.76045097409587,65.87859608227,-0.13464003670443903,-69.01504906248374,61.27515521189247,-0.10017403582402151,1.1543942747104796,-0.018999703274546115,0.006507250918156904
40,4,5.5584,Forward,0.3106815349962121,17655.0,17653.157283121483,ok,0.0005772259599094385,0.0010859198141804115,14481.201990234305,ok,-92.55065538567942,65.8789005965908,-0.13433552238364613,-69.21319966681585,61.27486760004539,-0.10046164767109773,1.1543942747104796,-0.01836317148414951,0.006507250918156904
41,4,5.6931666666666665,Forward,0.31074281273596216,17650.0,17653.103218992594,ok,0.0005721398510104398,0.0022828773030642282,14481.815733001566,ok,-92.6047195145693,65.87882212353227,-0.13441399544217145,-68.59945689955566,61.27575843604116,-0.09957081167533406,1.1543942747104796,-0.019470020515890432,0.006507250918156904
42,4,5.828,Forward,0.310619610758453,17645.0,17653.022752228564,ok,0.0005731096900121938,0.0022471517131782775,14481.524330099028,ok,-92.68518627859885,65.87870532754918,-0.13453079142525107,-68.89085980209347,61.27533547025044,-0.09999377746605048,1.1543942747104796,-0.019098547211768624,0.006507250918156904
43,4,5.964666666666667,Forward,0.31056735851905304,17655.0,17653.050409948202,ok,0.0005791474064060359,0.0011692310291989258,14481.41959883508,ok,-92.65752855896062,65.87874547220511,-0.134490646769332,-68.99559106604102,61.27518345480556,-0.10014579291092944,1.1543942747104796,-0.01888291679661372,0.006507250918156904
44,4,6.099966666666667,Forward,0.31061202372433283,17650.0,17652.93968029055,ok,0.0005794688192781427,0.001365923214266832,14482.0421047989,ok,-92.7682582166126,65.87858475020543,-0.13465136876899858,-68.37308510222101,61.276087010415054,-0.09924223730142875,1.1543942747104796,-0.020086698218770432,0.006507250918156904
45,4,6.235283333333333,Forward,0.3103997277381447,17650.0,17653.112791904416,ok,0.0005695424638184501,0.001999828878128074,14481.626694458384,ok,-92.59514660274726,65.87883601843237,-0.13440010054207607,-68.78849544273726,61.27548405017816,-0.09984519753833111,1.1543942747104796,-0.019139376146489764,0.006507250918156904
46,4,6.370866666666666,Forward,0.31036075677852554,17650.0,17652.928895101166,ok,0.0005910895879170944,0.0017528889333867088,14481.948950216141,ok,-92.77904340599707,65.87856909570743,-0.13466702326700222,-68.46623968497988,61.27595179830354,-0.09937744941294968,1.1543942747104796,-0.019946264629362803,0.006507250918156904
47,4,6.504833333333333,Forward,0.310555976331132,17650.0,17653.1508510421,ok,0.0005782358834732168,0.001612252257555588,14481.541989794316,ok,-92.55708746506207,65.87889126054947,-0.134344858424977,-68.8732001068056,61.27536110296349,-0.09996814475300543,1.1543942747104796,-0.018942204468679072,0.006507250918156904
48,4,6.6406833333333335,Forward,0.3103692791564391,17650.0,17653.341801209102,ok,0.0005753650433659574,0.002940752751138807,14481.736630132109,ok,-92.3661372980605,65.8791684210982,-0.13406769787623204,-68.67855976901228,61.2756436197252,-0.09968562799128794,1.1543942747104796,-0.018991179652170523,0.006507250918156904
49,4,6.77545,Forward,0.31032838920102257,17655.0,17653.563290910435,ok,0.0005800764290622791,0.002038716749186809,14481.882864778792,ok,-92.14464759672774,65.87948990920228,-0.13374620977215387,-68.53232512232898,61.2758558765436,-0.09947337117289021,1.1543942747104796,-0.018914719604018956,0.006507250918156904
50,4,6.911016666666667,Forward,0.31040595319875464,17650.0,17653.125165711466,ok,0.0005748008826801775,0.001730645179221204,14481.316335217449,ok,-92.58277279569666,65.8788539787788,-0.13438214019563563,-69.09885468367247,61.2750335696215,-0.10029567809499365,1.1543942747104796,-0.0186013836245697,0.006507250918156904
51,4,7.045833333333333,Forward,0.3100098632312548,17655.0,17653.381245357374,ok,0.0005761243569539983,0.001566497864387968,14481.894506336976,ok,-92.32669314978921,65.87922567353192,-0.1340104454425143,-68.52068356414566,61.275872774044686,-0.09945647367180391,1.1543942747104796,-0.019198461652890325,0.006507250918156904
52,4,7.181966666666667,Forward,0.31019198436602546,17660.0,17653.515565139976,ok,0.0005839764253826515,0.0017019334864957002,14481.616574686299,ok,-92.19237336718652,65.87942063615091,-0.13381548282353342,-68.79861521482235,61.27546936152075,-0.09985988619573488,1.1543942747104796,-0.018537801925937014,0.006507250918156904
53,4,7.3167333333333335,Forward,0.31013095285347236,17650.0,17653.845398409707,ok,0.0005750036199617425,0.0020564119546680262,14481.862023289286,ok,-91.86254009745608,65.87989938289131,-0.13333673608312296,-68.55316661183497,61.275825625516546,-0.09950362219994531,1.1543942747104796,-0.018470324302551522,0.006507250918156904
54,4,7.451233333333334,Forward,0.3098205166310758,17650.0,17654.155824770707,ok,0.0005681106128248685,0.002297518201522352,14481.52092646905,ok,-91.5521137364558,65.88034996087148,-0.13288615810295795,-68.89426343207197,61.275330529946025,-0.09999871777046276,1.1543942747104796,-0.017448210830346644,0.006507250918156904
55,4,7.58735,Forward,0.3090266716776383,17650.0,17654.58868937966,ok,0.000579908959366226,0.0015964873682443746,14482.014316175424,ok,-91.11924912750328,65.88097825564824,-0.13225786332619266,-68.40087372569724,61.2760466757547,-0.09928257196178794,1.1543942747104796,-0.017646630674973476,0.006507250918156904
56,4,7.7224,Forward,0.30712212388832255,17660.0,17657.360803817253,ok,0.0005885409475417441,0.00098581946848172,14483.761939871612,ok,-88.34713468990958,65.88500192722063,-0.1282341917538029,-66.65325002950885,61.278583318430854,-0.09674592928563212,1.1543942747104796,-0.016551244884924265,0.006507250918156904
57,4,7.857983333333333,Forward,0.3032243648369154,17660.0,17662.532311254014,ok,0.0005811898955282213,0.0009663929106015144,14486.27910470345,ok,-83.17562725314929,65.8925082722609,-0.12072784671353214,-64.13608519767149,61.28223693548199,-0.09309231223449953,1.1543942747104796,-0.013262614450465546,0.006507250918156904
58,4,7.993816666666667,Forward,0.2968956762793834,17675.0,17670.428168841743,ok,0.0005868363047782988,0.0011229846935082019,14492.47440709745,ok,-75.27976966541974,65.9039689599167,-0.10926715905773571,-57.94078280367103,61.29122929950096,-0.08409994821552488,1.1543942747104796,-0.012182660334285972,0.006507250918156904
59,4,8.129116666666667,Forward,0.2883234214026654,17685.0,17681.20011325511,ok,0.0005920702429231,0.0017521825375967598,14500.36320952344,ok,-64.50782525205432,65.91960423309577,-0.09363188587866594,-50.05198037768059,61.3026797467232,-0.07264950099329184,1.1543942747104796,-0.009765717871436541,0.006507250918156904
60,4,8.264166666666666,Forward,0.27932815188459414,17690.0,17692.450753192916,ok,0.0005846362082944569,0.0011809193426092488,14509.582754343217,ok,-53.25718531424718,65.93593432375691,-0.07730179521753067,-40.83243555790432,61.31606174131138,-0.05926750640510741,1.1543942747104796,-0.008883725147107988,0.006507250918156904
61,4,8.399233333333333,Forward,0.27137071987349987,17700.0,17702.73865665877,ok,0.0005834499551810178,0.001142516109452959,14517.586273175717,ok,-42.96928184839271,65.95086702067363,-0.06236909830081138,-32.82891672540427,61.327678697223696,-0.04765055049279298,1.1543942747104796,-0.007361575625128541,0.006507250918156904
62,4,8.534,Forward,0.26558227355805614,17715.0,17709.645163088364,ok,0.0005825965706230293,0.0017744981131396216,14523.696117948639,ok,-36.06277541879899,65.96089168387238,-0.052344435102056316,-26.71907195248241,61.33654702112516,-0.03878222659132391,1.1543942747104796,-0.0075744547645074725,0.006507250918156904
63,4,8.669833333333333,Forward,0.26192637417256837,17715.0,17714.67273096812,ok,0.0005777207900307966,0.001360635696059401,14527.119858440185,ok,-31.035207539043768,65.96818910337342,-0.04504701560100909,-23.295331460936723,61.34151651556603,-0.03381273215045583,1.1543942747104796,-0.006013791194203914,0.006507250918156904
64,4,8.805133333333334,Forward,0.25969716116917163,17715.0,17717.059391056875,ok,0.0005883692647863893,0.0019405787177220709,14529.114338716012,ok,-28.64854745028788,65.97165329526314,-0.041582823711290386,-21.300851185109423,61.34441146588941,-0.030917781827083015,1.1543942747104796,-0.005891513383358041,0.006507250918156904
65,4,8.94045,Forward,0.2582637691086632,17720.0,17718.591739563373,ok,0.00058200670823188,0.0008602024208010206,14530.768371231476,ok,-27.11619894378964,65.9738774700811,-0.03935864889333343,-19.646818669645654,61.34681226274037,-0.028516984976121523,1.1543942747104796,-0.006438804704893983,0.006507250918156904
66,4,9.076033333333333,Forward,0.2573827526691306,17725.0,17719.966079216007,ok,0.000595400476433697,0.0021201790959539096,14531.030340814978,ok,-25.74185929115629,65.97587229804208,-0.03736382093236766,-19.38484908614373,61.347192506626286,-0.028136741090200836,1.1543942747104796,-0.0048829281088287185,0.006507250918156904
67,4,9.210816666666666,Forward,0.25656220922383216,17720.0,17721.321957117285,ok,0.0005735646324160503,0.001874551300406659,14532.648438707442,ok,-24.385981389877998,65.97784032912081,-0.035395789853628866,-17.766751193679738,61.34954114505295,-0.025788102663533777,1.1543942747104796,-0.005626151783199404,0.006507250918156904
68,4,9.345583333333334,Forward,0.2560284906652991,17715.0,17721.920592029666,ok,0.0005825437021691796,0.001017923659031156,14532.530088178111,ok,-23.787346477496612,65.97870923635152,-0.034526882622915894,-17.88510172300994,61.34936936150247,-0.025959886214019724,1.1543942747104796,-0.004558938605316018,0.006507250918156904
69,4,9.480616666666666,Forward,0.25549893334980095,17715.0,17722.4095300074,ok,0.0005892082557873693,0.001488330892002913,14533.65679242423,ok,-23.298408499762445,65.97941892056043,-0.03381719841399903,-16.758397476891332,61.35100475136377,-0.024324496352721832,1.1543942747104796,-0.005737139089201003,0.006507250918156904
70,4,9.615916666666667,Forward,0.2550404760115794,17730.0,17723.12998003148,ok,0.0005824006177463082,0.0009300576691732107,14533.242236517795,ok,-22.577958475681953,65.98046464011729,-0.03277147885714824,-17.172953383325876,61.35040303132174,-0.024926216394746813,1.1543942747104796,-0.003996797360858027,0.006507250918156904
71,4,9.7507,Forward,0.2545181152554775,17725.0,17723.671851805215,ok,0.0005814415629101686,0.0015123766401575493,14534.194332507528,ok,-22.03608670194808,65.98125115672796,-0.031984962246475415,-16.220857393593178,61.35178498060786,-0.023544267108627472,1.1543942747104796,-0.004805595094021602,0.006507250918156904
72,4,9.886816666666666,Forward,0.2542738330523968,17715.0,17723.7607783695,ok,0.0005912060205533945,0.0020120146260899766,14534.902468791584,ok,-21.94716013766447,65.9813802319508,-0.03185588702364701,-15.51272110953687,61.35281282700442,-0.022516420712066595,1.1543942747104796,-0.005863059866664869,0.006507250918156904
73,4,10.02215,Forward,0.2538165013144752,17725.0,17724.549437463575,ok,0.0005872408179431757,0.0023342312520583442,14535.319528604512,ok,-21.15850104358833,65.98252495568012,-0.03071116329431376,-15.09566129660925,61.35341818141927,-0.02191106629721794,1.1543942747104796,-0.00541715380800362,0.006507250918156904
74,4,10.157716666666667,Forward,0.2535239261382898,17720.0,17725.060377665242,ok,0.0005813624235590437,0.001159641882657696,14535.36956559453,ok,-20.647560841920495,65.98326657570013,-0.02996954327431686,-15.04562430659098,61.35349080916204,-0.021838438554447254,1.1543942747104796,-0.004759374838446347,0.006507250918156904
75,4,10.292233333333334,Forward,0.25322469904282896,17730.0,17725.491079450778,ok,0.0005774108859304847,0.0016181100705586731,14534.988567903607,ok,-20.216859056385147,65.98389173117968,-0.029344387794754335,-15.426621997514303,61.352937798233874,-0.02239144948261262,1.1543942747104796,-0.003495826709557396,0.006507250918156904
76,4,10.42815,Forward,0.25277584386869156,17715.0,17725.901838484748,ok,0.0005867051922406352,0.0018539301343772478,14536.054577864103,ok,-19.806100022415194,65.98448794013328,-0.02874817884115795,-14.360612037018655,61.35448509148979,-0.020844156226691377,1.1543942747104796,-0.004685804231894634,0.006507250918156904
77,4,10.563433333333334,Forward,0.25266802041075864,17720.0,17725.982809573456,ok,0.0005902250933214651,0.0022809151866315523,14535.98901953211,ok,-19.72512893370731,65.98460546813408,-0.02863065084036511,-14.426170369011743,61.35438993481329,-0.020939312903196713,1.1543942747104796,-0.004458427908543554,0.006507250918156904
78,4,10.698483333333334,Forward,0.25245452859542417,17730.0,17726.402653920246,ok,0.0005780236772576338,0.0013681447246130885,14536.35357562363,ok,-19.30528458691697,65.98521486424706,-0.02802125472738385,-14.061614277490662,61.3549190810715,-0.02041016664498229,1.1543942747104796,-0.004459875206529497,0.006507250918156904
79,4,10.8341,Forward,0.2518839301987741,17730.0,17726.62653215228,ok,0.0005859858793634705,0.001498948951462422,14536.28208886994,ok,-19.081406354882347,65.98553981925818,-0.02769629971625649,-14.133101031180558,61.35481531940326,-0.02051392831323223,1.1543942747104796,-0.0040151383196399965,0.006507250918156904
80,4,10.9694,Forward,0.2516599858691745,17730.0,17727.2437434566,ok,0.0005810688693435205,0.001872623189993925,14536.691205008192,ok,-18.464195050561102,65.98643568976976,-0.026800429204680235,-13.723984892929366,61.35540914372485,-0.019920103991637444,1.1543942747104796,-0.0038047752050965992,0.006507250918156904
81,4,11.105233333333333,Forward,0.2514569995527179,17720.0,17727.37337421482,ok,0.0005784594616653291,0.0014231044414633426,14537.108689357708,ok,-18.334564292341383,65.98662384635871,-0.026612272615730476,-13.306500543412767,61.35601511434651,-0.019314133369975194,1.1543942747104796,-0.004316147632436491,0.006507250918156904
82,4,11.241083333333334,Forward,0.25117353433952827,17725.0,17727.4829051479,ok,0.00058720344766925,0.001628699023968609,14536.839903421966,ok,-18.22503335926376,65.98678282843237,-0.02645329054206677,-13.575286479155693,61.35562497665449,-0.019704271061998388,1.1543942747104796,-0.0037067928407524507,0.006507250918156904
83,4,11.37665,Forward,0.25100228376016415,17730.0,17728.060958477847,ok,0.0005762389202955617,0.0011506462562017664,14537.464924653174,ok,-17.646980029316182,65.98762186188623,-0.025614257088219076,-12.950265247947755,61.35653218312694,-0.01879706458955044,1.1543942747104796,-0.003915033344678957,0.006507250918156904
84,4,11.510883333333334,Forward,0.25064313298212104,17730.0,17728.15357445519,ok,0.0005923497860060939,0.0017051395723969168,14537.922718743974,ok,-17.55436405197179,65.98775629222219,-0.02547982675225026,-12.49247115714752,61.35719666257417,-0.018132585142316707,1.1543942747104796,-0.004547674278259545,0.006507250918156904
85,4,11.645683333333332,Forward,0.2505803509850061,17725.0,17728.59631845311,ok,0.0005818306790990812,0.0017900424445851824,14537.856921795086,ok,-17.111620054052764,65.98839892674482,-0.024837192229622353,-12.55826810603503,61.35710115954977,-0.018228088166722316,1.1543942747104796,-0.003794791611040269,0.006507250918156904
86,4,11.781,Forward,0.25020589774712226,17730.0,17729.087554486785,ok,0.0005876053491014736,0.0013797341366382663,14538.273169234808,ok,-16.62038402037797,65.98911194653837,-0.02412417243605766,-12.142020666313329,61.3577053348203,-0.017623912896186932,1.1543942747104796,-0.00377922829070328,0.006507250918156904
87,4,11.9163,Forward,0.25000253190651744,17730.0,17728.884760124623,ok,0.0005794176379374691,0.0018215496004086618,14537.778264643497,ok,-16.82317838253948,65.98881759436482,-0.02441852460962034,-12.63692525762417,61.35698699018485,-0.018342257531638255,1.1543942747104796,-0.0032443275298319647,0.006507250918156904
88,4,12.0511,Forward,0.24974767496944797,17715.0,17729.199178091185,ok,0.0005837819027187659,0.00159925115821552,14538.550878616039,ok,-16.50876041597803,65.98927396608481,-0.0239621528896274,-11.864311285082294,61.35810842472434,-0.01722082299214415,1.1543942747104796,-0.004082533421693603,0.006507250918156904
