time_min,window_start_min,samples,dSPR,dTIR,dWeightedTIR,dCorrected,SPRHalfWidth95,TIRHalfWidth95,CorrectedHalfWidth95,CorrectedLow95,CorrectedHigh95,identity_error,equivalent_slope,sustained_plateau,corrected_response_mdeg,T_after_injection_min,s_after_arrival50_min,u_tail_age_over_tau,normalized_tail_response
43.57848333333333,41.67945,15,64.46299765984804,33.46643125178525,44.0541852345928,20.408812425253014,8.988011005808183,10.890067682708969,6.378121591199511,14.030690834053509,26.786934016452527,-2.2239987629291136e-12,False,False,51.237535588503306,7.166349999999994,0.4579110807432727,0.0,0.06562167656857659
43.714333333333336,41.814483333333335,15,66.12090182748943,37.01413015033904,48.72426742105576,17.396634406434714,6.854565583878352,8.950839681335585,7.391528397007768,10.005106009426946,24.78816280344248,1.0373923942097465e-12,False,False,50.7412177736569,7.302199999999999,0.5937610807432776,0.07093936444650818,-0.07534664684586281
43.84936666666667,41.950066666666665,15,65.86969303035585,39.1770354096916,51.57144966835048,14.298243362009998,7.0889252271355385,6.743270842391556,7.3937393486209855,6.904504013389013,21.691982710630985,4.632738637155853e-12,False,False,51.79842420508976,7.437233333333332,0.72879441407661,0.1414522746103635,0.22492993739920047
43.98466666666667,42.08565,15,63.76443326356821,39.93517572366545,52.56944236061984,11.194990902945392,9.529084227302205,5.704659875378536,6.598278830212527,4.596712072732865,17.79326973315792,-2.97717406283482e-12,False,False,52.33419626944124,7.5725333333333325,0.8640944140766109,0.21210443515222785,0.3771043856754422
44.11945,42.222116666666665,15,59.96267882810935,39.506876094241306,52.00564184455639,7.957036983551916,12.447407698334745,6.5410518768943655,5.552512593329146,2.40452439022277,13.509549576881062,-1.0444978215673473e-12,False,False,50.817749955984254,7.707316666666664,0.9988777474099422,0.28248679808669996,-0.05360933839709362
44.25533333333333,42.357416666666666,15,54.687686961133295,37.439256844292686,49.2838911820328,5.403795779104257,14.853599037069923,8.535015851724324,4.313230194626248,1.0905655844780098,9.717025973730504,3.765876499528531e-12,False,False,51.80295196226689,7.843199999999996,1.1347610807432744,0.353443568830456,0.226215948739102
44.390366666666665,42.49386666666667,15,48.31372579422896,33.83605443560009,44.54074587454482,3.772979919684076,16.186826437890737,10.066150153883772,3.4880897511811364,0.2848901685029394,7.261069670865212,-6.394884621840903e-14,False,False,52.30626826980915,7.978233333333328,1.2697944140766069,0.4239564789943113,0.3691720423931981
44.52486666666667,42.62813333333333,15,41.23579995460386,29.711945683175145,39.11189540823637,2.123904546368067,16.172147525347995,11.008997996851926,1.9660515802062235,0.1578529661618433,4.0899561265742905,5.755396159656813e-13,False,False,52.5772944964574,8.112733333333331,1.4042944140766096,0.4941908884021523,0.4461511707441895
44.660183333333336,42.76425,15,34.03719101470415,24.748689361622382,32.57841677971409,1.4587742350067856,14.803578332349428,10.668972321766256,1.2215375726135045,0.2372366623932811,2.6803118076202903,1.6726175999792758e-11,False,False,53.496487169208194,8.24805,1.5396110807432777,0.5648517520926425,0.7072279366721198
44.79443333333333,42.90081666666666,15,27.24462180630144,20.202939148293808,26.59453040648497,0.650091399813391,12.363957719206512,9.131425669022455,0.7551543917204837,-0.1050629919070926,1.4052457915338747,-3.0730973321624333e-12,False,False,51.33584560606869,8.382299999999994,1.6738610807432721,0.6349556142710965,0.09354450733644801
