time_min,window_start_min,samples,dSPR,dTIR,dWeightedTIR,dCorrected,SPRHalfWidth95,TIRHalfWidth95,CorrectedHalfWidth95,CorrectedLow95,CorrectedHigh95,identity_error,equivalent_slope,sustained_plateau,corrected_response_mdeg,T_after_injection_min,s_after_arrival50_min,u_tail_age_over_tau,normalized_tail_response
40.86815,38.97266666666667,15,47.88862708353554,13.058877655475952,15.075093599626053,32.81353348390212,14.961351774581995,10.942101297104369,3.7098287633957834,29.103704720506336,36.523362247297904,-7.368328169832239e-12,False,False,56.9799280393454,4.456016666666663,-0.007044194148107863,0.0,-0.260486832591032
41.00265,39.10851666666667,15,55.64413265433177,18.988805523997144,21.92056838049303,33.72356427384875,15.86608665630818,13.466925196953747,2.4631875034219326,31.26037677042682,36.186751777270686,1.0011547146859812e-11,False,False,59.49222524309516,4.590516666666666,0.12745580585189487,0.03394644692018662,-0.027289712898459807
41.13848333333333,39.24381666666667,15,62.54369764832154,25.252557796902693,29.15140814253995,33.392289505777626,15.228012687280872,14.73975482199511,2.941131333386463,30.451158172391164,36.33342083916409,-3.964828465541359e-12,False,False,60.182922305477405,4.7263499999999965,0.26328913918522545,0.06822941376027457,0.03682235365451599
41.2738,39.37886666666667,15,67.82933776990103,31.018844471665943,35.80797646622597,32.021361303673075,12.997652454912078,14.347944262753828,4.540919226985559,27.48044207668752,36.56228053065863,-1.9824142327706795e-12,False,False,60.81894599896259,4.861666666666665,0.39860580585189354,0.10238197913140126,0.09585951420845103
41.40936666666666,39.514716666666665,15,71.10664442293273,35.60755302417601,41.105155347558615,30.00148907538278,10.139739214038162,12.499048292268531,5.802252191404758,24.19923688397802,35.80374126678754,8.661515948915621e-12,False,False,62.48651637955845,4.997233333333327,0.5341724725185557,0.13659764198750823,0.25064717589878954
41.5444,39.65125,15,72.3019614691002,39.40906938349508,45.49360406797477,26.808357401122063,8.395267928999065,10.270632001407668,7.344443411718673,19.463913989403395,34.15280081284074,-3.367972567502875e-12,False,False,60.20459665220915,5.132266666666666,0.6692058058518953,0.17067869687565682,0.03883421563546177
41.67945,39.78628333333333,15,71.51929856241986,41.873005656179885,48.33795799441359,23.181340568007272,9.228994693843951,8.072291749837538,8.242726921316889,14.938613646690383,31.42406748932416,9.947598300641405e-13,False,False,60.42739588382756,5.267316666666666,0.8042558058518949,0.20476395826280253,0.05951494521060268
41.814483333333335,39.92111666666667,15,68.8867851198047,42.676864237673726,49.265927738566965,19.620857381240967,11.914364009827883,7.037033337936328,8.313414503306882,11.307442877934085,27.934271884547847,3.232969447708456e-12,False,False,61.73979730707288,5.402349999999998,0.9392891391852274,0.2388450131509493,0.18133501941378402
41.950066666666665,40.05628333333333,15,64.51639757819794,41.89024415037784,48.35785801342033,16.158539564770308,15.066185163673133,8.173027343288108,7.560638976936282,8.597900587834026,23.71917854170659,-7.297273896256229e-12,False,False,63.06601707555456,5.537933333333328,1.0748724725185568,0.2730648825060552,0.3044377437362381
42.08565,40.190783333333336,15,58.58610260025307,39.45683116549117,45.54873999566102,13.037362604598911,17.811226294597517,10.679704394009567,6.404795379069572,6.632567225529339,19.442157983668483,6.863842827442568e-12,False,False,64.12406767633729,5.673516666666664,1.2104558058518933,0.3072847518611629,0.4026483982015065
42.222116666666665,40.32663333333333,15,51.324131704652245,35.36465250958281,40.824752384188,10.49937932046214,19.43682379352397,12.843529032595535,5.241197316529477,5.258182003932663,15.740576636991616,-2.1103119252074976e-12,False,False,65.00768000179596,5.809983333333328,1.346922472518557,0.34172756566320456,0.48466729664802255
42.357416666666666,40.461666666666666,15,43.124936824246106,30.468646104880463,35.17283062165376,7.95210620259877,19.21631901850171,13.650798503248213,3.781389146807271,4.170717055791499,11.73349534940604,6.423306331271306e-12,False,False,64.4757102528929,5.945283333333329,1.4822224725185578,0.3758759245353323,0.4352886590319723
42.49386666666667,40.59698333333333,15,34.65834866597652,24.66815965642309,28.47678227501884,6.181566390951502,17.05810591058484,12.714420047252998,2.6146751276695785,3.566891263281924,8.79624151862108,-6.174616373755271e-12,False,False,65.13903016736367,6.081733333333332,1.6186724725185613,0.41031453183837685,0.4968595166751016
42.62813333333333,40.73258333333333,15,26.80180226434095,19.104996449932514,22.05469852016613,4.747103744165997,13.503465379515143,10.632725307214956,1.3808655676525046,3.3662381765134928,6.127969311818502,-8.817835350782843e-12,False,False,65.26241002390088,6.215999999999994,1.752939139185223,0.4442020877725785,0.5083119145560597
42.76425,40.86815,15,20.233876968937693,14.42625240666166,16.653583183778498,3.580293785148569,9.441300031022458,7.413358147003083,1.2752925266921042,2.305001258456465,4.855586311840674,-1.0626166613292298e-11,False,False,63.22744570708528,6.35211666666666,1.8890558058518891,0.47855656509564637,0.31942191513629775
42.90081666666666,41.00265,15,15.396469902396348,10.74366616269981,12.40242670762137,2.994043194768892,5.891476619227842,4.827829226819943,0.9203512526856104,2.073691942083282,3.9143944474545034,-6.085798531785258e-12,False,False,64.94384968335726,6.48868333333332,2.025622472518549,0.5130246178916797,0.47874242184151133
43.035833333333336,41.13848333333333,15,12.17982356029097,8.202466872819059,9.468880796484694,2.710942763804724,3.4828889164086565,2.839498837168553,0.9018418193867084,1.8091009444180155,3.612784583191432,-1.552535877635819e-12,False,False,64.8484810118789,6.6236999999999995,2.1606391391852284,0.5471014662808312,0.46989008563524354
43.17146666666667,41.2738,15,10.253804743166256,6.772772747208364,7.818450083292502,2.435354659877703,2.278563231632343,1.7824357705959166,0.9658005766330122,1.4695540832446907,3.401155236510715,3.948841253986757e-12,False,False,64.8651530686875,6.7593333333333305,2.2962724725185595,0.5813339551329338,0.47143762372958764
43.3073,41.40936666666666,15,9.002815155272401,5.859309009159915,6.763952773933739,2.2388623813403683,1.766740689987785,1.2108159164328536,1.094880607803112,1.1439817735372564,3.33374298914348,1.7061907442439406e-12,False,False,65.23553656668446,6.895166666666661,2.43210580585189,0.6156169219730219,0.5058174593579652
43.44291666666667,41.5444,15,8.10903807278737,4.9608186748337175,5.726740676104872,2.3822973966757672,1.4970500046572497,0.5553759690530605,1.351127340515221,1.031170056160546,3.733424737190989,-6.731504242907249e-12,False,False,65.80631079943487,7.030783333333332,2.567722472518561,0.6498452043261274,0.5587980171014794
43.57848333333333,41.67945,15,7.18431127832082,4.617113401214738,5.329969276051322,1.8543420022774624,1.4489714376102962,0.6886607674731036,1.2675357334596546,0.586806268817808,3.121877735737117,7.965184067870723e-12,False,False,65.24026747537937,7.166349999999994,2.703289139185223,0.6840608671822344,0.5062565930239721
43.714333333333336,41.814483333333335,15,6.408400187781808,4.502882756307372,5.198102073573774,1.2102981142015778,1.4332311439422916,0.7867027376409275,0.8939561883512941,0.3163419258502837,2.104254302552872,-6.4561689328002095e-12,False,False,65.07394887183546,7.302199999999999,2.839139139185228,0.718348040521323,0.490818523340241
43.84936666666667,41.950066666666665,15,5.717659294448822,4.241012752845563,4.8958008408590485,0.8218584535979971,1.308362146791591,0.97086272991247,0.4653787800232309,0.3564796735747662,1.287237233621228,8.22364398800346e-12,False,False,65.62510953597302,7.437233333333332,2.9741724725185605,0.7524290954094698,0.5419785051978367
43.98466666666667,42.08565,15,5.125848041996505,3.870004555046762,4.46751110144946,0.6583369405457233,1.1466339085342891,1.1261756003019974,0.2915281674978419,0.3668087730478814,0.9498651080435652,-1.3224976669334865e-12,False,False,65.88566800253102,7.5725333333333325,3.1094724725185614,0.7865774542815975,0.5661641325281334
44.11945,42.222116666666665,15,4.60663808692334,3.3730213363232906,3.8937965191278976,0.7128415677884732,0.9698501413731824,1.1947944879998045,0.4555608353640629,0.2572807324244102,1.1684024031525362,-6.969091970177033e-12,False,False,66.26191971877051,7.707316666666664,3.2442558058518927,0.8205954116847622,0.6010886694720421
44.25533333333333,42.357416666666666,15,4.153540283492475,2.790873768255551,3.22176869951387,0.9317715839774792,0.793043444793566,1.031447745636027,0.4505226219457356,0.4812489620317435,1.3822942059232148,-1.1262102361797588e-12,False,False,66.44920406049278,7.843199999999996,3.380139139185225,0.854890998021847,0.61847282648498
44.390366666666665,42.49386666666667,15,3.791010481949343,2.3960502970767266,2.765986744863717,1.025023737079664,0.6578679045342467,0.9395340319804478,0.4926276389885859,0.532396098091078,1.51765137606825,-5.961453553027241e-12,False,False,66.58046743776868,7.978233333333328,3.5151724725185574,0.8889720529099938,0.630656990626138
44.52486666666667,42.62813333333333,15,3.4980401339707896,2.0919756233051885,2.4149646823773967,1.083075451600962,0.5322846300676728,0.5567406939927312,0.3543597274542011,0.7287157241467608,1.4374351790551632,7.569056492684467e-12,False,False,65.93099742727281,8.112733333333331,3.64967247251856,0.9229184998301804,0.5703717124559103
44.660183333333336,42.76425,15,3.2698877658440324,1.868558024063532,2.157052684943268,1.112835080898094,0.3810024709762302,0.3223404352585837,0.5833671573186057,0.5294679235794884,1.6962022382166997,-2.670752508038277e-12,False,False,65.74634046361825,8.24805,3.784989139185228,0.9570710652013071,0.5532314346292473
44.79443333333333,42.90081666666666,15,3.076450133146864,2.060560811372852,2.378699603341601,0.6977505298013966,0.2395601763966462,0.3515518519513272,0.4348539595678414,0.2628965702335551,1.1326044893692382,-3.865796571744795e-12,False,False,65.73597737140881,8.382299999999994,3.9192391391852226,0.9909544146365099,0.5522695089260525
44.93001666666667,43.035833333333336,15,2.981658318782138,2.0326810607512016,2.346515378843612,0.6351429399246626,0.1370343039976832,0.3317620303162658,0.4139904541833861,0.2211524857412765,1.0491333941080487,-1.3863576953099256e-11,False,False,66.04226849782208,8.51788333333333,4.054822472518559,1.0251742839916176,0.5807001453811503
45.06505,43.17146666666667,15,2.892031632498401,2.010008047400333,2.320341782040935,0.5716898504479104,0.0962812571864761,0.2865607669183639,0.3175163578958563,0.2541734925520541,0.8892062083437667,-9.555911617553647e-12,False,False,66.30417831710292,8.652916666666663,4.1898558058518915,1.0592553388797643,0.6050112083335488
45.2009,43.3073,15,2.898977504955837,2.022216616402148,2.334435284199037,0.5645422207494448,0.1314672212039208,0.2414409874605032,0.2947159893695466,0.2698262313798982,0.8592582101189914,-7.355449582746587e-12,False,False,66.79855374677209,8.78876666666666,4.325705805851889,1.0935425122188511,0.6509002560439684
45.335683333333336,43.44291666666667,15,2.9114054568708525,2.3485682104619627,2.7111736959243267,0.2002317609517376,0.1352387003811031,0.4452733045330213,0.5278720839737592,-0.3276403230220215,0.7281038449254968,5.211830966800335e-12,False,False,64.72028562533887,8.923549999999999,4.460489139185228,1.1275604696220176,0.45799069934671416
45.46996666666666,43.57848333333333,15,3.028143291558081,2.378189773273334,2.7453686584417505,0.2827746331236085,0.0993674788572789,0.3984153279062618,0.526419188451855,-0.2436445553282464,0.8091938215754635,7.278178060232676e-12,False,False,66.41016711860357,9.05783333333332,4.5947724725185495,1.1614522320552165,0.6148493290752857
45.60503333333333,43.714333333333336,15,3.02325021636716,2.40126363246236,2.772004989385038,0.2512452269857022,0.087546390035668,0.3734777977730111,0.46824357273594,-0.2169983457502378,0.7194887997216421,3.580247209811205e-12,False,False,66.5274160977824,9.192899999999995,4.7298391391852235,1.195541699941363,0.6257326450263562
45.74086666666667,43.84936666666667,15,3.008642591870739,2.4882590072156745,2.8724319519265564,0.1362106399565164,0.0833640741591138,0.2708277194702224,0.3403793904212999,-0.2041687504647835,0.4765900303778163,1.2333689625165787e-11,True,False,66.45020721936817,9.328733333333332,4.865672472518561,1.2298246667814527,0.6185659419651016
45.87511666666666,43.98466666666667,15,3.101164500712912,2.4958230908705445,2.8811638867911697,0.2200006139200923,0.177889782555218,0.2807726802814376,0.4749126302320839,-0.2549120163119916,0.6949132441521761,-1.6497914145929826e-12,False,False,67.09123039779297,9.462983333333327,4.999922472518556,1.2637080162166554,0.6780671660407112
46.01018333333333,44.11945,15,3.2301819297390466,2.455712326696812,2.83486025027475,0.3953216794652689,0.2624466688665176,0.3554829596107821,0.6554263955178609,-0.2601047160525919,1.05074807498313,9.729994587814872e-13,False,False,67.49708257150996,9.598049999999994,5.1349891391852225,1.2977974841028002,0.7157392845267371
46.14521666666667,44.25533333333333,15,3.3758491551416228,2.3803663544858864,2.7478812913319635,0.6279678637970392,0.3307333341659839,0.3518458079271995,0.6970767471200551,-0.0691088833230159,1.3250446109170944,-1.262012716551908e-11,False,False,67.60614403079308,9.733083333333333,5.270022472518562,1.3318785389909487,0.7258626163269438
46.28053333333333,44.390366666666665,15,3.537915696742857,2.250226086449402,2.5976481110013583,0.9402675857440954,0.377521834381285,0.2718788172801567,0.6378888748959521,0.3023787108481433,1.5781564606400476,2.596589609993316e-12,False,False,68.0152755755953,9.868399999999994,5.405339139185223,1.3660311043620736,0.763839133468645
46.416133333333335,44.52486666666667,15,3.7121989256265806,2.10931172677374,2.434977380967281,1.277221544664371,0.4015941671181419,0.1116836229689716,0.4583910029798273,0.818830541684544,1.7356125476441986,5.071498776487715e-12,False,False,68.22328492859015,10.003999999999998,5.540939139185227,1.4002551802161802,0.783147032993874
46.55116666666667,44.660183333333336,15,3.8986215012446337,2.225205397586251,2.5687643710284247,1.329857130208893,0.4076239938109869,0.2831942627666864,0.3716022382795361,0.958254891929357,1.7014593684884292,-7.315925643069932e-12,False,False,67.66380351656335,10.13903333333333,5.675972472518559,1.434336235104327,0.7312147004611431
46.687016666666665,44.79443333333333,15,4.253509059679345,2.3716220894275466,2.737786961812065,1.5157220978685473,0.5642505899335687,0.3445028038489925,0.4262125373981348,1.0895095604704124,1.9419346352666824,1.2669865157022286e-12,False,False,68.8432412970833,10.274883333333328,5.811822472518557,1.4686234084434138,0.8406927880310912
46.82261666666667,44.93001666666667,15,4.580142019080085,3.0845074980570644,3.560737796058621,1.0194042230191371,0.6815450204922304,1.1638744971320247,0.8703310907185332,0.1490731323006039,1.8897353137376705,-2.3274715488241778e-12,False,False,65.61366866511162,10.410483333333332,5.947422472518561,1.5028474842975204,0.5409165376377597
46.95765,45.06505,15,4.888530560041545,3.543534711589018,4.090636183296213,0.7978943767484452,0.6726421454232734,1.361770044520257,1.0235202281506173,-0.225625851402172,1.8214146048990625,3.113065361048939e-12,False,False,66.72878058233982,10.545516666666664,6.082455805851893,1.5369285391856673,0.6444237528049589
47.0927,45.2009,15,5.152063936468039,3.863836400985747,4.460390619715891,0.6916733167458915,0.6357516390509546,1.377575780853206,1.0259126524494462,-0.3342393357035547,1.7175859691953377,-6.256328788367682e-12,False,False,67.14955368183655,10.680566666666664,6.217505805851893,1.571013800572813,0.683480865434905
47.22721666666666,45.335683333333336,15,5.394777535169851,4.017001464002533,4.637203491548139,0.7575740436241176,0.5014507744145038,1.3228299309809797,1.0412481099422888,-0.2836740663181711,1.7988221535664064,2.405187160547939e-12,False,False,67.63625368786961,10.815083333333327,6.352022472518556,1.6049644539919967,0.7286574629297659
47.363083333333336,45.46996666666666,15,5.606016945366719,4.405245197813201,5.0853898350513935,0.5206271103093059,0.4213661058217995,0.8845801227598123,0.7075195935946731,-0.1868924832853672,1.2281467039039788,-6.019185150307749e-12,False,False,68.49050537483345,10.950949999999999,6.487889139185228,1.6392558338300842,0.8079510403756012
47.49785,45.60503333333333,15,5.765439237016835,4.442381760170974,5.128260070019636,0.6371791669789673,0.3111347665786393,0.8128171730769174,0.7677573438101033,-0.130578176831136,1.4049365107890706,-1.8232526599604168e-11,False,False,69.0114286022108,11.085716666666663,6.622655805851892,1.67326958473425,0.8563043148305678
